 ANC 20040101  0.11  0.10  0.48  0.37  0.12 373.1
 ANC 20040102  0.11  0.09  0.41  0.23  0.20 385.4
 ANC 20040103  0.12  0.11  0.54  0.26  0.21 383.4
 ANC 20040104  0.12  0.10  0.61  0.15  0.18 390.3
 ANC 20040105  0.12  0.10  0.41  0.18  0.19 369.4
 ANC 20040106  0.12  0.10  0.62  0.13  0.11 394.0
 ANC 20040107  0.11  0.10  0.35  0.35  0.30 445.8
 ANC 20040108  0.11  0.08  0.09  0.32  0.35 452.5
 ANC 20040109  0.11  0.07  0.00  0.15  0.58 436.3
 ANC 20040110  0.13  0.08  0.09  0.05  0.51 386.0
 ANC 20040111  0.13  0.08  0.02  0.26  0.37 384.9
 ANC 20040112  0.13  0.12  0.58  0.29  0.09 399.2
 ANC 20040113  0.14  0.11  0.42  0.26  0.20 401.0
 ANC 20040114  0.13  0.11  0.28  0.25  0.33 419.1
 ANC 20040115  0.15  0.12  0.46  0.25  0.13 400.2
 ANC 20040116  0.15  0.13  0.49  0.30  0.12 391.3
 ANC 20040117  0.17  0.14  0.46  0.31  0.07 346.8
 ANC 20040118  0.17  0.14  0.45  0.29  0.13 355.2
 ANC 20040119  0.18  0.10  0.17  0.09  0.14 349.0
 ANC 20040120  0.18  0.10  0.03  0.12  0.42 353.7
 ANC 20040121  0.18  0.10  0.01  0.12  0.34 349.5
 ANC 20040122  0.17  0.10  0.01  0.20  0.39 396.2
 ANC 20040123  0.18  0.13  0.29  0.24  0.23 406.7
 ANC 20040124  0.20  0.17  0.50  0.29  0.04 371.1
 ANC 20040125  0.19  0.18  0.77  0.20  0.03 403.4
 ANC 20040126  0.18  0.15  0.33  0.40  0.12 440.0
 ANC 20040127  0.20  0.14  0.10  0.38  0.17 409.6
 ANC 20040128  0.19  0.13  0.14  0.33  0.14 452.3
 ANC 20040129  0.19  0.11  0.03  0.20  0.31 478.3
 ANC 20040130  0.19  0.14  0.42  0.24  0.05 509.7
 ANC 20040131  0.20  0.12  0.02  0.24  0.29 484.1
 ANC 20040201  0.21  0.13  0.00  0.17  0.45 472.7
 ANC 20040202  0.23  0.14  0.00  0.20  0.45 458.3
 ANC 20040203  0.25  0.14  0.00  0.14  0.35 425.4
 ANC 20040204  0.26  0.12  0.00  0.07  0.27 417.3
 ANC 20040205  0.28  0.18  0.01  0.19  0.50 413.7
 ANC 20040206  0.26  0.19  0.19  0.28  0.24 457.3
 ANC 20040207  0.27  0.19  0.20  0.23  0.26 457.0
 ANC 20040208  0.33  0.17  0.04  0.00  0.41 376.0
 ANC 20040209  0.34  0.19  0.03  0.18  0.28 380.8
 ANC 20040210  0.39  0.21  0.07  0.00  0.40 332.6
 ANC 20040211  0.36  0.25  0.07  0.16  0.59 391.2
 ANC 20040212  0.38  0.26  0.27  0.21  0.18 384.4
 ANC 20040213  0.41  0.24  0.10  0.06  0.39 365.7
 ANC 20040214  0.44  0.32  0.19  0.12  0.53 357.9
 ANC 20040215  0.40  0.25  0.14  0.09  0.38 412.9
 ANC 20040216  0.39  0.29  0.22  0.29  0.25 439.0
 ANC 20040217  0.39  0.30  0.24  0.32  0.22 461.4
 ANC 20040218  0.39  0.32  0.52  0.26  0.02 487.7
 ANC 20040219  0.45  0.23  0.02  0.09  0.30 419.0
 ANC 20040220  0.49  0.27  0.02  0.14  0.33 399.1
 ANC 20040221  0.49  0.23  0.01  0.04  0.28 413.1
 ANC 20040222  0.48  0.31  0.02  0.19  0.52 449.6
 ANC 20040223  0.49  0.27  0.05  0.11  0.32 455.9
 ANC 20040224  0.53  0.29  0.06  0.14  0.29 439.4
 ANC 20040225  0.52  0.38  0.20  0.20  0.41 464.8
 ANC 20040226  0.56  0.43  0.29  0.29  0.18 440.8
 ANC 20040227  0.61  0.30  0.00  0.08  0.32 419.4
 ANC 20040228  0.60  0.38  0.04  0.19  0.44 445.9
 ANC 20040301  0.76  0.38  0.00  0.16  0.23 368.1
 ANC 20040302  0.83  0.34  0.00  0.00  0.22 353.3
 ANC 20040303  0.69  0.41  0.04  0.15  0.40 443.9
 ANC 20040304  0.70  0.42  0.06  0.17  0.34 455.1
 ANC 20040305  0.72  0.58  0.23  0.27  0.44 460.2
 ANC 20040306  0.74  0.57  0.21  0.39  0.21 462.5
 ANC 20040307  0.76  0.59  0.13  0.39  0.34 463.3
 ANC 20040308  0.74  0.56  0.15  0.36  0.31 494.1
 ANC 20040309  0.82  0.33  0.00  0.08  0.10 458.4
 ANC 20040310  0.81  0.50  0.00  0.19  0.46 481.0
 ANC 20040311  0.85  0.42  0.00  0.11  0.28 468.8
 ANC 20040312  0.85  0.45  0.00  0.11  0.36 485.4
 ANC 20040313  0.89  0.51  0.02  0.15  0.39 479.5
 ANC 20040314  0.91  0.38  0.00  0.03  0.20 483.9
 ANC 20040315  1.00  0.59  0.01  0.22  0.35 451.9
 ANC 20040316  1.03  0.69  0.04  0.28  0.41 453.7
 ANC 20040317  1.03  0.70  0.11  0.26  0.34 465.8
 ANC 20040318  1.03  0.85  0.25  0.35  0.34 482.2
 ANC 20040319  0.94  0.88  0.60  0.27  0.14 547.5
 ANC 20040320  1.12  1.03  0.59  0.21  0.20 467.2
 ANC 20040321  1.40  1.31  0.66  0.18  0.16 382.3
 ANC 20040322  1.56  1.35  0.67  0.08  0.12 355.6
 ANC 20040323  1.58  1.39  0.44  0.28  0.26 362.2
 ANC 20040324  1.52  1.19  0.34  0.37  0.06 386.0
 ANC 20040325  1.49  1.41  0.54  0.43  0.03 403.5
 ANC 20040326  1.52  1.33  0.44  0.43  0.04 407.3
 ANC 20040327  1.48  1.03  0.11  0.27  0.36 427.6
 ANC 20040328  1.50  1.02  0.14  0.20  0.37 432.6
 ANC 20040329  1.45  1.09  0.10  0.33  0.43 457.6
 ANC 20040330  1.46  1.16  0.22  0.31  0.36 465.6
 ANC 20040331  1.45  1.13  0.28  0.36  0.16 481.6
 ANC 20040401  1.77  1.54  0.36  0.33  0.29 404.6
 ANC 20040402  1.72  0.82  0.00  0.04  0.33 425.6
 ANC 20040403  1.64  1.14  0.00  0.29  0.51 457.5
 ANC 20040404  1.82  1.33  0.11  0.30  0.41 423.2
 ANC 20040405  1.88  1.31  0.09  0.23  0.46 418.5
 ANC 20040406  1.95  1.27  0.24  0.09  0.30 413.8
 ANC 20040407  1.92  1.38  0.19  0.16  0.44 426.8
 ANC 20040408  1.81  1.36  0.28  0.21  0.30 462.7
 ANC 20040409  2.04  1.63  0.31  0.18  0.41 419.8
 ANC 20040410  1.95  1.27  0.00  0.25  0.46 447.0
 ANC 20040411  2.13  1.91  0.35  0.44  0.22 419.8
 ANC 20040412  2.12  1.93  0.86  0.00  0.03 428.8
 ANC 20040413  2.36  1.81  0.21  0.32  0.30 394.7
