 BUF 20040101  1.20  0.72  0.03  0.31  0.21 317.1
 BUF 20040102  1.14  0.58  0.07  0.19  0.09 335.9
 BUF 20040103  1.29  0.65  0.00  0.21  0.16 299.7
 BUF 20040104  1.34  0.52  0.00  0.03  0.13 293.6
 BUF 20040105  1.34  0.63  0.00  0.12  0.20 294.8
 BUF 20040106  1.11  0.50  0.00  0.03  0.29 359.3
 BUF 20040107  0.96  0.53  0.00  0.16  0.34 417.0
 BUF 20040108  1.09  0.70  0.02  0.31  0.34 372.2
 BUF 20040109  1.13  0.97  0.28  0.43  0.26 361.5
 BUF 20040110  1.07  0.88  0.26  0.37  0.27 383.2
 BUF 20040111  1.16  0.55  0.06  0.09  0.16 357.3
 BUF 20040112  1.28  0.49  0.05  0.00  0.08 331.2
 BUF 20040113  1.26  0.73  0.05  0.21  0.26 340.6
 BUF 20040114  1.31  0.70  0.04  0.16  0.24 332.6
 BUF 20040115  1.05  0.77  0.17  0.27  0.34 418.8
 BUF 20040116  1.16  0.87  0.24  0.32  0.22 386.5
 BUF 20040117  1.41  0.82  0.04  0.26  0.21 323.6
 BUF 20040118  1.35  0.75  0.07  0.18  0.22 342.0
 BUF 20040119  1.23  0.56  0.08  0.03  0.17 378.3
 BUF 20040120  1.28  0.82  0.12  0.22  0.28 369.5
 BUF 20040121  1.33  0.86  0.07  0.28  0.29 360.8
 BUF 20040122  1.32  0.75  0.00  0.16  0.39 369.3
 BUF 20040123  1.22  0.77  0.07  0.20  0.36 406.7
 BUF 20040124  1.28  0.96  0.21  0.29  0.30 395.7
 BUF 20040125  1.56  1.26  0.22  0.42  0.24 334.1
 BUF 20040126  1.78  0.73  0.00  0.04  0.18 299.1
 BUF 20040127  1.70  0.54  0.00  0.00  0.01 317.6
 BUF 20040128  1.31  0.59  0.10  0.05  0.10 415.5
 BUF 20040129  1.23  0.74  0.00  0.23  0.37 450.4
 BUF 20040130  1.22  0.72  0.02  0.20  0.35 461.7
 BUF 20040131  1.34  0.63  0.09  0.04  0.17 426.9
 BUF 20040201  1.70  1.20  0.22  0.30  0.17 345.9
 BUF 20040202  2.00  1.44  0.20  0.37  0.13 302.1
 BUF 20040203  2.02  0.67  0.00  0.00  0.04 305.1
 BUF 20040204  1.86  1.51  0.34  0.33  0.18 336.3
 BUF 20040205  1.96  1.57  0.27  0.41  0.15 325.2
 BUF 20040206  2.26  0.78  0.00  0.02  0.04 291.8
 BUF 20040207  1.75  0.80  0.08  0.05  0.14 377.1
 BUF 20040208  1.74  1.55  0.31  0.48  0.22 386.3
 BUF 20040209  1.98  0.97  0.00  0.10  0.28 347.5
 BUF 20040210  1.84  0.93  0.02  0.11  0.27 377.6
 BUF 20040211  1.78  1.17  0.11  0.26  0.29 399.1
 BUF 20040212  1.95  0.91  0.00  0.09  0.24 373.6
 BUF 20040213  2.07  1.60  0.25  0.36  0.19 359.5
 BUF 20040214  2.01  1.21  0.08  0.21  0.27 377.3
 BUF 20040215  1.96  1.68  0.35  0.36  0.23 393.7
 BUF 20040216  2.48  2.07  0.27  0.42  0.22 322.0
 BUF 20040217  2.24  1.62  0.12  0.37  0.27 360.7
 BUF 20040218  2.22  1.69  0.23  0.37  0.19 370.3
 BUF 20040219  2.12  1.25  0.11  0.23  0.16 393.6
 BUF 20040220  2.50  0.94  0.00  0.05  0.07 343.7
 BUF 20040221  2.14  0.82  0.04  0.00  0.10 404.5
 BUF 20040222  2.40  1.64  0.18  0.26  0.23 371.8
 BUF 20040223  2.54  1.47  0.07  0.20  0.24 359.4
 BUF 20040224  2.60  1.50  0.13  0.19  0.16 359.3
 BUF 20040225  2.41  1.92  0.34  0.32  0.16 390.9
 BUF 20040226  2.84  2.52  0.47  0.38  0.08 343.5
 BUF 20040227  2.98  2.80  0.53  0.43  0.04 334.4
 BUF 20040228  2.90  2.71  0.47  0.46  0.08 348.2
 BUF 20040301  3.40  2.15  0.05  0.34  0.21 313.1
 BUF 20040302  3.22  1.54  0.01  0.12  0.21 334.6
 BUF 20040303  3.13  1.75  0.03  0.24  0.20 348.5
 BUF 20040304  3.21  1.79  0.09  0.20  0.16 347.3
 BUF 20040305  3.53  1.54  0.12  0.06  0.01 324.7
 BUF 20040306  3.76  1.43  0.02  0.03  0.08 312.8
 BUF 20040307  3.26  1.45  0.00  0.08  0.20 360.9
 BUF 20040308  2.70  1.44  0.12  0.11  0.18 435.3
 BUF 20040309  2.82  1.71  0.13  0.18  0.24 424.3
 BUF 20040310  2.84  2.29  0.35  0.32  0.16 427.9
 BUF 20040311  3.69  2.71  0.18  0.37  0.20 344.0
 BUF 20040312  2.80  1.44  0.06  0.07  0.28 447.2
 BUF 20040313  3.41  3.08  0.40  0.41  0.19 380.0
 BUF 20040314  3.80  1.94  0.08  0.13  0.16 351.1
 BUF 20040315  3.54  2.51  0.09  0.33  0.34 379.2
 BUF 20040316  3.75  1.76  0.00  0.11  0.22 366.1
 BUF 20040317  3.10  1.30  0.01  0.02  0.21 441.5
 BUF 20040318  3.43  1.98  0.00  0.21  0.34 408.3
 BUF 20040319  3.56  2.48  0.17  0.26  0.28 400.4
 BUF 20040320  4.55  2.58  0.14  0.19  0.11 327.0
 BUF 20040321  3.23  1.85  0.13  0.09  0.28 449.3
 BUF 20040322  3.04  2.71  0.36  0.41  0.23 482.6
 BUF 20040323  3.57  2.64  0.21  0.28  0.29 422.9
 BUF 20040324  4.25  2.58  0.04  0.27  0.26 366.7
 BUF 20040325  4.38  2.47  0.17  0.16  0.10 362.2
 BUF 20040326  4.92  2.47  0.13  0.12  0.07 331.7
 BUF 20040327  4.92  3.08  0.25  0.21  0.05 335.8
 BUF 20040328  5.07  4.80  0.58  0.41  0.00 330.9
 BUF 20040329  5.37  4.51  0.42  0.38  0.05 319.2
 BUF 20040330  5.55  3.26  0.15  0.20  0.13 313.9
 BUF 20040331  4.99  2.14  0.00  0.06  0.19 347.3
 BUF 20040401  4.83  1.69  0.04  0.00  0.02 362.3
 BUF 20040402  5.04  2.26  0.19  0.00  0.01 352.5
 BUF 20040403  5.12  2.41  0.07  0.08  0.15 351.3
 BUF 20040404  4.36  1.66  0.00  0.00  0.16 409.0
 BUF 20040405  3.79  3.44  0.40  0.43  0.18 469.1
 BUF 20040406  4.56  3.73  0.25  0.44  0.19 401.5
 BUF 20040407  4.63  3.39  0.12  0.38  0.28 400.3
 BUF 20040408  5.25  2.34  0.06  0.07  0.12 363.2
 BUF 20040409  4.87  4.17  0.20  0.52  0.25 391.0
 BUF 20040410  5.30  4.35  0.09  0.56  0.29 367.1
 BUF 20040411  5.28  3.32  0.03  0.35  0.22 371.6
 BUF 20040412  5.84  3.88  0.01  0.41  0.25 343.8
 BUF 20040413  6.16  2.25  0.00  0.00  0.12 331.8
 BUF 20040414  5.56  4.30  0.27  0.32  0.22 365.3
 BUF 20040415  5.45  5.17  0.54  0.44  0.03 374.4
 BUF 20040416  5.95  4.75  0.19  0.49  0.17 349.9
 BUF 20040417  5.86  4.01  0.00  0.38  0.36 358.3
 BUF 20040418  6.53  4.41  0.00  0.40  0.31 329.1
 BUF 20040419  6.95  4.09  0.00  0.23  0.34 315.2
 BUF 20040420  6.50  5.85  0.49  0.40  0.05 336.3
 BUF 20040421  7.06  3.38  0.04  0.17  0.09 315.7
 BUF 20040422  6.37  4.38  0.05  0.42  0.23 346.3
 BUF 20040423  6.31  3.34  0.00  0.17  0.28 351.9
 BUF 20040424  5.75  5.36  0.46  0.49  0.05 383.3
 BUF 20040425  7.13  2.60  0.00  0.00  0.12 321.4
 BUF 20040426  6.96  4.71  0.00  0.39  0.33 330.3
 BUF 20040427  5.31  3.36  0.00  0.27  0.39 419.0
 BUF 20040428  5.23  3.77  0.21  0.34  0.16 427.4
 BUF 20040429  6.39  4.93  0.20  0.44  0.16 362.1
 BUF 20040430  7.17  4.20  0.12  0.26  0.09 330.3
 BUF 20040501  7.18  3.59  0.08  0.14  0.12 331.9
 BUF 20040502  7.97  3.08  0.00  0.00  0.17 305.4
 BUF 20040503  6.74  4.96  0.13  0.36  0.30 353.7
 BUF 20040504  6.37  5.17  0.16  0.49  0.25 372.5
 BUF 20040505  6.29  4.00  0.00  0.27  0.40 378.5
 BUF 20040506  7.11  6.14  0.24  0.50  0.23 342.9
 BUF 20040507  7.64  6.96  0.36  0.53  0.11 324.3
 BUF 20040508  7.21  3.61  0.08  0.19  0.05 342.3
 BUF 20040509  7.47  4.90  0.06  0.32  0.28 334.1
 BUF 20040510  7.91  4.65  0.04  0.21  0.30 319.7
 BUF 20040511  8.42  7.23  0.33  0.46  0.13 304.6
 BUF 20040512  8.41  5.66  0.14  0.31  0.20 305.8
 BUF 20040513  8.55  7.00  0.15  0.53  0.23 302.7
 BUF 20040514  8.45  4.77  0.07  0.17  0.25 307.0
 BUF 20040515  8.36  4.66  0.08  0.21  0.16 310.7
