 SLC 20040101  1.50  0.74  0.00  0.09  0.30 321.0
 SLC 20040102  1.54  0.88  0.03  0.23  0.25 317.0
 SLC 20040103  1.34  0.69  0.06  0.12  0.22 365.3
 SLC 20040104  1.33  0.79  0.10  0.20  0.23 370.6
 SLC 20040105  1.48  1.08  0.18  0.35  0.21 337.3
 SLC 20040106  1.69  1.02  0.00  0.32  0.25 299.3
 SLC 20040107  1.75  0.86  0.00  0.10  0.28 293.2
 SLC 20040108  1.79  1.17  0.04  0.34  0.28 289.2
 SLC 20040109  1.91  1.55  0.20  0.49  0.19 275.3
 SLC 20040110  1.87  1.52  0.29  0.43  0.12 283.0
 SLC 20040111  1.84  1.50  0.40  0.36  0.05 288.9
 SLC 20040112  1.88  1.51  0.41  0.33  0.04 287.4
 SLC 20040113  1.87  1.46  0.16  0.50  0.17 293.1
 SLC 20040114  1.97  1.70  0.45  0.41  0.02 283.0
 SLC 20040115  2.06  1.61  0.28  0.42  0.09 275.3
 SLC 20040116  1.92  1.45  0.21  0.37  0.20 296.1
 SLC 20040117  2.08  1.69  0.35  0.37  0.12 279.7
 SLC 20040118  2.02  1.67  0.37  0.37  0.11 290.4
 SLC 20040119  2.13  1.25  0.05  0.25  0.23 280.4
 SLC 20040120  1.89  1.11  0.15  0.16  0.19 316.7
 SLC 20040121  1.89  1.49  0.33  0.34  0.12 319.5
 SLC 20040122  2.07  1.78  0.29  0.50  0.14 298.1
 SLC 20040123  2.32  2.02  0.23  0.56  0.18 274.2
 SLC 20040124  2.46  1.48  0.00  0.28  0.30 264.9
 SLC 20040125  1.73  0.99  0.05  0.19  0.27 370.5
 SLC 20040126  1.84  0.97  0.00  0.17  0.27 355.3
 SLC 20040127  2.08  1.07  0.00  0.13  0.30 322.9
 SLC 20040128  1.89  0.95  0.00  0.14  0.25 356.6
 SLC 20040129  2.30  1.25  0.00  0.20  0.27 302.7
 SLC 20040130  2.90  1.65  0.00  0.23  0.29 250.1
 SLC 20040131  2.29  1.37  0.09  0.24  0.20 313.4
 SLC 20040201  2.13  1.45  0.15  0.31  0.20 340.5
 SLC 20040202  2.39  1.56  0.00  0.36  0.31 312.4
 SLC 20040203  2.24  1.01  0.00  0.06  0.25 337.1
 SLC 20040204  2.01  0.99  0.00  0.10  0.29 378.9
 SLC 20040205  2.01  1.34  0.16  0.24  0.25 386.7
 SLC 20040206  2.36  1.83  0.42  0.26  0.06 338.0
 SLC 20040207  2.49  1.22  0.00  0.10  0.28 327.6
 SLC 20040208  2.17  1.40  0.10  0.26  0.27 377.9
 SLC 20040209  2.30  1.45  0.16  0.20  0.22 362.7
 SLC 20040210  2.42  1.85  0.25  0.36  0.17 352.0
 SLC 20040211  2.40  2.01  0.48  0.28  0.09 362.3
 SLC 20040212  2.26  2.11  0.60  0.36  0.01 389.7
 SLC 20040213  2.71  2.32  0.31  0.48  0.13 335.7
 SLC 20040214  3.18  1.93  0.02  0.30  0.25 296.2
 SLC 20040215  2.83  1.93  0.14  0.31  0.23 335.2
 SLC 20040216  2.90  1.80  0.05  0.27  0.28 332.7
 SLC 20040217  3.47  2.22  0.06  0.29  0.28 288.9
 SLC 20040218  3.73  2.13  0.00  0.22  0.31 275.5
 SLC 20040219  2.84  1.96  0.19  0.25  0.25 357.3
 SLC 20040220  3.45  3.03  0.56  0.29  0.04 304.7
 SLC 20040221  3.48  2.25  0.12  0.25  0.26 308.5
 SLC 20040222  3.40  1.93  0.10  0.15  0.24 319.8
 SLC 20040223  3.36  2.48  0.20  0.31  0.26 328.7
 SLC 20040224  3.45  1.93  0.08  0.15  0.25 326.5
 SLC 20040225  3.62  2.68  0.12  0.37  0.31 318.5
 SLC 20040226  3.84  1.99  0.00  0.13  0.31 308.2
 SLC 20040227  3.27  2.12  0.15  0.24  0.22 360.6
 SLC 20040228  2.94  1.40  0.00  0.07  0.29 403.2
 SLC 20040301  3.32  2.34  0.10  0.38  0.25 372.9
 SLC 20040302  3.20  2.25  0.12  0.35  0.25 391.7
 SLC 20040303  3.31  2.99  0.42  0.41  0.16 386.8
 SLC 20040304  4.36  2.91  0.13  0.27  0.26 308.4
 SLC 20040305  3.53  2.69  0.20  0.36  0.25 376.2
 SLC 20040306  4.08  2.95  0.10  0.35  0.33 336.6
 SLC 20040307  4.66  3.87  0.26  0.45  0.19 304.3
 SLC 20040308  4.85  4.39  0.36  0.50  0.14 298.7
 SLC 20040309  5.50  4.96  0.47  0.39  0.10 271.9
 SLC 20040310  4.67  4.34  0.53  0.37  0.10 317.9
 SLC 20040311  4.60  4.41  0.67  0.33  0.00 326.3
 SLC 20040312  4.57  3.74  0.32  0.38  0.16 333.4
 SLC 20040313  4.43  3.82  0.35  0.40  0.19 347.1
 SLC 20040314  5.13  3.75  0.15  0.35  0.27 310.2
 SLC 20040315  4.73  4.06  0.33  0.40  0.21 337.4
 SLC 20040316  4.81  4.03  0.26  0.44  0.22 337.3
 SLC 20040317  5.34  4.35  0.24  0.41  0.24 312.3
