 ACY 20040101  1.72  1.54  0.46  0.39  0.11 291.1
 ACY 20040102  1.69  1.26  0.22  0.34  0.21 297.8
 ACY 20040103  1.79  1.16  0.05  0.33  0.26 284.6
 ACY 20040104  1.95  0.82  0.03  0.09  0.08 265.7
 ACY 20040105  2.06  0.83  0.00  0.09  0.08 253.9
 ACY 20040106  1.97  1.48  0.10  0.45  0.26 268.0
 ACY 20040107  1.33  1.20  0.41  0.38  0.21 389.0
 ACY 20040108  1.49  1.15  0.30  0.32  0.16 351.3
 ACY 20040109  1.66  1.09  0.15  0.28  0.18 320.5
 ACY 20040110  1.54  1.33  0.30  0.46  0.18 345.9
 ACY 20040111  1.57  1.27  0.45  0.25  0.11 342.1
 ACY 20040112  1.77  1.11  0.07  0.23  0.32 309.2
 ACY 20040113  1.70  1.32  0.13  0.44  0.29 326.2
 ACY 20040114  1.73  1.15  0.16  0.25  0.23 324.4
 ACY 20040115  1.63  0.97  0.00  0.24  0.35 348.5
 ACY 20040116  1.53  1.40  0.47  0.36  0.18 374.9
 ACY 20040117  1.84  1.49  0.35  0.31  0.19 318.5
 ACY 20040118  1.90  0.88  0.05  0.17  0.04 313.1
 ACY 20040119  1.75  1.44  0.21  0.43  0.28 341.0
 ACY 20040120  1.71  1.45  0.25  0.44  0.27 353.6
 ACY 20040121  1.76  1.50  0.27  0.44  0.23 346.6
 ACY 20040122  1.84  1.23  0.00  0.37  0.34 339.5
 ACY 20040123  1.69  1.41  0.26  0.38  0.30 373.0
 ACY 20040124  1.71  1.02  0.13  0.17  0.23 374.3
 ACY 20040125  2.09  1.67  0.34  0.34  0.14 315.9
 ACY 20040126  2.43  0.90  0.06  0.00  0.03 279.1
 ACY 20040127  2.49  0.80  0.00  0.00  0.01 277.5
 ACY 20040128  1.85  1.13  0.02  0.24  0.35 368.9
 ACY 20040129  1.70  1.35  0.25  0.36  0.24 405.0
 ACY 20040130  1.61  1.08  0.01  0.35  0.36 435.1
 ACY 20040131  1.59  1.31  0.29  0.35  0.27 445.0
 ACY 20040201  2.37  2.17  0.51  0.35  0.12 311.5
 ACY 20040202  2.68  2.21  0.36  0.36  0.14 284.3
 ACY 20040203  2.53  1.05  0.00  0.00  0.24 303.4
 ACY 20040204  2.52  2.21  0.33  0.46  0.18 310.3
 ACY 20040205  2.61  2.17  0.24  0.47  0.20 305.1
 ACY 20040206  3.08  1.10  0.00  0.00  0.10 268.0
 ACY 20040207  2.95  1.96  0.03  0.32  0.35 283.3
 ACY 20040208  2.18  2.06  0.59  0.37  0.04 377.6
 ACY 20040209  2.78  2.28  0.20  0.47  0.24 307.5
 ACY 20040210  2.34  1.56  0.08  0.32  0.27 364.3
 ACY 20040211  2.28  2.00  0.31  0.46  0.20 378.8
 ACY 20040212  2.66  1.39  0.00  0.18  0.25 335.7
 ACY 20040213  2.80  2.54  0.42  0.41  0.17 327.4
 ACY 20040214  2.98  2.62  0.38  0.40  0.18 314.6
 ACY 20040215  2.82  2.05  0.22  0.34  0.16 335.1
 ACY 20040216  3.13  2.89  0.65  0.29  0.00 310.8
 ACY 20040217  3.36  2.17  0.07  0.29  0.28 296.9
 ACY 20040218  2.58  1.40  0.01  0.18  0.28 381.2
 ACY 20040219  2.45  2.21  0.35  0.45  0.21 405.8
 ACY 20040220  3.04  1.87  0.02  0.32  0.24 338.8
 ACY 20040221  2.95  1.80  0.00  0.23  0.39 355.1
 ACY 20040222  3.07  2.78  0.41  0.41  0.18 347.8
 ACY 20040223  3.24  2.53  0.23  0.38  0.22 337.5
 ACY 20040224  3.45  1.66  0.04  0.13  0.15 324.2
 ACY 20040225  3.10  2.94  0.67  0.26  0.07 362.9
 ACY 20040226  3.44  3.26  0.59  0.36  0.06 335.4
 ACY 20040227  3.53  3.38  0.64  0.34  0.03 333.0
 ACY 20040228  3.47  3.27  0.61  0.33  0.06 343.7
 ACY 20040301  4.02  3.61  0.34  0.49  0.17 311.6
 ACY 20040302  4.29  2.49  0.00  0.25  0.29 298.5
 ACY 20040303  4.09  3.34  0.23  0.44  0.22 316.1
 ACY 20040304  4.03  1.79  0.19  0.00  0.00 325.3
 ACY 20040305  4.51  2.17  0.03  0.15  0.14 299.8
 ACY 20040306  4.98  2.44  0.06  0.18  0.07 279.2
 ACY 20040307  4.41  3.00  0.02  0.37  0.33 314.6
 ACY 20040308  3.27  1.29  0.00  0.00  0.19 414.5
 ACY 20040309  3.46  1.82  0.04  0.14  0.25 399.8
 ACY 20040310  3.44  1.78  0.03  0.15  0.23 408.2
 ACY 20040311  4.09  3.22  0.35  0.32  0.12 355.4
 ACY 20040312  3.54  3.10  0.29  0.44  0.27 409.7
 ACY 20040313  3.86  3.61  0.56  0.33  0.12 384.0
 ACY 20040314  4.59  3.24  0.15  0.32  0.25 334.5
 ACY 20040315  4.40  4.03  0.43  0.45  0.12 351.9
 ACY 20040316  4.75  1.50  0.00  0.00  0.00 333.6
 ACY 20040317  4.25  2.20  0.00  0.12  0.32 371.7
 ACY 20040318  4.00  2.24  0.07  0.14  0.28 397.7
 ACY 20040319  4.09  2.33  0.17  0.10  0.20 394.4
 ACY 20040320  5.35  3.60  0.16  0.28  0.21 316.6
 ACY 20040321  5.01  4.29  0.18  0.46  0.37 339.4
 ACY 20040322  3.58  3.18  0.32  0.44  0.24 461.5
 ACY 20040323  4.09  3.80  0.56  0.35  0.08 414.9
 ACY 20040324  4.64  4.24  0.47  0.40  0.12 375.4
 ACY 20040325  5.05  3.26  0.25  0.22  0.08 352.4
 ACY 20040326  5.23  3.46  0.13  0.26  0.26 345.8
 ACY 20040327  5.55  4.33  0.30  0.33  0.17 332.6
 ACY 20040328  4.96  3.69  0.39  0.15  0.19 370.2
 ACY 20040329  5.51  4.22  0.32  0.31  0.13 341.9
 ACY 20040330  5.73  3.59  0.20  0.19  0.16 334.5
 ACY 20040331  5.85  2.21  0.05  0.00  0.07 331.9
 ACY 20040401  5.38  2.47  0.12  0.00  0.15 360.0
 ACY 20040402  5.15  2.53  0.00  0.00  0.43 377.6
 ACY 20040403  5.11  2.57  0.07  0.03  0.30 384.0
 ACY 20040404  4.81  2.53  0.01  0.01  0.48 408.3
 ACY 20040405  4.25  3.23  0.20  0.25  0.40 459.4
 ACY 20040406  4.84  4.62  0.61  0.39  0.00 413.8
 ACY 20040407  5.30  4.07  0.11  0.43  0.31 385.9
 ACY 20040408  6.22  3.38  0.27  0.00  0.11 339.3
 ACY 20040409  5.89  4.38  0.12  0.37  0.32 358.7
 ACY 20040410  6.59  5.23  0.21  0.43  0.21 328.9
 ACY 20040411  6.50  2.21  0.00  0.00  0.06 335.5
 ACY 20040412  7.69  2.71  0.00  0.00  0.09 293.6
 ACY 20040413  7.60  2.75  0.00  0.00  0.11 298.5
 ACY 20040414  7.70  5.03  0.00  0.27  0.44 297.8
 ACY 20040415  6.04  5.28  0.32  0.44  0.21 367.9
 ACY 20040416  6.37  6.10  0.65  0.35  0.00 354.4
