 PHX 20040101  2.76  2.32  0.26  0.46  0.20 285.3
 PHX 20040102  3.27  2.42  0.00  0.50  0.33 247.5
 PHX 20040103  3.36  2.44  0.00  0.44  0.38 243.4
 PHX 20040104  3.03  2.69  0.46  0.33  0.17 268.3
 PHX 20040105  3.10  2.68  0.32  0.45  0.17 264.5
 PHX 20040106  3.18  2.80  0.40  0.40  0.15 260.2
 PHX 20040107  3.36  2.46  0.02  0.51  0.26 249.5
 PHX 20040108  3.22  2.82  0.38  0.42  0.15 261.2
 PHX 20040109  3.35  3.14  0.68  0.24  0.05 253.2
 PHX 20040110  3.26  2.89  0.47  0.33  0.15 261.7
 PHX 20040111  3.23  2.92  0.55  0.30  0.10 265.0
 PHX 20040112  3.45  2.98  0.38  0.38  0.17 252.3
 PHX 20040113  3.37  3.16  0.71  0.22  0.03 260.3
 PHX 20040114  3.33  3.03  0.54  0.31  0.12 265.8
 PHX 20040115  3.32  2.84  0.44  0.31  0.15 268.9
 PHX 20040116  3.21  2.80  0.40  0.36  0.19 279.2
 PHX 20040117  3.05  2.83  0.66  0.25  0.05 294.7
 PHX 20040118  3.23  3.02  0.70  0.22  0.05 283.3
 PHX 20040119  3.57  2.74  0.11  0.47  0.25 261.7
 PHX 20040120  3.10  2.55  0.26  0.44  0.19 298.9
 PHX 20040121  3.05  2.44  0.17  0.48  0.22 306.0
 PHX 20040122  2.97  1.85  0.10  0.18  0.33 317.2
 PHX 20040123  3.15  2.70  0.44  0.30  0.17 303.9
 PHX 20040124  3.51  2.77  0.34  0.28  0.20 280.0
 PHX 20040125  3.08  2.66  0.46  0.31  0.14 317.8
 PHX 20040126  3.00  2.65  0.46  0.35  0.13 329.0
 PHX 20040127  3.37  2.84  0.35  0.38  0.17 300.3
 PHX 20040128  3.10  2.63  0.33  0.40  0.19 327.6
 PHX 20040129  3.26  3.14  0.80  0.17  0.02 316.9
 PHX 20040130  4.16  3.92  0.71  0.24  0.02 259.0
 PHX 20040131  3.76  3.15  0.23  0.49  0.20 285.9
 PHX 20040201  3.28  3.03  0.62  0.30  0.04 326.8
 PHX 20040202  3.89  3.13  0.18  0.45  0.26 285.1
 PHX 20040203  3.17  2.18  0.00  0.40  0.34 345.4
 PHX 20040204  2.94  2.44  0.30  0.42  0.16 374.7
 PHX 20040205  3.03  2.61  0.40  0.36  0.16 369.4
 PHX 20040206  3.80  3.64  0.76  0.22  0.00 306.2
 PHX 20040207  4.18  3.69  0.33  0.48  0.16 285.7
 PHX 20040208  3.51  3.25  0.62  0.29  0.05 336.3
 PHX 20040209  3.31  3.02  0.59  0.30  0.06 358.9
 PHX 20040210  3.00  2.55  0.28  0.43  0.23 396.3
 PHX 20040211  3.69  3.57  0.80  0.19  0.00 334.2
 PHX 20040212  4.03  3.74  0.65  0.27  0.04 314.7
 PHX 20040213  3.65  3.44  0.71  0.22  0.05 347.6
 PHX 20040214  4.52  3.96  0.43  0.36  0.15 292.7
 PHX 20040215  4.24  3.73  0.38  0.41  0.17 313.0
 PHX 20040216  4.41  4.01  0.55  0.31  0.10 306.6
 PHX 20040217  5.15  4.71  0.53  0.35  0.09 271.9
 PHX 20040218  5.68  4.56  0.17  0.43  0.30 253.1
 PHX 20040219  4.40  3.97  0.56  0.29  0.10 319.2
 PHX 20040220  5.24  3.87  0.26  0.29  0.19 277.7
 PHX 20040221  4.20  2.93  0.20  0.27  0.22 340.8
 PHX 20040222  4.40  2.60  0.25  0.09  0.13 331.7
 PHX 20040223  4.21  1.97  0.00  0.05  0.30 348.9
 PHX 20040224  4.28  3.74  0.49  0.31  0.11 348.4
 PHX 20040225  5.25  4.90  0.68  0.25  0.03 296.2
 PHX 20040226  5.47  4.14  0.11  0.44  0.27 289.8
 PHX 20040227  5.08  3.88  0.26  0.32  0.21 312.6
 PHX 20040228  3.95  3.40  0.42  0.35  0.14 393.2
 PHX 20040301  4.91  3.86  0.17  0.45  0.23 333.4
 PHX 20040302  4.32  2.72  0.03  0.27  0.33 377.2
 PHX 20040303  3.96  3.04  0.10  0.40  0.37 412.7
 PHX 20040304  5.14  3.61  0.25  0.19  0.26 332.5
 PHX 20040305  5.24  4.99  0.74  0.22  0.02 330.6
 PHX 20040306  5.88  5.44  0.60  0.28  0.10 303.4
 PHX 20040307  6.41  6.27  0.85  0.15  0.00 285.4
 PHX 20040308  6.83  6.67  0.84  0.16  0.00 273.5
 PHX 20040309  7.26  7.09  0.84  0.16  0.00 263.1
 PHX 20040310  7.30  6.64  0.50  0.37  0.10 265.0
 PHX 20040311  5.95  5.23  0.45  0.32  0.18 317.9
 PHX 20040312  5.49  4.82  0.41  0.37  0.17 343.9
 PHX 20040313  5.92  4.70  0.23  0.36  0.28 326.1
 PHX 20040314  6.22  6.14  0.89  0.12  0.00 316.2
 PHX 20040315  7.40  6.81  0.56  0.31  0.11 275.8
 PHX 20040316  6.34  6.18  0.82  0.18  0.00 317.4
 PHX 20040317  6.68  6.51  0.82  0.18  0.00 306.9
 PHX 20040318  6.91  6.61  0.69  0.27  0.04 300.9
 PHX 20040319  7.44  7.21  0.77  0.22  0.01 286.2
 PHX 20040320  8.30  7.82  0.66  0.26  0.07 263.9
 PHX 20040321  7.92  6.05  0.26  0.27  0.28 276.5
 PHX 20040322  8.12  7.63  0.63  0.27  0.10 273.5
 PHX 20040323  8.18  7.37  0.43  0.41  0.14 274.2
 PHX 20040324  7.99  7.02  0.29  0.52  0.16 282.6
 PHX 20040325  8.04  7.30  0.38  0.47  0.15 283.5
 PHX 20040326  7.43  6.75  0.47  0.39  0.12 305.5
 PHX 20040327  6.97  6.75  0.75  0.23  0.03 324.9
 PHX 20040328  7.46  7.31  0.87  0.13  0.00 309.9
 PHX 20040329  7.94  7.73  0.81  0.19  0.00 296.4
 PHX 20040330  7.75  7.30  0.66  0.26  0.07 305.0
 PHX 20040331  7.40  7.05  0.67  0.29  0.04 319.9
 PHX 20040401  7.37  6.71  0.57  0.27  0.13 323.1
