 MSP 20040101  0.94  0.47  0.00  0.16  0.23 334.3
 MSP 20040102  1.01  0.75  0.17  0.39  0.21 314.1
 MSP 20040103  0.87  0.64  0.09  0.43  0.28 369.9
 MSP 20040104  0.86  0.39  0.00  0.08  0.21 375.4
 MSP 20040105  0.83  0.66  0.29  0.32  0.24 395.7
 MSP 20040106  0.77  0.62  0.33  0.31  0.23 435.8
 MSP 20040107  0.90  0.79  0.26  0.49  0.25 371.9
 MSP 20040108  1.03  0.52  0.01  0.15  0.22 326.9
 MSP 20040109  1.01  0.65  0.18  0.19  0.23 339.7
 MSP 20040110  1.03  0.55  0.09  0.14  0.20 336.2
 MSP 20040111  1.09  0.47  0.00  0.11  0.13 319.5
 MSP 20040112  1.07  0.69  0.22  0.21  0.13 329.7
 MSP 20040113  1.07  0.82  0.23  0.38  0.18 337.2
 MSP 20040114  1.11  0.60  0.19  0.08  0.13 330.9
 MSP 20040115  1.28  0.67  0.14  0.12  0.10 292.8
 MSP 20040116  1.26  0.49  0.09  0.00  0.03 301.6
 MSP 20040117  1.20  0.76  0.26  0.19  0.08 321.3
 MSP 20040118  1.20  0.93  0.25  0.37  0.17 323.7
 MSP 20040119  1.22  0.85  0.19  0.27  0.23 325.3
 MSP 20040120  1.23  0.80  0.34  0.12  0.08 327.1
 MSP 20040121  1.21  0.95  0.19  0.44  0.22 337.9
 MSP 20040122  1.17  0.96  0.23  0.42  0.24 353.6
 MSP 20040123  1.24  0.51  0.09  0.03  0.05 342.3
 MSP 20040124  1.31  0.84  0.12  0.27  0.22 331.3
 MSP 20040125  1.46  0.79  0.00  0.21  0.26 304.9
 MSP 20040126  1.36  0.54  0.00  0.05  0.13 332.1
 MSP 20040127  1.19  0.78  0.16  0.29  0.15 386.1
 MSP 20040128  1.15  0.87  0.24  0.34  0.19 405.0
 MSP 20040129  1.10  0.54  0.17  0.03  0.10 434.9
 MSP 20040130  1.15  1.01  0.46  0.34  0.12 420.5
 MSP 20040131  1.46  0.70  0.00  0.16  0.17 338.3
 MSP 20040201  1.53  0.60  0.01  0.04  0.11 331.0
 MSP 20040202  1.65  0.66  0.00  0.05  0.13 314.1
 MSP 20040203  1.49  1.39  0.61  0.30  0.08 354.4
 MSP 20040204  1.61  1.44  0.53  0.30  0.11 335.3
 MSP 20040205  1.61  0.63  0.00  0.05  0.11 342.7
 MSP 20040206  1.47  0.68  0.14  0.05  0.05 381.5
 MSP 20040207  1.39  1.13  0.35  0.36  0.12 412.4
 MSP 20040208  1.58  1.17  0.11  0.41  0.27 371.1
 MSP 20040209  1.53  0.76  0.05  0.14  0.16 390.3
 MSP 20040210  1.50  1.03  0.20  0.30  0.16 405.8
 MSP 20040211  1.58  0.65  0.06  0.02  0.11 393.7
 MSP 20040212  1.60  1.22  0.23  0.37  0.18 397.7
 MSP 20040213  1.89  1.76  0.53  0.37  0.10 346.8
