 BTV 20040101  0.97  0.68  0.20  0.27  0.24 336.9
 BTV 20040102  0.97  0.41  0.02  0.05  0.16 339.9
 BTV 20040103  1.05  0.40  0.00  0.01  0.15 316.4
 BTV 20040104  1.06  0.57  0.00  0.22  0.24 317.5
 BTV 20040105  1.12  0.46  0.00  0.03  0.19 303.8
 BTV 20040106  0.96  0.54  0.02  0.16  0.35 358.4
 BTV 20040107  0.81  0.48  0.06  0.14  0.39 428.3
 BTV 20040108  0.85  0.75  0.35  0.38  0.27 411.4
 BTV 20040109  0.88  0.77  0.26  0.44  0.31 401.4
 BTV 20040110  0.87  0.78  0.38  0.41  0.21 412.3
 BTV 20040111  0.89  0.47  0.05  0.13  0.26 406.4
 BTV 20040112  1.05  0.42  0.06  0.02  0.07 349.4
 BTV 20040113  1.02  0.53  0.00  0.12  0.33 362.8
 BTV 20040114  1.03  0.92  0.36  0.43  0.21 368.4
 BTV 20040115  0.92  0.80  0.28  0.41  0.32 417.4
 BTV 20040116  0.92  0.57  0.23  0.08  0.24 421.5
 BTV 20040117  1.09  0.96  0.45  0.36  0.13 362.4
 BTV 20040118  1.13  0.52  0.00  0.04  0.29 353.5
 BTV 20040119  0.99  0.48  0.07  0.02  0.28 413.1
 BTV 20040120  1.02  0.74  0.22  0.28  0.25 405.4
 BTV 20040121  1.11  0.92  0.23  0.43  0.27 375.6
 BTV 20040122  1.15  0.60  0.00  0.10  0.35 368.9
 BTV 20040123  1.07  0.65  0.14  0.20  0.20 407.0
 BTV 20040124  1.09  0.95  0.31  0.40  0.29 408.4
 BTV 20040125  1.10  0.99  0.32  0.47  0.22 411.6
 BTV 20040126  1.44  1.28  0.48  0.40  0.05 323.2
 BTV 20040127  1.47  1.17  0.34  0.34  0.13 320.6
 BTV 20040128  1.28  0.66  0.17  0.12  0.04 374.9
 BTV 20040129  1.07  0.61  0.14  0.09  0.26 459.5
 BTV 20040130  1.12  0.64  0.08  0.17  0.25 444.6
 BTV 20040131  1.24  0.74  0.23  0.12  0.13 408.3
 BTV 20040201  1.28  1.04  0.34  0.31  0.22 403.2
 BTV 20040202  1.58  1.37  0.46  0.38  0.05 334.7
 BTV 20040203  1.77  1.22  0.07  0.41  0.22 307.9
 BTV 20040204  1.67  1.36  0.25  0.34  0.32 331.3
 BTV 20040205  1.64  1.49  0.41  0.44  0.15 344.8
 BTV 20040206  1.92  0.65  0.00  0.00  0.05 302.9
 BTV 20040207  1.66  0.69  0.00  0.02  0.22 355.5
 BTV 20040208  1.44  1.16  0.34  0.28  0.24 415.2
 BTV 20040209  1.72  1.06  0.00  0.31  0.30 356.4
 BTV 20040210  1.57  0.84  0.00  0.16  0.31 395.8
 BTV 20040211  1.57  1.05  0.12  0.21  0.37 404.0
 BTV 20040212  1.69  0.98  0.10  0.18  0.22 385.5
 BTV 20040213  1.87  1.27  0.19  0.26  0.21 357.2
 BTV 20040214  1.77  0.97  0.00  0.21  0.27 383.9
 BTV 20040215  1.67  1.49  0.38  0.38  0.24 416.0
 BTV 20040216  2.01  1.81  0.40  0.47  0.11 355.5
 BTV 20040217  2.00  1.57  0.26  0.38  0.17 362.6
 BTV 20040218  2.07  1.84  0.34  0.45  0.21 359.4
 BTV 20040219  1.90  1.54  0.23  0.37  0.30 395.5
 BTV 20040220  1.97  1.20  0.06  0.29  0.20 389.3
 BTV 20040221  2.01  0.72  0.00  0.00  0.10 390.4
 BTV 20040222  2.07  0.89  0.06  0.01  0.16 387.7
 BTV 20040223  2.05  1.67  0.26  0.37  0.27 400.4
 BTV 20040224  2.14  2.00  0.53  0.38  0.10 392.5
 BTV 20040225  2.08  1.91  0.44  0.42  0.15 411.2
 BTV 20040226  2.44  2.30  0.54  0.42  0.05 361.6
 BTV 20040227  2.63  2.45  0.46  0.47  0.08 344.1
 BTV 20040228  2.43  1.95  0.26  0.37  0.23 375.1
