 BIS 20040101  0.76  0.54  0.09  0.38  0.28 357.2
 BIS 20040102  0.81  0.45  0.00  0.24  0.25 337.8
 BIS 20040103  0.76  0.49  0.11  0.29  0.21 362.3
 BIS 20040104  0.76  0.40  0.06  0.16  0.18 366.6
 BIS 20040105  0.70  0.58  0.22  0.45  0.26 408.9
 BIS 20040106  0.67  0.57  0.32  0.38  0.24 434.3
 BIS 20040107  0.83  0.62  0.13  0.40  0.28 347.7
 BIS 20040108  0.87  0.36  0.06  0.00  0.13 335.0
 BIS 20040109  0.89  0.57  0.13  0.28  0.19 333.1
 BIS 20040110  0.96  0.72  0.22  0.37  0.18 310.9
 BIS 20040111  0.94  0.59  0.13  0.24  0.20 319.2
 BIS 20040112  0.94  0.73  0.32  0.33  0.14 326.8
 BIS 20040113  0.98  0.66  0.16  0.30  0.17 317.4
 BIS 20040114  0.99  0.65  0.07  0.33  0.25 319.0
 BIS 20040115  1.15  0.73  0.00  0.35  0.28 281.9
 BIS 20040116  1.10  0.51  0.00  0.11  0.22 299.6
 BIS 20040117  1.07  0.87  0.41  0.32  0.10 312.9
 BIS 20040118  1.10  0.85  0.28  0.32  0.20 307.3
 BIS 20040119  1.09  0.62  0.06  0.17  0.27 315.1
 BIS 20040120  1.07  0.74  0.20  0.25  0.23 327.6
 BIS 20040121  1.09  0.90  0.19  0.45  0.28 324.3
 BIS 20040122  1.09  0.73  0.20  0.19  0.27 334.6
 BIS 20040123  1.15  0.64  0.07  0.17  0.22 321.9
 BIS 20040124  1.19  0.49  0.00  0.05  0.16 319.0
 BIS 20040125  1.12  0.41  0.00  0.00  0.12 344.3
 BIS 20040126  1.03  0.72  0.23  0.25  0.19 383.7
 BIS 20040127  1.06  0.57  0.00  0.18  0.29 381.6
 BIS 20040128  0.97  0.67  0.09  0.33  0.30 425.6
 BIS 20040129  1.00  0.50  0.07  0.10  0.19 417.8
 BIS 20040130  1.30  0.73  0.13  0.15  0.17 329.5
 BIS 20040131  1.27  0.78  0.21  0.17  0.14 342.1
 BIS 20040201  1.25  0.94  0.32  0.28  0.14 356.0
 BIS 20040202  1.29  1.05  0.46  0.26  0.09 352.6
 BIS 20040203  1.30  1.09  0.55  0.21  0.07 358.5
 BIS 20040204  1.38  0.97  0.38  0.17  0.07 346.5
 BIS 20040205  1.28  0.72  0.17  0.15  0.11 381.2
 BIS 20040206  1.24  0.95  0.52  0.15  0.02 403.5
 BIS 20040207  1.35  1.09  0.33  0.34  0.18 377.9
 BIS 20040208  1.40  0.89  0.00  0.36  0.28 372.9
 BIS 20040209  1.35  0.77  0.16  0.11  0.19 393.2
 BIS 20040210  1.43  0.86  0.06  0.27  0.22 378.2
 BIS 20040211  1.43  0.67  0.08  0.06  0.15 389.6
 BIS 20040212  1.56  1.44  0.48  0.39  0.14 366.7
