 DTW 20040101  1.33  0.90  0.10  0.39  0.16 303.6
 DTW 20040102  1.29  0.64  0.05  0.19  0.09 315.8
 DTW 20040103  1.40  0.83  0.01  0.32  0.21 294.3
 DTW 20040104  1.44  0.48  0.00  0.00  0.04 290.2
 DTW 20040105  1.44  0.67  0.00  0.11  0.21 293.0
 DTW 20040106  1.08  0.84  0.19  0.33  0.33 388.4
 DTW 20040107  1.08  0.86  0.19  0.39  0.30 394.7
 DTW 20040108  1.32  0.77  0.00  0.26  0.28 326.6
 DTW 20040109  1.27  0.92  0.14  0.35  0.26 340.0
 DTW 20040110  1.19  0.92  0.24  0.33  0.24 364.9
 DTW 20040111  1.35  0.66  0.08  0.14  0.10 327.6
 DTW 20040112  1.39  0.61  0.01  0.08  0.17 323.0
 DTW 20040113  1.35  0.86  0.09  0.25  0.27 336.2
 DTW 20040114  1.42  0.51  0.00  0.00  0.11 326.0
 DTW 20040115  1.29  0.71  0.09  0.12  0.25 362.4
 DTW 20040116  1.42  0.94  0.18  0.25  0.20 334.4
 DTW 20040117  1.59  0.54  0.00  0.01  0.04 304.8
 DTW 20040118  1.46  0.92  0.11  0.22  0.27 335.3
 DTW 20040119  1.38  0.79  0.08  0.18  0.24 357.2
 DTW 20040120  1.46  1.00  0.11  0.30  0.29 343.1
 DTW 20040121  1.48  0.90  0.18  0.17  0.18 343.3
 DTW 20040122  1.43  0.90  0.03  0.25  0.37 361.2
 DTW 20040123  1.39  0.80  0.00  0.22  0.33 377.1
 DTW 20040124  1.50  1.07  0.17  0.30  0.27 356.9
 DTW 20040125  1.87  1.17  0.05  0.33  0.21 294.9
 DTW 20040126  1.91  0.69  0.00  0.01  0.09 294.0
 DTW 20040127  1.70  0.56  0.00  0.00  0.03 334.3
 DTW 20040128  1.40  0.78  0.01  0.20  0.29 407.3
 DTW 20040129  1.38  0.79  0.01  0.20  0.32 420.9
 DTW 20040130  1.25  0.81  0.08  0.24  0.33 473.3
 DTW 20040131  1.51  1.09  0.21  0.31  0.21 398.4
 DTW 20040201  1.92  1.29  0.11  0.35  0.19 322.9
 DTW 20040202  2.14  1.35  0.06  0.35  0.17 297.0
 DTW 20040203  1.91  0.66  0.01  0.00  0.06 336.1
 DTW 20040204  1.97  1.67  0.36  0.39  0.15 333.8
 DTW 20040205  2.10  1.25  0.05  0.29  0.19 319.3
 DTW 20040206  2.12  0.92  0.00  0.09  0.16 322.3
 DTW 20040207  1.78  0.90  0.22  0.03  0.06 386.6
 DTW 20040208  1.91  1.70  0.36  0.45  0.17 368.3
 DTW 20040209  2.09  0.83  0.00  0.00  0.20 344.5
 DTW 20040210  1.90  0.86  0.03  0.04  0.23 382.0
 DTW 20040211  1.92  1.14  0.01  0.26  0.29 386.4
 DTW 20040212  2.01  1.05  0.00  0.19  0.24 377.8
 DTW 20040213  2.19  1.79  0.34  0.37  0.14 355.5
 DTW 20040214  2.11  1.33  0.11  0.25  0.24 375.6
 DTW 20040215  2.24  1.96  0.38  0.39  0.18 361.9
 DTW 20040216  2.73  2.27  0.28  0.43  0.19 308.3
 DTW 20040217  2.32  1.77  0.22  0.37  0.21 363.2
 DTW 20040218  2.31  1.73  0.15  0.41  0.23 370.1
 DTW 20040219  2.47  1.38  0.00  0.25  0.24 354.3
 DTW 20040220  2.59  0.89  0.00  0.00  0.07 345.5
 DTW 20040221  2.20  0.96  0.06  0.04  0.14 409.6
 DTW 20040222  2.69  1.74  0.09  0.29  0.25 346.9
 DTW 20040223  2.78  1.19  0.08  0.02  0.11 343.2
 DTW 20040224  2.68  1.04  0.00  0.02  0.15 361.1
 DTW 20040225  2.83  2.14  0.33  0.28  0.13 349.6
 DTW 20040226  3.01  2.36  0.38  0.30  0.09 337.1
 DTW 20040227  3.09  2.94  0.54  0.44  0.03 334.3
 DTW 20040228  3.11  2.91  0.49  0.46  0.05 338.2
 DTW 20040301  3.71  1.66  0.07  0.09  0.08 299.4
 DTW 20040302  3.09  1.80  0.06  0.21  0.25 357.7
 DTW 20040303  3.29  1.62  0.00  0.15  0.22 344.2
 DTW 20040304  3.50  1.68  0.00  0.17  0.16 331.4
 DTW 20040305  3.70  1.76  0.04  0.13  0.14 321.4
 DTW 20040306  3.68  1.73  0.08  0.09  0.12 328.2
 DTW 20040307  3.17  1.24  0.00  0.01  0.17 380.9
 DTW 20040308  2.96  1.81  0.07  0.22  0.29 411.0
 DTW 20040309  2.96  2.08  0.21  0.26  0.23 418.2
 DTW 20040310  3.32  3.00  0.40  0.44  0.15 382.0
 DTW 20040311  3.75  2.02  0.13  0.12  0.16 348.9
 DTW 20040312  3.16  2.19  0.12  0.28  0.32 412.0
 DTW 20040313  3.70  3.32  0.34  0.48  0.18 363.8
 DTW 20040314  3.92  2.13  0.14  0.13  0.14 351.0
 DTW 20040315  3.70  2.68  0.06  0.40  0.33 374.1
 DTW 20040316  3.75  1.44  0.00  0.02  0.14 375.8
 DTW 20040317  3.10  1.52  0.03  0.08  0.26 452.6
 DTW 20040318  3.92  2.09  0.00  0.16  0.30 371.5
 DTW 20040319  4.30  2.92  0.15  0.31  0.20 347.4
 DTW 20040320  4.72  3.37  0.21  0.30  0.20 325.1
 DTW 20040321  3.32  2.82  0.31  0.36  0.28 450.3
 DTW 20040322  3.24  2.93  0.42  0.40  0.18 466.7
 DTW 20040323  4.28  3.69  0.31  0.42  0.23 368.3
 DTW 20040324  4.67  2.11  0.10  0.07  0.07 345.9
 DTW 20040325  4.75  2.49  0.12  0.12  0.14 344.8
 DTW 20040326  5.20  2.24  0.12  0.06  0.00 323.1
 DTW 20040327  5.38  3.59  0.25  0.25  0.09 317.5
 DTW 20040328  5.66  4.06  0.32  0.29  0.04 308.0
 DTW 20040329  5.46  3.17  0.21  0.16  0.07 321.1
 DTW 20040330  5.14  1.92  0.02  0.02  0.08 342.4
 DTW 20040331  4.85  1.96  0.02  0.06  0.10 364.3
 DTW 20040401  4.94  2.35  0.04  0.10  0.18 362.2
 DTW 20040402  5.34  2.81  0.21  0.07  0.07 342.6
 DTW 20040403  5.69  4.03  0.06  0.38  0.32 327.6
 DTW 20040404  4.28  3.15  0.12  0.38  0.29 424.0
 DTW 20040405  4.52  4.22  0.48  0.45  0.08 408.6
 DTW 20040406  5.01  2.72  0.12  0.18  0.10 376.8
 DTW 20040407  5.41  4.40  0.32  0.37  0.16 356.5
 DTW 20040408  5.45  2.74  0.00  0.11  0.30 358.0
 DTW 20040409  5.43  4.43  0.10  0.54  0.29 362.7
 DTW 20040410  5.77  3.80  0.04  0.36  0.26 348.0
 DTW 20040411  5.50  2.72  0.00  0.18  0.18 365.4
 DTW 20040412  6.03  3.71  0.00  0.34  0.25 341.0
 DTW 20040413  6.02  2.37  0.00  0.00  0.19 344.3
 DTW 20040414  5.45  4.98  0.38  0.51  0.11 377.4
 DTW 20040415  5.79  5.27  0.32  0.58  0.10 361.5
 DTW 20040416  5.95  3.58  0.10  0.24  0.19 356.0
 DTW 20040417  6.25  4.42  0.00  0.42  0.36 344.6
 DTW 20040418  6.91  4.90  0.01  0.44  0.32 318.8
 DTW 20040419  7.31  4.60  0.00  0.28  0.37 306.8
 DTW 20040420  6.98  5.27  0.29  0.32  0.14 321.1
