 JAX 20040101  4.27  3.87  0.41  0.44  0.14 223.8
 JAX 20040102  4.31  3.33  0.04  0.50  0.34 223.7
 JAX 20040103  4.11  3.13  0.14  0.41  0.28 234.9
 JAX 20040104  4.32  3.35  0.04  0.52  0.32 225.7
 JAX 20040105  4.43  3.20  0.04  0.42  0.33 222.3
 JAX 20040106  4.36  2.63  0.09  0.18  0.30 226.6
 JAX 20040107  3.98  3.81  0.69  0.28  0.03 246.5
 JAX 20040108  3.76  3.20  0.30  0.42  0.22 260.9
 JAX 20040109  3.63  1.47  0.12  0.00  0.02 270.2
 JAX 20040110  3.68  2.15  0.07  0.24  0.20 268.2
 JAX 20040111  3.88  3.51  0.70  0.20  0.00 257.9
 JAX 20040112  4.20  3.89  0.51  0.39  0.10 243.4
 JAX 20040113  4.03  3.35  0.29  0.38  0.24 254.0
 JAX 20040114  3.80  2.74  0.19  0.32  0.22 269.7
 JAX 20040115  3.77  3.13  0.57  0.18  0.06 273.5
 JAX 20040116  3.71  2.91  0.31  0.31  0.19 279.4
 JAX 20040117  3.89  2.24  0.00  0.22  0.32 270.6
 JAX 20040118  4.08  2.39  0.20  0.06  0.24 262.2
 JAX 20040119  4.10  2.13  0.10  0.07  0.23 263.4
 JAX 20040120  4.13  3.79  0.65  0.26  0.03 263.9
 JAX 20040121  4.31  3.58  0.36  0.36  0.15 256.1
 JAX 20040122  4.43  3.90  0.45  0.35  0.14 252.8
 JAX 20040123  4.37  3.95  0.74  0.14  0.02 259.1
 JAX 20040124  4.31  4.00  0.54  0.34  0.12 264.7
 JAX 20040125  4.59  2.86  0.09  0.21  0.30 253.0
 JAX 20040126  4.75  2.92  0.00  0.26  0.36 248.3
 JAX 20040127  5.05  3.93  0.22  0.37  0.24 238.6
 JAX 20040128  4.41  4.28  0.78  0.22  0.00 270.3
 JAX 20040129  4.16  3.80  0.44  0.41  0.15 287.2
 JAX 20040130  3.99  2.44  0.23  0.10  0.20 300.7
 JAX 20040131  4.21  2.91  0.24  0.22  0.21 290.0
 JAX 20040201  4.56  1.53  0.03  0.00  0.00 273.5
 JAX 20040202  4.97  2.75  0.00  0.22  0.27 257.9
 JAX 20040203  4.88  4.20  0.23  0.51  0.23 265.0
 JAX 20040204  5.22  4.35  0.30  0.42  0.17 252.5
 JAX 20040205  5.72  3.47  0.00  0.27  0.33 237.3
 JAX 20040206  6.01  3.63  0.00  0.25  0.35 229.8
 JAX 20040207  6.03  5.41  0.57  0.28  0.08 232.0
 JAX 20040208  5.58  4.84  0.63  0.20  0.02 249.8
 JAX 20040209  5.93  4.65  0.07  0.52  0.29 240.5
 JAX 20040210  5.84  3.06  0.01  0.12  0.32 245.9
 JAX 20040211  5.92  2.23  0.06  0.00  0.05 246.7
 JAX 20040212  5.63  3.40  0.15  0.18  0.20 260.2
 JAX 20040213  5.91  3.00  0.02  0.08  0.32 252.3
 JAX 20040214  6.11  2.45  0.00  0.02  0.18 248.4
 JAX 20040215  5.89  4.05  0.12  0.31  0.27 259.5
 JAX 20040216  6.16  3.92  0.02  0.36  0.24 252.9
 JAX 20040217  6.38  3.52  0.00  0.23  0.25 248.6
 JAX 20040218  4.58  4.44  0.83  0.16  0.00 332.5
 JAX 20040219  5.81  5.52  0.62  0.35  0.03 274.7
 JAX 20040220  6.11  5.64  0.50  0.38  0.12 266.4
 JAX 20040221  5.98  4.47  0.25  0.29  0.23 274.2
 JAX 20040222  6.02  5.36  0.54  0.29  0.10 276.1
 JAX 20040223  6.23  3.82  0.03  0.25  0.32 271.4
 JAX 20040224  6.26  2.80  0.05  0.07  0.14 273.4
 JAX 20040225  6.15  2.12  0.00  0.00  0.07 280.8
 JAX 20040226  5.76  2.96  0.00  0.20  0.20 299.9
 JAX 20040227  5.67  3.34  0.11  0.20  0.20 307.5
 JAX 20040228  6.20  5.63  0.63  0.26  0.04 288.6
 JAX 20040301  7.00  5.88  0.18  0.51  0.26 265.9
 JAX 20040302  7.27  5.90  0.09  0.53  0.31 260.6
 JAX 20040303  7.53  5.82  0.00  0.54  0.35 255.7
 JAX 20040304  7.49  6.32  0.11  0.57  0.30 259.7
 JAX 20040305  8.14  6.56  0.07  0.53  0.33 244.7
 JAX 20040306  8.41  6.81  0.20  0.40  0.31 240.9
 JAX 20040307  8.10  7.04  0.37  0.36  0.23 251.2
 JAX 20040308  7.16  7.02  0.87  0.13  0.00 280.8
 JAX 20040309  6.41  4.90  0.32  0.26  0.20 311.5
 JAX 20040310  5.77  4.87  0.49  0.29  0.07 344.2
 JAX 20040311  6.82  6.42  0.58  0.36  0.06 301.1
 JAX 20040312  7.57  6.63  0.40  0.38  0.17 278.8
 JAX 20040313  7.78  6.07  0.11  0.46  0.30 274.7
 JAX 20040314  8.11  5.18  0.00  0.33  0.32 268.4
 JAX 20040315  8.29  4.89  0.00  0.24  0.33 266.1
 JAX 20040316  8.06  2.88  0.01  0.01  0.07 274.6
 JAX 20040317  7.24  6.42  0.55  0.28  0.09 303.2
 JAX 20040318  7.21  6.17  0.29  0.43  0.23 307.2
 JAX 20040319  7.12  6.65  0.59  0.30  0.11 313.4
 JAX 20040320  6.64  5.19  0.26  0.35  0.21 335.2
 JAX 20040321  6.85  5.51  0.40  0.24  0.19 329.1
 JAX 20040322  7.61  6.43  0.39  0.33  0.18 303.8
 JAX 20040323  7.66  7.01  0.51  0.36  0.11 304.4
 JAX 20040324  7.47  5.72  0.34  0.26  0.17 313.7
 JAX 20040325  7.64  5.66  0.13  0.39  0.27 310.1
 JAX 20040326  7.52  5.84  0.28  0.34  0.18 316.6
 JAX 20040327  7.68  5.97  0.25  0.37  0.19 313.5
 JAX 20040328  7.99  6.01  0.15  0.38  0.28 305.7
 JAX 20040329  7.69  6.17  0.40  0.26  0.16 318.0
 JAX 20040330  8.49  5.33  0.06  0.27  0.28 294.8
 JAX 20040331  8.53  7.12  0.32  0.38  0.20 296.4
 JAX 20040401  7.56  7.11  0.62  0.31  0.06 329.8
 JAX 20040402  7.80  6.64  0.38  0.36  0.17 323.5
 JAX 20040403  7.97  7.49  0.50  0.45  0.06 319.0
 JAX 20040404  7.89  7.19  0.78  0.11  0.01 323.9
 JAX 20040405  7.80  7.48  0.71  0.26  0.03 328.9
 JAX 20040406  8.08  7.15  0.25  0.57  0.17 321.2
 JAX 20040407  8.39  6.48  0.15  0.42  0.27 313.3
 JAX 20040408  8.08  5.24  0.09  0.13  0.48 325.1
 JAX 20040409  8.54  7.19  0.23  0.47  0.24 312.6
 JAX 20040410  8.86  7.16  0.08  0.53  0.32 304.7
 JAX 20040411  9.95  6.51  0.00  0.30  0.40 277.7
 JAX 20040412  9.88  4.62  0.00  0.00  0.37 280.9
 JAX 20040413  9.92  6.20  0.09  0.16  0.38 281.6
 JAX 20040414  7.66  6.33  0.23  0.42  0.27 350.4
 JAX 20040415  8.48  8.17  0.70  0.30  0.00 323.7
 JAX 20040416  8.45  7.89  0.43  0.53  0.05 326.0
 JAX 20040417  8.76  8.15  0.42  0.54  0.04 317.9
 JAX 20040418  8.74  8.25  0.50  0.50  0.00 319.8
 JAX 20040419  9.04  8.53  0.50  0.50  0.00 312.7
 JAX 20040420  9.48  8.77  0.41  0.53  0.06 301.6
 JAX 20040421  9.31  7.98  0.26  0.46  0.24 307.5
 JAX 20040422  9.53  8.13  0.06  0.65  0.29 302.2
 JAX 20040423  9.59  8.35  0.08  0.73  0.19 301.8
 JAX 20040424  9.69  8.52  0.11  0.73  0.16 299.9
 JAX 20040425  9.87  8.48  0.08  0.68  0.23 296.6
 JAX 20040426  9.95  6.46  0.00  0.27  0.43 295.7
 JAX 20040427  9.74  7.99  0.38  0.37  0.08 302.1
 JAX 20040428  9.28  7.94  0.52  0.24  0.12 315.7
 JAX 20040429  9.79  7.72  0.34  0.27  0.21 302.5
 JAX 20040430 10.70  6.29  0.00  0.13  0.48 282.2
 JAX 20040501 10.74  6.84  0.00  0.20  0.50 281.9
 JAX 20040502 10.05  6.47  0.00  0.19  0.53 298.6
 JAX 20040503 10.51  6.38  0.10  0.23  0.22 288.6
 JAX 20040504  8.83  7.95  0.62  0.25  0.05 334.4
 JAX 20040505  9.42  8.41  0.33  0.49  0.17 317.6
