 ATL 20090102  2.85  0.40 14.90 57.30 94.60 296.0
 ATL 20090103  2.96  1.49 53.10 57.20 94.60 287.9
 ATL 20090104  3.10  2.54 86.40 57.10 94.60 277.4
 ATL 20090105  3.50  2.52 75.80 57.00 94.60 251.8
 ATL 20090106  3.73  0.55 15.60 56.90 94.60 239.7
 ATL 20090107  2.95  1.85 65.30 56.70 94.60 295.5
 ATL 20090108  2.62  1.78 71.50 56.60 94.70 330.1
 ATL 20090109  2.94  2.78100.00 56.50 94.70 300.5
 ATL 20090110  3.40  1.70 52.80 56.30 94.70 267.0
 ATL 20090111  3.42  2.24 69.40 56.20 94.70 267.8
 ATL 20090112  3.04  2.86 99.40 56.00 94.70 298.7
 ATL 20090113  2.99  2.65 93.50 55.90 94.70 305.4
 ATL 20090114  2.98  2.82100.00 55.70 94.70 309.6
 ATL 20090115  3.01  2.85100.00 55.50 94.70 309.3
 ATL 20090116  2.67  2.53100.00 55.40 94.70 346.5
 ATL 20090117  3.04  2.88100.00 55.20 94.70 311.7
 ATL 20090118  2.64  0.97 38.60 55.00 94.70 357.0
 ATL 20090119  3.02  2.69 94.20 54.80 94.70 320.4
 ATL 20090120  2.73  2.68100.00 54.60 94.70 354.6
 ATL 20090121  3.52  3.34100.00 54.40 94.70 286.4
 ATL 20090122  3.69  3.49100.00 54.20 94.70 278.4
 ATL 20090123  3.76  3.12 87.60 54.00 94.70 276.8
 ATL 20090124  3.84  2.66 73.20 53.70 94.70 275.0
 ATL 20090125  3.95  2.57 68.50 53.50 94.70 271.7
 ATL 20090126  4.01  3.56 93.50 53.30 94.70 271.5
 ATL 20090127  3.98  1.58 41.70 53.00 94.70 276.6
 ATL 20090128  3.70  0.46 13.00 52.80 94.70 297.7
 ATL 20090129  3.82  3.61100.00 52.50 94.70 293.6
 ATL 20090130  3.60  3.41100.00 52.30 94.70 312.2
 ATL 20090131  3.73  3.54100.00 52.00 94.70 306.4
 ATL 20090201  3.95  3.74100.00 51.70 94.70 295.7
 ATL 20090202  3.74  1.63 45.90 51.40 94.70 313.3
 ATL 20090203  3.52  3.31 99.10 51.20 94.70 334.5
 ATL 20090204  3.18  3.01 99.80 50.90 94.70 370.3
 ATL 20090205  3.60  3.41100.00 50.60 94.80 336.1
 ATL 20090206  4.09  3.88100.00 50.30 94.80 304.6
 ATL 20090207  4.89  4.64100.00 50.00 94.80 265.3
 ATL 20090208  5.30  2.97 59.10 49.70 94.80 251.3
 ATL 20090209  5.29  4.72 94.10 49.40 94.80 254.9
 ATL 20090210  5.32  4.96 98.30 49.10 94.80 257.0
 ATL 20090211  5.43  0.68 13.20 48.80 94.80 256.2
 ATL 20090212  5.11  4.85100.00 48.40 94.80 273.0
 ATL 20090213  5.36  4.85 95.30 48.10 94.80 265.8
 ATL 20090214  5.64  2.26 42.10 47.80 94.80 258.1
 ATL 20090215  4.87  2.86 61.90 47.50 94.80 295.7
 ATL 20090216  4.71  4.47100.00 47.10 94.80 308.3
 ATL 20090217  5.03  4.77100.00 46.80 94.80 295.3
 ATL 20090218  5.30  0.53 10.40 46.40 94.80 286.6
 ATL 20090219  4.54  4.30100.00 46.10 94.80 330.8
 ATL 20090220  4.48  4.21 99.20 45.70 94.80 338.7
 ATL 20090221  5.19  4.92100.00 45.40 94.80 302.7
 ATL 20090222  4.20  3.99100.00 45.00 94.80 367.0
 ATL 20090223  4.43  4.10 97.60 44.70 94.80 355.0
 ATL 20090224  5.18  4.88 99.30 44.30 94.80 315.0
 ATL 20090225  5.72  2.64 48.80 43.90 94.80 293.4
 ATL 20090226  5.71  3.42 63.00 43.60 94.90 297.6
 ATL 20090227  5.92  1.61 28.50 43.20 94.90 292.5
 ATL 20090228  5.66  1.99 37.00 42.80 94.90 307.5
 ATL 20090301  4.87  0.48 10.40 42.50 94.90 353.6
 ATL 20090302  4.22  4.09 99.30 42.10 94.70 405.3
 ATL 20090303  4.94  4.68100.00 41.70 94.70 357.8
 ATL 20090304  6.29  5.93 99.50 41.30 94.70 295.3
 ATL 20090305  7.23  6.84 99.90 40.90 94.70 266.2
 ATL 20090306  7.83  4.80 64.80 40.50 94.70 252.3
 ATL 20090307  7.84  7.03 94.70 40.20 94.70 254.7
 ATL 20090308  7.72  7.08 96.80 39.80 94.70 260.7
 ATL 20090309  7.75  7.08 96.50 39.40 94.70 262.9
 ATL 20090310  7.97  6.48 85.80 39.00 94.70 259.9
 ATL 20090311  8.65  6.85 83.60 38.60 94.70 245.8
 ATL 20090312  8.45  4.23 52.80 38.20 94.70 253.4
 ATL 20090313  8.08  1.28 16.70 37.80 94.70 265.7
 ATL 20090314  8.01  1.18 15.50 37.40 94.70 270.6
 ATL 20090315  8.38  0.30  3.80 37.00 94.70 263.4
 ATL 20090316  8.24  2.88 37.10 36.60 94.70 270.0
 ATL 20090317  7.05  6.68100.00 36.20 94.80 310.0
 ATL 20090320  6.94  6.58100.00 35.00 94.80 323.7
 ATL 20090321  6.67  6.29 99.40 34.60 94.80 337.7
 ATL 20090322  6.94  6.57100.00 34.20 94.80 330.3
 ATL 20090323  8.04  7.49 98.40 33.80 94.80 294.8
 ATL 20090324  8.26  2.94 37.50 33.40 94.80 291.0
 ATL 20090325  8.76  0.50  6.10 33.00 94.80 279.4
 ATL 20090326  8.31  1.48 18.70 32.60 94.80 294.6
 ATL 20090327  8.12  0.58  7.50 32.20 94.80 303.0
 ATL 20090328  8.46  0.42  5.30 31.80 94.80 295.5
 ATL 20090329  6.61  3.41 54.40 31.40 94.80 365.7
 ATL 20090330  8.80  7.98 95.60 31.00 94.80 290.9
 ATL 20090331  9.14  2.49 28.70 30.70 94.80 284.4
 ATL 20090401  8.74  5.56 67.10 30.30 94.80 297.3
 ATL 20090402  8.55  0.87 10.80 29.90 94.80 305.1
 ATL 20090403  7.79  4.95 67.10 29.50 94.80 332.1
 ATL 20090404  9.27  8.79100.00 29.10 94.80 289.8
 ATL 20090405  9.40  8.19 92.00 28.70 94.80 288.5
 ATL 20090406  8.52  5.41 66.90 28.30 94.80 315.0
 ATL 20090407  6.79  4.81 74.60 28.00 94.80 382.7
 ATL 20090408  7.53  7.14100.00 27.60 94.80 353.6
 ATL 20090409  8.80  8.32 99.60 27.20 94.80 313.0
 ATL 20090410  8.76  1.42 17.00 26.80 94.80 316.2
 ATL 20090411  8.91  8.00 94.60 26.50 94.80 313.8
 ATL 20090412  8.60  7.48 91.80 26.10 94.90 325.2
 ATL 20090413  9.08  0.35  4.10 25.70 94.90 312.8
