 DFW 20060102  3.31  3.13100.00 56.60 94.50 267.7
 DFW 20060103  3.66  3.46100.00 56.50 94.50 247.3
 DFW 20060104  3.48  2.49 75.90 56.40 94.50 259.1
 DFW 20060105  2.94  2.78100.00 56.30 94.50 301.7
 DFW 20060106  3.28  3.10100.00 56.20 94.50 275.8
 DFW 20060107  3.57  3.37100.00 56.10 94.50 258.2
 DFW 20060108  3.53  3.16 94.80 55.90 94.50 262.1
 DFW 20060109  3.72  3.50 99.60 55.80 94.50 253.0
 DFW 20060110  3.32  3.13100.00 55.60 94.50 280.8
 DFW 20060111  3.33  3.15100.00 55.50 94.50 281.8
 DFW 20060112  3.32  2.97 94.70 55.30 94.50 284.3
 DFW 20060113  3.37  3.18100.00 55.20 94.50 283.5
 DFW 20060114  3.57  3.38100.00 55.00 94.50 271.7
 DFW 20060115  3.79  3.48 97.20 54.90 94.50 260.3
 DFW 20060116  3.92  3.26 88.10 54.70 94.50 255.7
 DFW 20060117  3.07  2.90100.00 54.50 94.50 318.8
 DFW 20060118  3.67  3.47100.00 54.30 94.50 276.1
 DFW 20060119  3.92  3.71100.00 54.10 94.50 263.2
 DFW 20060120  3.99  1.97 52.20 53.90 94.50 262.3
 DFW 20060121  3.96  3.73 99.60 53.70 94.50 266.6
 DFW 20060122  4.07  0.19  5.00 53.50 94.50 263.1
 DFW 20060123  4.12  3.89100.00 53.30 94.50 263.5
 DFW 20060124  4.09  3.87100.00 53.00 94.60 268.0
 DFW 20060125  4.29  3.97 97.90 52.80 94.60 260.0
 DFW 20060126  4.22  2.15 53.70 52.60 94.60 267.0
 DFW 20060127  4.49  4.25100.00 52.30 94.60 256.2
 DFW 20060128  4.54  0.87 20.20 52.10 94.60 256.6
 DFW 20060131  4.20  3.97100.00 51.30 94.60 283.7
 DFW 20060201  3.64  1.83 53.20 51.00 94.60 324.3
 DFW 20060202  4.29  2.20 54.10 50.80 94.60 285.4
 DFW 20060203  3.65  1.10 31.70 50.50 94.60 331.4
 DFW 20060204  3.77  3.51 98.40 50.20 94.60 326.2
 DFW 20060205  4.79  4.36 96.10 49.90 94.60 269.4
 DFW 20060206  4.80  4.52 99.50 49.60 94.60 272.3
 DFW 20060207  5.01  4.74100.00 49.30 94.60 266.1
 DFW 20060208  4.35  4.12100.00 49.00 94.60 303.5
 DFW 20060209  4.85  4.59100.00 48.70 94.60 280.1
 DFW 20060210  4.89  0.36  7.70 48.40 94.60 282.2
 DFW 20060211  3.75  3.49 98.40 48.10 94.60 359.8
 DFW 20060212  5.23  4.95100.00 47.80 94.60 273.8
 DFW 20060213  5.72  5.42100.00 47.40 94.60 256.8
 DFW 20060214  5.59  5.29100.00 47.10 94.60 265.3
 DFW 20060215  5.94  4.18 74.20 46.80 94.70 255.2
 DFW 20060216  6.17  1.47 25.10 46.40 94.70 250.8
 DFW 20060217  6.50  0.85 13.90 46.10 94.70 242.7
 DFW 20060218  6.86  1.84 28.40 45.80 94.70 235.2
 DFW 20060219  6.83  4.06 52.00 45.40 94.70 238.8
 DFW 20060220  6.93  2.79 42.60 45.10 94.70 238.8
 DFW 20060221  6.57  1.95 31.30 44.70 94.70 253.0
 DFW 20060222  6.68  1.70 27.00 44.30 94.70 252.8
 DFW 20060223  6.50  5.24 85.30 44.00 94.70 261.7
 DFW 20060224  6.13  4.93 84.90 43.60 94.70 278.0
 DFW 20060225  6.26  0.66 11.20 43.30 94.70 276.7
 DFW 20060226  6.42  6.08100.00 42.90 94.70 274.3
 DFW 20060227  6.97  6.36 96.40 42.50 94.70 259.2
 DFW 20060228  7.37  6.80 97.40 42.20 94.70 250.6
 DFW 20060301  7.99  7.36 97.20 41.80 94.70 237.2
 DFW 20060302  7.68  4.10 56.50 41.40 94.40 248.0
 DFW 20060303  7.41  1.28 18.30 41.00 94.40 258.3
 DFW 20060304  7.53  4.98 70.10 40.60 94.40 257.9
 DFW 20060305  7.72  2.89 39.60 40.30 94.40 255.6
 DFW 20060306  7.30  6.85 99.40 39.90 94.40 270.9
 DFW 20060307  7.67  3.26 44.90 39.50 94.40 262.6
 DFW 20060308  7.51  2.73 38.50 39.10 94.40 270.5
 DFW 20060309  4.99  4.65 98.60 38.70 94.40 385.3
 DFW 20060310  7.07  6.64 99.50 38.30 94.40 290.8
 DFW 20060311  7.98  7.53100.00 37.90 94.40 265.9
 DFW 20060312  8.07  4.44 58.40 37.50 94.40 266.2
 DFW 20060313  8.01  7.55 99.80 37.10 94.40 270.7
 DFW 20060314  8.01  7.57100.00 36.70 94.40 273.4
 DFW 20060315  8.23  7.77 99.90 36.30 94.40 270.3
 DFW 20060316  8.44  4.30 53.90 35.90 94.40 267.5
 DFW 20060317  8.61  4.62 56.90 35.50 94.40 265.8
 DFW 20060318  8.86  0.97 11.60 35.20 94.50 261.9
 DFW 20060319  8.99  0.71  8.30 34.80 94.50 261.3
 DFW 20060320  7.35  3.74 53.80 34.40 94.50 311.7
 DFW 20060321  7.67  7.24100.00 34.00 94.50 303.7
 DFW 20060322  7.05  6.64 99.80 33.60 94.50 328.9
 DFW 20060323  6.47  4.59 75.00 33.20 94.50 356.1
 DFW 20060324  7.65  7.23100.00 32.80 94.50 312.6
 DFW 20060325  7.26  6.86100.00 32.40 94.50 329.5
 DFW 20060326  7.12  6.73100.00 32.00 94.50 337.6
 DFW 20060327  7.56  1.44 20.20 31.60 94.50 323.8
 DFW 20060328  7.42  5.67 80.90 31.20 94.50 331.9
 DFW 20060329  7.91  2.01 26.80 30.80 94.50 317.3
 DFW 20060330  7.55  2.54 35.60 30.40 94.50 332.6
 DFW 20060331  8.32  7.43 94.40 30.00 94.50 309.3
 DFW 20060401  9.19  3.07 35.30 29.60 94.50 287.2
 DFW 20060402  8.72  6.78 82.30 29.20 94.50 302.0
 DFW 20060403  8.78  8.30100.00 28.80 94.50 302.2
 DFW 20060404  9.29  8.67 98.70 28.50 94.50 290.7
 DFW 20060406  9.51  7.26 80.80 27.70 94.50 289.2
 DFW 20060407  9.21  8.71100.00 27.30 94.50 298.6
 DFW 20060408  8.64  6.49 79.50 26.90 94.50 316.8
 DFW 20060410  9.99  9.37 99.20 26.20 94.50 285.0
 DFW 20060411  9.95  8.13 86.50 25.80 94.50 287.8
 DFW 20060412  9.68  9.11 99.50 25.50 94.50 296.0
 DFW 20060413 10.49  6.24 62.90 25.10 94.60 278.7
 DFW 20060414 10.94 10.27 99.20 24.70 94.60 271.1
 DFW 20060415 10.96  7.72 74.50 24.40 94.60 272.1
 DFW 20060416 10.34  9.78100.00 24.00 94.60 286.8
 DFW 20060417 10.36  9.75 99.50 23.70 94.60 287.7
 DFW 20060418 10.51  9.79 98.50 23.30 94.60 285.7
 DFW 20060419  9.97  5.87 62.30 23.00 94.60 299.7
 DFW 20060420  9.64  6.88 75.40 22.60 94.60 309.8
 DFW 20060421  9.13  8.64100.00 22.30 94.60 325.2
 DFW 20060422 10.23  9.67100.00 22.00 94.60 297.6
 DFW 20060423 10.66 10.03 99.40 21.60 94.60 289.1
 DFW 20060424 10.19  8.72 90.40 21.30 94.60 301.1
 DFW 20060425 10.23  4.05 41.90 21.00 94.60 301.5
 DFW 20060426  9.22  8.70 99.80 20.70 94.60 330.0
 DFW 20060427  9.94  9.40100.00 20.30 94.60 311.5
 DFW 20060428 10.97  2.47 23.80 20.00 94.60 288.5
 DFW 20060429  9.56  3.63 40.20 19.70 94.60 324.0
 DFW 20060430  9.28  8.78100.00 19.40 94.60 333.1
 DFW 20060501  9.30  8.42 95.70 19.10 94.60 333.4
 DFW 20060502 10.44  7.65 77.80 18.80 94.30 304.1
 DFW 20060503 10.35  9.63 98.70 18.50 94.30 307.3
 DFW 20060504 10.08  6.28 66.10 18.30 94.30 314.6
 DFW 20060505 10.19  9.43 98.20 18.00 94.30 313.0
 DFW 20060506  9.74  2.45 26.60 17.70 94.30 325.5
 DFW 20060507 10.31  5.98 61.50 17.40 94.30 311.5
 DFW 20060508  9.38  7.09 80.20 17.20 94.30 337.4
 DFW 20060509  9.94  9.37100.00 16.90 94.30 322.6
 DFW 20060510  9.80  9.19 99.40 16.70 94.30 327.2
