 STL 20080102  1.64  1.51 98.30 62.10 93.50 357.4
 STL 20080103  1.93  1.95100.00 62.00 93.50 310.0
 STL 20080104  1.97  1.79 97.30 61.90 93.50 306.5
 STL 20080105  2.00  0.54 28.70 61.80 93.50 303.8
 STL 20080106  2.21  0.60 28.90 61.70 93.50 279.3
 STL 20080107  2.33  1.00 45.80 61.50 93.50 269.3
 STL 20080108  2.16  1.61 79.80 61.40 93.50 290.8
 STL 20080109  2.12  1.72 86.80 61.30 93.50 297.7
 STL 20080110  1.83  0.74 43.40 61.10 93.50 343.9
 STL 20080111  1.93  1.49 82.40 61.00 93.50 330.2
 STL 20080112  1.86  0.82 47.00 60.80 93.50 344.6
 STL 20080113  1.84  1.13 65.30 60.70 93.50 351.6
 STL 20080114  1.78  1.43 86.10 60.50 93.50 366.9
 STL 20080115  1.87  1.75100.00 60.30 93.50 354.5
 STL 20080116  2.08  1.74 89.70 60.10 93.50 324.6
 STL 20080117  1.96  0.52 27.30 60.00 93.60 347.2
 STL 20080118  1.92  1.80100.00 59.80 93.60 357.3
 STL 20080119  1.79  1.67100.00 59.60 93.60 388.2
 STL 20080120  1.95  1.83100.00 59.40 93.60 362.2
 STL 20080121  2.07  1.93100.00 59.10 93.60 348.9
 STL 20080122  2.13  1.93 89.10 58.90 93.60 343.2
 STL 20080123  2.13  1.99100.00 58.70 93.60 348.8
 STL 20080124  2.12  1.98100.00 58.50 93.60 355.5
 STL 20080125  2.47  0.95 41.20 58.20 93.60 314.3
 STL 20080126  2.41  1.75 76.10 58.00 93.60 325.7
 STL 20080127  2.55  2.38100.00 57.80 93.60 314.3
 STL 20080128  2.93  0.50 18.10 57.50 93.60 281.8
 STL 20080129  2.37  1.14 51.40 57.30 93.60 345.1
 STL 20080130  2.39  2.19 97.80 57.00 93.60 347.1
 STL 20080131  2.48  1.38 59.80 56.70 93.60 341.0
 STL 20080201  2.56  2.47 79.60 56.50 93.60 336.1
 STL 20080202  2.66  2.66 79.20 56.20 93.60 329.5
 STL 20080203  2.89  3.01 99.30 55.90 93.60 310.6
 STL 20080204  2.81  0.51 19.30 55.60 93.60 322.8
 STL 20080205  3.47  0.53 16.50 55.30 93.60 273.1
 STL 20080206  2.85  0.98 35.10 55.00 93.70 329.1
 STL 20080207  2.90  1.83 67.40 54.70 93.70 328.8
 STL 20080208  2.76  2.43 94.10 54.40 93.70 349.9
 STL 20080209  2.57  2.37 98.70 54.10 93.70 379.2
 STL 20080210  3.01  2.82100.00 53.80 93.70 334.3
