 MIA 20140103  5.42  4.90 92.00 49.30 98.30 248.4
 MIA 20140104  5.37  3.89 73.80 49.20 98.30 251.5
 MIA 20140105  5.16  3.29 65.20 49.10 98.30 261.0
 MIA 20140106  5.89  5.35 92.60 49.00 98.30 235.2
 MIA 20140107  5.82  3.64 63.70 48.80 98.30 238.3
 MIA 20140108  5.66  2.38 42.50 48.70 98.30 245.7
 MIA 20140109  5.64  5.44 98.20 48.60 98.30 247.7
 MIA 20140110  5.50  4.94 91.40 48.40 98.30 254.5
 MIA 20140111  5.55  5.44 99.80 48.30 98.30 254.0
 MIA 20140112  5.47  4.91 91.40 48.10 98.30 258.6
 MIA 20140113  5.73  4.96 88.00 48.00 98.30 250.4
 MIA 20140114  5.92  5.73 98.60 47.80 98.30 245.4
 MIA 20140115  5.93  4.56 78.00 47.60 98.30 246.7
 MIA 20140116  5.61  5.52100.00 47.50 98.30 259.9
 MIA 20140117  5.72  5.42 96.50 47.30 98.30 257.8
 MIA 20140118  5.47  5.37100.00 47.10 98.30 269.9
 MIA 20140119  5.21  5.12100.00 46.90 98.30 282.8
 MIA 20140120  5.15  5.05 99.70 46.70 98.30 288.0
 MIA 20140122  5.24  5.15100.00 46.30 98.30 288.3
 MIA 20140123  5.74  5.58 98.90 46.00 98.30 269.5
 MIA 20140124  5.99  5.77 98.10 45.80 98.30 261.8
 MIA 20140125  5.89  5.79100.00 45.60 98.30 267.8
 MIA 20140126  5.09  4.92 98.50 45.30 98.30 305.5
 MIA 20140127  5.60  5.50100.00 45.10 98.30 284.3
 MIA 20140128  6.26  6.16100.00 44.90 98.30 260.9
 MIA 20140129  6.59  5.89 90.90 44.60 98.30 252.8
 MIA 20140130  6.68  5.29 80.60 44.30 98.30 252.3
 MIA 20140131  6.25  5.89 95.80 44.10 98.30 269.0
 MIA 20140201  6.43  6.33100.00 43.80 98.30 265.0
 MIA 20140202  6.71  6.60100.00 43.50 98.30 258.2
 MIA 20140203  6.78  6.66100.00 43.30 98.30 258.6
 MIA 20140204  6.86  6.67 98.90 43.00 98.30 258.3
 MIA 20140205  6.96  6.71 98.10 42.70 98.30 257.9
 MIA 20140206  7.08  6.96100.00 42.40 98.30 256.7
 MIA 20140207  7.14  7.02100.00 42.10 98.30 257.2
 MIA 20140208  7.35  7.22100.00 41.80 98.30 253.9
 MIA 20140209  7.25  7.13100.00 41.50 98.30 258.9
 MIA 20140210  7.31  7.05 98.10 41.20 98.30 259.6
 MIA 20140211  6.94  6.83100.00 40.90 98.30 273.9
 MIA 20140212  7.23  7.11100.00 40.50 98.30 267.3
 MIA 20140213  6.63  4.45 68.50 40.20 98.30 290.3
 MIA 20140214  6.64  6.53100.00 39.90 98.30 292.4
 MIA 20140215  6.71  6.56 99.40 39.60 98.30 292.9
