 ABQ 20140103  2.77  2.62100.00 58.30 94.80 306.6
 ABQ 20140104  2.82  2.68100.00 58.20 94.80 302.8
 ABQ 20140105  2.98  2.83100.00 58.10 94.80 290.9
 ABQ 20140106  3.21  3.04100.00 58.00 94.80 274.5
 ABQ 20140107  3.50  3.21 96.80 57.90 94.80 256.7
 ABQ 20140108  2.98  2.81 99.50 57.70 94.80 297.3
 ABQ 20140109  2.86  2.58 95.30 57.60 94.80 311.1
 ABQ 20140110  2.89  2.74100.00 57.50 94.80 310.0
 ABQ 20140111  3.45  3.24 99.10 57.30 94.80 268.3
 ABQ 20140112  3.08  2.90 99.40 57.20 94.80 298.3
 ABQ 20140113  3.10  2.94100.00 57.00 94.80 298.8
 ABQ 20140114  2.76  2.62100.00 56.80 94.80 334.4
 ABQ 20140115  2.84  2.70100.00 56.70 94.80 329.0
 ABQ 20140116  2.77  2.62 99.90 56.50 94.80 340.2
 ABQ 20140117  2.63  2.49100.00 56.30 94.80 360.5
 ABQ 20140118  2.88  2.74100.00 56.10 94.80 334.7
 ABQ 20140119  3.38  3.21100.00 55.90 94.90 294.0
 ABQ 20140120  3.35  3.18100.00 55.70 94.90 299.1
 ABQ 20140122  3.59  2.95 86.60 55.30 94.90 287.8
 ABQ 20140123  3.31  2.21 70.30 55.10 94.90 312.1
 ABQ 20140124  2.94  2.75 98.50 54.80 94.90 351.2
 ABQ 20140125  3.36  3.07 96.40 54.60 94.90 316.2
 ABQ 20140126  3.91  3.71100.00 54.40 94.90 280.6
 ABQ 20140127  3.75  3.50 98.30 54.10 94.90 294.5
 ABQ 20140128  3.20  2.91 95.80 53.90 94.90 342.5
 ABQ 20140129  3.69  3.50100.00 53.60 94.90 306.8
 ABQ 20140130  4.04  3.77 98.20 53.30 94.90 287.2
 ABQ 20140131  3.54  2.36 70.30 53.10 94.90 326.7
 ABQ 20140201  3.54  3.01 89.70 52.80 94.90 330.8
 ABQ 20140202  3.68  3.49100.00 52.50 94.90 323.8
 ABQ 20140203  3.47  2.36 71.60 52.30 94.90 345.7
 ABQ 20140204  3.42  3.06 94.30 52.00 94.90 354.8
 ABQ 20140205  3.66  2.75 78.80 51.70 94.90 338.4
 ABQ 20140206  3.81  3.57 98.30 51.40 94.90 331.3
 ABQ 20140207  3.81  2.67 73.40 51.10 94.90 335.6
 ABQ 20140208  4.34  4.10 99.40 50.80 94.90 303.7
 ABQ 20140209  4.49  4.26 99.90 50.50 94.90 298.9
 ABQ 20140210  4.13  3.91 99.90 50.20 94.90 325.8
 ABQ 20140211  3.86  3.62 98.80 49.80 94.90 350.0
 ABQ 20140212  4.32  4.07 99.30 49.50 95.00 322.1
 ABQ 20140213  4.74  4.50100.00 49.20 95.00 301.6
 ABQ 20140214  5.05  4.72 98.40 48.90 95.00 289.9
 ABQ 20140215  5.23  4.97 99.90 48.50 95.00 285.2
 ABQ 20140216  5.19  4.90 99.50 48.20 95.00 291.2
 ABQ 20140217  4.64  4.41100.00 47.80 95.00 324.6
 ABQ 20140218  4.86  4.60 99.80 47.50 95.00 316.4
 ABQ 20140219  4.70  4.47100.00 47.10 95.00 329.9
 ABQ 20140220  4.33  4.11100.00 46.80 95.00 358.8
 ABQ 20140221  4.70  4.47100.00 46.40 95.00 338.5
 ABQ 20140222  4.96  4.71100.00 46.10 95.00 328.3
 ABQ 20140223  5.55  5.27 99.80 45.70 95.00 301.8
 ABQ 20140224  5.22  4.96100.00 45.30 95.00 322.3
 ABQ 20140225  5.56  5.16 97.70 45.00 95.00 309.4
 ABQ 20140226  5.63  5.35100.00 44.60 95.00 310.3
 ABQ 20140227  5.84  5.44 98.00 44.20 95.00 305.0
 ABQ 20140228  6.05  5.68 98.80 43.90 95.00 299.8
 ABQ 20140301  5.82  1.40 25.30 43.50 95.00 313.9
 ABQ 20140302  4.86  3.99 87.00 43.10 94.40 370.8
 ABQ 20140303  5.57  5.14 97.70 42.70 94.40 334.1
 ABQ 20140304  5.80  5.14 93.70 42.30 94.40 327.0
 ABQ 20140305  6.29  5.94100.00 41.90 94.50 309.5
 ABQ 20140306  6.68  6.28 99.40 41.60 94.50 297.5
 ABQ 20140307  5.90  5.20 93.30 41.20 94.50 334.6
 ABQ 20140308  5.52  3.88 74.50 40.80 94.50 358.1
 ABQ 20140309  6.50  6.14100.00 40.40 94.50 315.6
 ABQ 20140310  7.23  6.83100.00 40.00 94.50 292.3
 ABQ 20140311  7.10  6.71100.00 39.60 94.50 299.9
 ABQ 20140312  7.35  6.94100.00 39.20 94.50 295.2
 ABQ 20140313  7.25  6.85100.00 38.80 94.50 301.5
 ABQ 20140314  6.11  5.03 87.20 38.40 94.50 352.5
 ABQ 20140315  6.09  5.74 99.80 38.00 94.50 357.4
 ABQ 20140316  6.65  6.29100.00 37.60 94.50 335.2
 ABQ 20140317  6.68  6.31100.00 37.20 94.50 337.8
 ABQ 20140318  6.36  6.02100.00 36.80 94.50 355.7
 ABQ 20140319  6.61  6.25100.00 36.40 94.50 348.0
 ABQ 20140320  7.45  7.04100.00 36.00 94.50 318.2
 ABQ 20140321  7.50  7.09100.00 35.60 94.50 319.6
 ABQ 20140322  7.97  7.48 99.30 35.20 94.50 307.0
 ABQ 20140323  7.76  7.34100.00 34.80 94.50 316.8
 ABQ 20140324  7.41  7.01100.00 34.40 94.60 332.5
 ABQ 20140325  7.36  6.96100.00 34.00 94.60 337.4
 ABQ 20140326  7.61  7.02 97.50 33.60 94.60 331.4
 ABQ 20140327  7.49  6.41 90.40 33.20 94.60 338.6
 ABQ 20140328  8.05  7.62100.00 32.70 94.60 321.8
 ABQ 20140329  8.68  8.21100.00 32.30 94.60 305.3
 ABQ 20140330  9.02  8.19 96.10 31.90 94.60 298.1
 ABQ 20140331  8.01  7.57100.00 31.60 94.60 332.2
 ABQ 20140401  8.31  7.85100.00 31.20 94.60 324.9
 ABQ 20140402  8.65  8.06 98.50 30.80 94.60 316.6
 ABQ 20140403  7.08  6.61 98.70 30.40 94.60 377.5
 ABQ 20140404  8.20  7.71 99.40 30.00 94.60 336.6
 ABQ 20140405  7.06  5.96 89.30 29.60 94.60 384.3
 ABQ 20140406  6.78  6.06 94.40 29.20 94.60 400.1
 ABQ 20140407  7.68  7.26100.00 28.80 94.60 363.3
 ABQ 20140408  9.54  9.02100.00 28.40 94.60 305.7
 ABQ 20140409  9.72  9.20100.00 28.00 94.60 302.9
 ABQ 20140410  9.06  8.57100.00 27.70 94.60 323.2
 ABQ 20140411  9.16  8.34 96.30 27.30 94.60 322.5
 ABQ 20140412  9.22  8.56 98.10 26.90 94.60 322.8
 ABQ 20140413  8.56  7.95 98.20 26.50 94.60 345.8
 ABQ 20140414  8.46  7.55 94.40 26.20 94.60 351.5
 ABQ 20140415  9.41  8.90100.00 25.80 94.60 323.7
 ABQ 20140416  8.60  8.06 99.00 25.40 94.60 350.7
 ABQ 20140417  8.64  8.18100.00 25.10 94.60 351.5
 ABQ 20140418  9.64  8.87 97.10 24.70 94.60 322.7
 ABQ 20140419  9.38  5.69 64.10 24.30 94.60 332.0
 ABQ 20140420  9.55  8.39 92.90 24.00 94.60 328.9
 ABQ 20140421  9.79  9.23 99.60 23.60 94.70 323.7
 ABQ 20140422 10.41  9.85 99.90 23.30 94.70 309.2
