 HNL 20140103  6.59  6.50 99.50 45.20 99.10 248.2
 HNL 20140104  6.38  6.29 99.50 45.10 99.10 255.8
 HNL 20140105  6.10  6.04 99.90 45.00 99.10 266.7
 HNL 20140106  6.19  6.14100.00 44.90 99.10 264.3
 HNL 20140107  6.28  6.23100.00 44.70 99.10 262.1
 HNL 20140108  6.16  6.08 99.50 44.60 99.10 267.9
 HNL 20140109  6.31  6.25100.00 44.50 99.10 263.9
 HNL 20140110  6.02  5.97100.00 44.30 99.20 275.7
 HNL 20140111  5.77  5.71 99.80 44.20 99.20 287.2
 HNL 20140112  6.38  6.33100.00 44.00 99.20 265.5
 HNL 20140113  6.51  6.46100.00 43.90 99.20 262.4
 HNL 20140114  6.43  6.38100.00 43.70 99.20 266.7
 HNL 20140115  6.70  6.64100.00 43.60 99.20 259.2
 HNL 20140116  6.69  6.64100.00 43.40 99.20 260.9
 HNL 20140117  6.84  6.78100.00 43.20 99.20 258.1
 HNL 20140118  6.78  6.70 99.60 43.00 99.20 261.4
 HNL 20140119  7.01  6.95100.00 42.80 99.20 256.1
 HNL 20140120  7.13  7.07100.00 42.60 99.20 254.3
 HNL 20140122  6.68  6.61 99.80 42.20 99.20 272.1
 HNL 20140123  7.22  7.11 99.30 42.00 99.20 256.9
 HNL 20140124  7.40  7.31 99.60 41.80 99.20 253.7
 HNL 20140125  7.30  7.22 99.80 41.50 99.20 258.1
 HNL 20140126  7.42  5.82 79.30 41.30 99.20 256.7
 HNL 20140127  6.99  3.55 51.30 41.10 99.20 271.9
 HNL 20140128  6.03  5.90 98.70 40.80 99.20 309.6
 HNL 20140129  6.89  6.83100.00 40.60 99.20 278.9
 HNL 20140130  7.15  7.05 99.40 40.30 99.20 272.8
 HNL 20140131  7.41  7.35100.00 40.00 99.20 266.9
 HNL 20140201  7.64  7.58100.00 39.80 99.20 262.1
 HNL 20140202  7.78  7.71100.00 39.50 99.20 260.3
 HNL 20140203  7.76  6.85 89.10 39.20 99.20 263.1
 HNL 20140204  7.81  2.14 27.70 38.90 99.20 263.8
 HNL 20140205  7.76  7.68 99.70 38.70 99.20 267.4
 HNL 20140206  7.54  7.42 99.20 38.40 99.20 276.0
 HNL 20140207  7.59  7.49 99.40 38.10 99.20 276.6
 HNL 20140208  7.92  7.35 93.60 37.80 99.20 269.6
 HNL 20140209  8.18  8.11100.00 37.50 99.20 264.5
 HNL 20140210  8.22  8.14 99.90 37.20 99.20 265.8
 HNL 20140211  8.62  8.55100.00 36.80 99.20 257.5
 HNL 20140212  8.96  8.59 96.70 36.50 99.20 251.7
 HNL 20140213  8.75  7.68 88.40 36.20 99.20 258.5
 HNL 20140214  8.71  7.52 87.10 35.90 99.20 261.7
 HNL 20140215  8.64  8.40 98.10 35.60 99.20 265.8
 HNL 20140216  8.95  4.84 54.60 35.20 99.20 260.2
 HNL 20140217  8.81  5.33 61.00 34.90 99.20 265.8
 HNL 20140218  8.97  8.46 95.10 34.60 99.20 264.0
 HNL 20140219  8.92  8.85100.00 34.20 99.20 267.4
 HNL 20140220  8.66  8.59100.00 33.90 99.20 276.2
 HNL 20140221  8.91  8.83 99.90 33.50 99.20 272.1
 HNL 20140222  9.23  9.15100.00 33.20 99.20 266.5
 HNL 20140223  9.37  9.29100.00 32.80 99.20 265.3
 HNL 20140224  9.65  9.57100.00 32.50 99.20 260.7
 HNL 20140225  9.46  9.23 98.40 32.10 99.20 267.4
 HNL 20140226  9.72  9.64100.00 31.70 99.20 263.3
 HNL 20140227 10.13  9.18 91.40 31.40 99.20 256.7
 HNL 20140228 10.47  9.74 93.80 31.00 99.20 252.0
 HNL 20140301 10.42 10.33100.00 30.60 99.20 254.8
 HNL 20140302 10.20  7.43 73.60 30.30 99.10 261.1
 HNL 20140303 10.12  9.72 97.00 29.90 99.10 265.0
 HNL 20140304  9.60  9.51100.00 29.50 99.10 278.5
 HNL 20140305 10.33 10.25100.00 29.10 99.10 264.1
 HNL 20140306 10.81 10.13 94.50 28.80 99.10 256.2
 HNL 20140307 10.68 10.43 98.50 28.40 99.10 260.4
 HNL 20140308 10.67  9.77 92.30 28.00 99.10 262.5
 HNL 20140309 10.24 10.15100.00 27.60 99.10 273.7
 HNL 20140310  9.97  9.88100.00 27.30 99.10 281.4
 HNL 20140311 10.36 10.27100.00 26.90 99.10 274.7
 HNL 20140312 10.94 10.16 93.70 26.50 99.10 264.4
 HNL 20140313 10.57 10.48100.00 26.10 99.10 273.9
 HNL 20140314 10.75 10.66100.00 25.70 99.10 271.9
 HNL 20140315 10.15  9.40 93.40 25.30 99.10 287.0
 HNL 20140316  8.52  8.44 99.90 24.90 99.10 333.5
 HNL 20140317  8.92  8.81 99.60 24.60 99.10 322.8
 HNL 20140318 10.96 10.85 99.90 24.20 99.10 274.2
 HNL 20140319 11.54 11.44100.00 23.80 99.10 264.2
 HNL 20140320 11.60 11.46 99.70 23.40 99.10 264.5
 HNL 20140321 11.20 10.96 98.70 23.00 99.10 273.7
 HNL 20140322 10.65 10.55 99.90 22.60 99.10 286.8
 HNL 20140323  9.59  9.36 98.40 22.30 99.10 314.2
 HNL 20140324  9.67  9.22 96.10 21.90 99.10 313.6
 HNL 20140325 10.25 10.16100.00 21.50 99.10 300.4
 HNL 20140326 10.66 10.56 99.90 21.10 99.10 292.6
 HNL 20140327 10.55  9.88 94.50 20.70 99.10 296.5
 HNL 20140328 10.98 10.89100.00 20.40 99.10 288.6
 HNL 20140329  9.92  9.77 99.30 20.00 99.10 315.0
 HNL 20140330 10.35 10.26100.00 19.60 99.10 305.5
 HNL 20140331 10.45 10.36100.00 19.20 99.10 304.3
 HNL 20140401  9.82  9.64 99.00 18.90 99.10 321.1
 HNL 20140402 10.19 10.09 99.90 18.50 99.10 313.1
 HNL 20140403  9.51  9.43100.00 18.10 99.10 332.5
 HNL 20140404 10.01  9.90 99.70 17.80 99.20 319.7
 HNL 20140405 10.54 10.45100.00 17.40 99.20 307.9
 HNL 20140406 10.79 10.12 94.60 17.10 99.20 302.9
 HNL 20140407 10.30  9.83 96.20 16.70 99.20 315.9
 HNL 20140408 10.68 10.38 98.00 16.40 99.20 307.8
 HNL 20140409 10.78  8.03 75.10 16.00 99.20 306.6
 HNL 20140410 11.55 11.02 96.20 15.70 99.20 290.6
 HNL 20140411 11.68 11.00 95.00 15.30 99.20 289.0
 HNL 20140412 11.25 11.06 99.10 15.00 99.20 298.6
 HNL 20140413 11.16 11.04 99.80 14.70 99.20 301.4
 HNL 20140414 11.13 11.04100.00 14.30 99.20 302.7
 HNL 20140415 11.14 10.83 98.00 14.00 99.20 303.2
 HNL 20140416 10.76  9.84 92.30 13.70 99.20 312.9
 HNL 20140417 11.26 11.13 99.70 13.40 99.20 301.8
 HNL 20140418 11.97 10.64 89.60 13.10 99.20 287.8
 HNL 20140419 11.94  9.75 82.30 12.80 99.20 289.0
 HNL 20140420 12.01 11.48 96.40 12.50 99.20 288.1
 HNL 20140421 11.84 10.73 91.40 12.20 99.20 292.0
 HNL 20140422 11.31 11.22100.00 11.90 99.20 303.6
 HNL 20140423 11.81 11.71100.00 11.60 99.20 293.6
 HNL 20140424 11.95 11.84100.00 11.40 99.20 291.5
 HNL 20140425 11.58 11.11 96.70 11.10 99.20 299.2
 HNL 20140426 11.44 10.62 93.60 10.80 99.20 302.7
 HNL 20140427 11.31 11.16 99.50 10.60 99.20 306.2
 HNL 20140428 11.31 11.22100.00 10.40 99.20 306.7
 HNL 20140429 10.94 10.74 99.00 10.10 99.20 315.6
 HNL 20140430 10.90 10.49 97.10  9.90 99.20 316.9
 HNL 20140501 11.54 11.38 99.40  9.70 99.20 302.4
 HNL 20140502 12.10 11.33 94.50  9.50 99.10 291.4
 HNL 20140503 12.25 12.13 99.90  9.30 99.10 288.6
 HNL 20140504 12.17 11.45 94.90  9.10 99.10 290.3
 HNL 20140505 11.95 11.85100.00  8.90 99.10 294.6
 HNL 20140506 12.28 12.17100.00  8.70 99.10 288.4
 HNL 20140507 12.30 12.10 99.20  8.50 99.10 288.1
 HNL 20140508 11.77 11.60 99.40  8.40 99.10 298.7
 HNL 20140509 11.64 11.54100.00  8.20 99.10 301.4
 HNL 20140510 11.90 11.79100.00  8.10 99.10 296.3
 HNL 20140511 11.90 11.75 99.60  8.00 99.10 296.3
 HNL 20140512 10.99 10.44 95.90  7.80 99.10 316.3
 HNL 20140513 11.20  9.05 81.60  7.70 99.10 311.8
 HNL 20140514 11.90 11.39 96.60  7.60 99.10 296.5
 HNL 20140515 11.97 11.74 99.00  7.50 99.10 295.1
 HNL 20140516 11.45 11.34100.00  7.40 99.10 306.2
 HNL 20140517 12.28 12.17 99.90  7.30 99.10 289.1
 HNL 20140518 12.14 12.03100.00  7.30 99.10 291.9
 HNL 20140519 11.63 11.53100.00  7.20 99.10 302.1
 HNL 20140520 11.72 11.62100.00  7.10 99.10 299.9
 HNL 20140521 12.02 11.92100.00  7.10 99.10 294.1
