 MOB 20140103  3.48  3.38100.00 54.00 97.00 291.9
 MOB 20140104  3.32  3.19 99.10 53.90 97.00 305.5
 MOB 20140105  3.53  1.60 46.60 53.80 97.00 291.4
 MOB 20140106  3.37  2.85 87.00 53.70 97.00 305.1
 MOB 20140107  3.57  3.47100.00 53.50 97.00 292.2
 MOB 20140108  3.74  3.63100.00 53.40 97.00 282.8
 MOB 20140109  3.99  3.85 99.50 53.30 97.00 269.4
 MOB 20140110  3.98  2.85 73.90 53.10 97.00 271.9
 MOB 20140111  3.87  3.75 99.80 53.00 97.00 279.9
 MOB 20140112  3.75  3.64100.00 52.80 97.00 290.4
 MOB 20140113  3.93  0.88 23.00 52.70 97.00 280.4
 MOB 20140114  3.65  3.54100.00 52.50 97.00 301.5
 MOB 20140115  3.29  3.16 98.90 52.30 97.00 332.9
 MOB 20140116  3.53  3.42100.00 52.10 97.00 315.6
 MOB 20140117  3.17  2.34 75.70 52.00 97.00 349.6
 MOB 20140118  3.09  3.00100.00 51.80 97.10 361.0
 MOB 20140119  3.19  3.10100.00 51.60 97.10 353.8
 MOB 20140120  3.84  3.72100.00 51.40 97.10 304.1
 MOB 20140122  3.79  3.68100.00 50.90 97.10 313.1
 MOB 20140123  4.32  4.19100.00 50.70 97.10 282.7
 MOB 20140124  3.88  3.50 93.20 50.50 97.10 313.3
 MOB 20140125  3.47  3.35 99.60 50.30 97.10 348.4
 MOB 20140126  3.82  3.42 92.40 50.00 97.10 323.6
 MOB 20140127  4.37  2.35 55.40 49.80 97.10 291.7
 MOB 20140128  4.96  1.39 29.10 49.50 97.10 264.7
 MOB 20140129  4.24  3.11 65.20 49.30 97.10 305.6
 MOB 20140130  4.31  4.19100.00 49.00 97.10 304.4
 MOB 20140131  5.02  4.88100.00 48.70 97.10 270.8
 MOB 20140201  5.39  4.09 78.50 48.50 97.10 258.0
 MOB 20140202  5.44  2.71 51.50 48.20 97.10 258.7
 MOB 20140203  5.45  3.36 63.70 47.90 97.10 261.1
 MOB 20140204  5.68  2.10 38.10 47.60 97.10 255.6
 MOB 20140205  5.39  4.59 87.30 47.30 97.10 270.0
 MOB 20140206  5.21  0.75 14.80 47.00 97.10 280.8
 MOB 20140207  5.35  5.13 98.70 46.70 97.10 277.7
 MOB 20140208  5.29  5.14100.00 46.40 97.10 283.3
 MOB 20140209  4.96  4.82100.00 46.10 97.10 302.6
 MOB 20140210  5.15  3.17 63.30 45.80 97.10 296.8
 MOB 20140211  5.15  0.95 19.10 45.50 97.10 299.9
 MOB 20140212  4.44  1.49 34.50 45.20 97.10 344.4
 MOB 20140213  4.35  3.81 89.90 44.80 97.10 354.5
 MOB 20140214  4.59  4.25 95.40 44.50 97.10 342.6
 MOB 20140215  4.75  4.61100.00 44.20 97.10 336.9
 MOB 20140216  5.43  5.24 99.40 43.80 97.10 304.2
 MOB 20140217  5.82  2.61 46.10 43.50 97.10 290.6
 MOB 20140218  5.83  1.97 34.70 43.20 97.10 293.7
 MOB 20140219  5.54  2.22 41.30 42.80 97.10 310.0
 MOB 20140220  5.79  2.12 37.70 42.50 97.10 301.8
 MOB 20140221  5.85  5.65 99.40 42.10 97.10 302.7
 MOB 20140222  5.97  5.60 96.50 41.70 97.10 301.0
 MOB 20140223  6.29  1.82 29.80 41.40 97.10 291.6
 MOB 20140224  6.55  6.25 98.20 41.00 97.10 285.3
 MOB 20140225  6.60  5.21 81.30 40.70 97.10 286.7
 MOB 20140226  6.42  1.57 25.30 40.30 97.10 296.5
 MOB 20140227  5.78  5.61100.00 39.90 97.20 327.5
 MOB 20140228  6.40  6.22100.00 39.50 97.20 303.9
 MOB 20140301  7.24  7.04100.00 39.20 97.20 277.1
 MOB 20140302  7.86  7.63100.00 38.80 97.10 261.7
 MOB 20140303  7.40  6.14 85.40 38.40 97.10 278.1
 MOB 20140304  7.19  4.67 67.00 38.00 97.10 288.0
 MOB 20140305  6.29  4.55 74.90 37.60 97.10 325.3
 MOB 20140306  5.79  2.08 37.00 37.20 97.10 352.7
 MOB 20140307  6.42  5.94 95.30 36.80 97.10 326.8
 MOB 20140308  7.38  6.54 91.20 36.40 97.10 293.7
 MOB 20140309  7.55  6.80 92.70 36.10 97.10 291.2
 MOB 20140310  7.40  7.19100.00 35.70 97.10 299.0
 MOB 20140311  7.58  2.95 40.20 35.30 97.10 296.2
 MOB 20140312  7.99  4.97 64.00 34.90 97.10 286.3
 MOB 20140313  7.75  7.52100.00 34.50 97.10 296.4
 MOB 20140314  8.09  7.86100.00 34.10 97.10 288.8
 MOB 20140315  8.42  3.96 48.60 33.70 97.10 281.7
 MOB 20140316  7.79  5.37 71.00 33.30 97.10 303.4
 MOB 20140317  7.26  3.25 45.90 32.90 97.10 324.7
 MOB 20140318  8.54  8.30100.00 32.50 97.10 286.3
 MOB 20140319  9.11  8.85100.00 32.10 97.10 274.1
 MOB 20140320  8.62  8.38100.00 31.70 97.10 289.2
 MOB 20140321  8.70  8.45100.00 31.30 97.10 289.7
 MOB 20140322  8.87  6.90 80.10 30.90 97.10 287.5
 MOB 20140323  9.24  3.91 43.60 30.40 97.10 280.1
 MOB 20140324  9.20  7.96 89.00 30.00 97.10 283.3
 MOB 20140325  8.16  7.93100.00 29.60 97.10 315.3
 MOB 20140326  8.29  7.77 96.50 29.20 97.10 313.7
 MOB 20140327  8.72  6.08 71.70 28.80 97.10 303.1
 MOB 20140328  9.17  4.25 47.50 28.40 97.10 293.1
 MOB 20140329  9.33  6.90 75.80 28.00 97.10 291.1
 MOB 20140330  9.26  8.99100.00 27.60 97.10 294.9
 MOB 20140331  9.46  9.19100.00 27.20 97.20 291.8
 MOB 20140401  9.30  9.03100.00 26.90 97.20 297.9
 MOB 20140402  9.99  9.56 98.50 26.50 97.20 282.6
 MOB 20140403 10.17  9.80 99.20 26.10 97.20 280.4
 MOB 20140404  9.81  4.16 43.70 25.70 97.20 291.2
 MOB 20140405 10.09  6.58 67.40 25.30 97.20 286.2
 MOB 20140406  9.96  4.43 45.80 24.90 97.20 291.1
 MOB 20140407 10.07  6.61 67.10 24.50 97.20 290.1
 MOB 20140408  8.72  8.36 98.70 24.10 97.20 328.5
 MOB 20140409  8.58  8.30 99.60 23.70 97.20 334.8
 MOB 20140410  9.52  9.25100.00 23.40 97.20 308.8
 MOB 20140411  9.62  8.04 86.10 23.00 97.20 307.9
 MOB 20140412  9.39  9.13100.00 22.60 97.20 315.5
 MOB 20140413 10.07  9.15 93.60 22.20 97.20 299.3
 MOB 20140414 10.23  6.10 61.20 21.90 97.20 297.1
 MOB 20140415  8.73  5.38 63.50 21.50 97.20 340.3
