 JAN 20050101  2.89  1.30  0.05  0.07  0.15 288.3
 JAN 20050102  2.94  1.56  0.02  0.19  0.22 285.7
 JAN 20050103  3.04  1.63  0.00  0.19  0.27 278.7
 JAN 20050104  3.27  1.96  0.07  0.25  0.22 263.4
 JAN 20050105  3.39  1.95  0.02  0.26  0.23 256.5
 JAN 20050106  3.50  2.13  0.00  0.30  0.29 251.2
 JAN 20050107  3.49  1.80  0.00  0.17  0.25 253.5
 JAN 20050108  3.42  2.42  0.31  0.22  0.13 259.4
 JAN 20050109  3.37  3.06  0.61  0.27  0.06 265.0
 JAN 20050110  3.45  2.36  0.14  0.33  0.20 260.6
 JAN 20050111  3.31  1.84  0.00  0.23  0.26 272.0
 JAN 20050112  3.39  2.27  0.00  0.39  0.31 269.0
 JAN 20050113  3.30  1.56  0.07  0.09  0.14 277.4
 JAN 20050114  2.95  2.81  0.64  0.33  0.03 308.7
 JAN 20050115  3.23  2.61  0.29  0.39  0.17 288.0
 JAN 20050116  3.05  2.85  0.83  0.10  0.00 305.2
 JAN 20050117  3.15  2.78  0.49  0.32  0.12 299.5
 JAN 20050118  3.14  2.69  0.42  0.35  0.13 303.1
 JAN 20050119  3.09  2.26  0.40  0.14  0.16 310.4
 JAN 20050120  3.21  2.57  0.48  0.17  0.15 302.7
 JAN 20050121  3.33  2.83  0.36  0.36  0.20 295.4
 JAN 20050122  3.26  1.83  0.13  0.12  0.21 304.5
 JAN 20050123  3.24  3.04  0.77  0.17  0.01 309.8
 JAN 20050124  3.63  3.46  0.69  0.26  0.05 283.9
 JAN 20050125  3.66  2.63  0.26  0.24  0.21 284.9
 JAN 20050126  3.60  2.78  0.23  0.35  0.24 292.2
 JAN 20050127  3.86  2.70  0.01  0.44  0.30 278.2
 JAN 20050128  3.70  1.32  0.06  0.00  0.00 291.5
 JAN 20050129  3.81  1.91  0.00  0.17  0.21 287.6
 JAN 20050130  4.00  2.86  0.04  0.46  0.26 278.5
 JAN 20050131  4.11  1.59  0.02  0.00  0.14 274.4
 JAN 20050201  4.13  1.47  0.00  0.02  0.07 277.0
 JAN 20050202  4.25  1.62  0.00  0.05  0.09 273.9
 JAN 20050203  4.38  2.76  0.16  0.25  0.15 270.7
 JAN 20050204  4.31  3.98  0.57  0.34  0.06 277.5
 JAN 20050205  4.71  4.29  0.43  0.44  0.12 260.7
 JAN 20050206  5.17  3.22  0.00  0.31  0.31 243.8
 JAN 20050207  5.09  2.01  0.00  0.00  0.19 249.9
 JAN 20050208  4.61  1.99  0.00  0.06  0.20 275.1
 JAN 20050209  4.87  2.13  0.02  0.06  0.18 266.1
 JAN 20050210  4.82  4.64  0.74  0.24  0.02 271.2
 JAN 20050211  4.90  4.73  0.74  0.23  0.04 271.2
 JAN 20050212  4.97  3.64  0.27  0.24  0.23 271.2
 JAN 20050213  5.05  1.94  0.00  0.01  0.15 271.2
 JAN 20050214  5.12  4.30  0.37  0.35  0.17 271.2
 JAN 20050215  5.20  3.99  0.05  0.50  0.31 271.2
 JAN 20050216  5.28  3.38  0.00  0.32  0.34 271.2
 JAN 20050217  5.35  4.54  0.38  0.34  0.19 271.2
 JAN 20050218  5.43  4.95  0.47  0.38  0.14 271.2
 JAN 20050219  5.51  4.24  0.40  0.21  0.15 271.2
 JAN 20050220  5.58  2.85  0.00  0.16  0.25 271.2
 JAN 20050221  5.67  3.68  0.08  0.29  0.27 271.2
 JAN 20050222  5.75  3.82  0.10  0.30  0.26 271.2
 JAN 20050223  5.84  3.08  0.00  0.18  0.26 271.2
 JAN 20050224  5.92  2.40  0.07  0.00  0.10 271.2
 JAN 20050225  6.01  5.66  0.60  0.33  0.07 271.2
 JAN 20050226  6.10  5.03  0.33  0.40  0.13 271.2
 JAN 20050227  6.18  2.41  0.08  0.00  0.05 271.2
 JAN 20050228  6.27  4.09  0.20  0.20  0.21 271.2
 JAN 20050301  6.35  6.23  0.88  0.12  0.00 271.2
 JAN 20050302  6.44  4.74  0.29  0.26  0.18 271.2
 JAN 20050303  6.53  3.55  0.16  0.12  0.12 271.2
 JAN 20050304  6.62  5.15  0.20  0.40  0.23 271.2
 JAN 20050305  6.71  5.58  0.17  0.52  0.24 271.2
 JAN 20050306  6.80  5.98  0.32  0.47  0.18 271.2
 JAN 20050307  6.89  4.16  0.00  0.27  0.32 271.2
 JAN 20050308  6.98  6.63  0.65  0.30  0.05 271.2
 JAN 20050309  7.07  4.21  0.12  0.22  0.17 271.2
 JAN 20050310  7.17  6.25  0.55  0.24  0.11 271.2
 JAN 20050311  7.26  6.82  0.60  0.32  0.08 271.2
 JAN 20050312  7.35  6.87  0.62  0.28  0.09 271.2
 JAN 20050313  7.44  5.19  0.10  0.33  0.30 271.2
 JAN 20050314  7.53  5.26  0.12  0.35  0.24 271.2
 JAN 20050315  7.62  4.06  0.00  0.19  0.26 271.2
 JAN 20050316  7.71  2.79  0.00  0.05  0.04 271.2
 JAN 20050317  7.81  5.29  0.04  0.40  0.25 271.2
 JAN 20050318  7.90  6.62  0.29  0.42  0.20 271.2
 JAN 20050319  7.99  4.60  0.12  0.21  0.14 271.2
 JAN 20050320  8.08  4.74  0.09  0.22  0.20 271.2
 JAN 20050321  8.17  4.81  0.00  0.25  0.31 271.2
 JAN 20050322  8.26  5.36  0.05  0.31  0.29 271.2
 JAN 20050323  8.35  6.86  0.37  0.32  0.17 271.2
 JAN 20050324  8.44  6.92  0.24  0.42  0.24 271.2
 JAN 20050325  8.52  6.65  0.14  0.46  0.25 271.2
 JAN 20050326  8.61  5.86  0.00  0.41  0.31 271.2
 JAN 20050327  8.70  5.97  0.02  0.39  0.32 271.2
 JAN 20050328  8.78  8.59  0.86  0.14  0.00 271.2
 JAN 20050329  8.87  8.36  0.59  0.35  0.06 271.2
 JAN 20050330  8.96  6.75  0.09  0.43  0.31 271.2
 JAN 20050331  9.04  6.54  0.08  0.39  0.31 271.2
 JAN 20050401  9.13  5.19  0.00  0.21  0.32 271.2
 JAN 20050402  9.20  8.78  0.66  0.33  0.00 271.2
 JAN 20050403  9.28  8.83  0.64  0.35  0.00 271.2
 JAN 20050404  9.36  8.79  0.63  0.34  0.00 271.2
 JAN 20050405  9.43  6.96  0.08  0.45  0.26 271.2
 JAN 20050406  9.51  5.93  0.01  0.20  0.45 271.2
 JAN 20050407  9.58  6.88  0.07  0.37  0.34 271.2
 JAN 20050408  9.66  7.74  0.20  0.49  0.16 271.2
 JAN 20050409  9.74  8.44  0.18  0.67  0.10 271.2
 JAN 20050410  9.81  7.26  0.09  0.47  0.22 271.2
 JAN 20050411  9.89  4.83  0.00  0.00  0.42 271.2
 JAN 20050412  9.95  9.41  0.53  0.44  0.04 271.2
 JAN 20050413 10.02  8.98  0.44  0.46  0.04 271.2
 JAN 20050414 10.08  8.33  0.19  0.56  0.14 271.2
 JAN 20050415 10.14  9.58  0.69  0.28  0.00 271.2
 JAN 20050416 10.21  9.25  0.36  0.57  0.04 271.2
 JAN 20050417 10.27  9.19  0.32  0.59  0.05 271.2
 JAN 20050418 10.33  9.45  0.28  0.67  0.05 271.2
 JAN 20050419 10.40  9.22  0.26  0.61  0.10 271.2
 JAN 20050420 10.46  8.13  0.08  0.49  0.30 271.2
 JAN 20050421 10.53  7.93  0.07  0.44  0.33 271.2
 JAN 20050422 10.57  8.57  0.10  0.56  0.25 271.2
 JAN 20050423 10.62  9.48  0.43  0.45  0.06 271.2
 JAN 20050424 10.67 10.27  0.69  0.31  0.00 271.2
 JAN 20050425 10.72  6.53  0.15  0.14  0.27 271.2
 JAN 20050426 10.77  6.95  0.00  0.25  0.45 271.2
 JAN 20050427 10.82  9.92  0.31  0.64  0.05 271.2
 JAN 20050428 10.87  9.77  0.27  0.62  0.10 271.2
 JAN 20050429 10.92  8.49  0.11  0.52  0.21 271.2
 JAN 20050430 10.96  7.21  0.00  0.27  0.45 271.2
 JAN 20050501 11.01 10.49  0.59  0.41  0.00 271.2
 JAN 20050502  8.66  5.59  0.15  0.23  0.23 332.1
 JAN 20050503  8.36  6.50  0.17  0.47  0.18 342.9
 JAN 20050505  7.92  7.23  0.28  0.66  0.06 360.8
 JAN 20050506  8.30  7.89  0.56  0.44  0.00 347.4
 JAN 20050507  8.89  7.91  0.25  0.62  0.11 329.0
 JAN 20050508  9.50  7.44  0.01  0.56  0.33 312.3
 JAN 20050509  8.99  6.50  0.00  0.42  0.40 327.7
 JAN 20050510  8.90  7.41  0.11  0.60  0.23 331.3
 JAN 20050511  9.54  8.31  0.12  0.69  0.18 313.9
 JAN 20050512  9.34  8.26  0.12  0.74  0.14 319.6
 JAN 20050513  9.37  7.64  0.04  0.61  0.29 319.5
 JAN 20050514  9.04  6.98  0.01  0.52  0.36 329.6
 JAN 20050515  8.59  7.90  0.39  0.53  0.08 344.6
 JAN 20050516  9.04  7.75  0.28  0.53  0.11 330.8
 JAN 20050517  8.94  7.46  0.16  0.53  0.25 334.4
 JAN 20050518  9.38  8.53  0.24  0.68  0.09 321.8
 JAN 20050519  9.08  7.21  0.04  0.55  0.32 331.1
 JAN 20050520  9.04  7.50  0.09  0.59  0.27 333.3
 JAN 20050521  8.86  7.90  0.17  0.71  0.12 339.4
 JAN 20050522  9.45  8.45  0.19  0.69  0.12 321.7
 JAN 20050523  9.29  8.04  0.17  0.58  0.24 326.7
 JAN 20050524  9.58  8.81  0.35  0.59  0.06 318.8
 JAN 20050525  9.71  7.95  0.09  0.57  0.27 315.6
 JAN 20050526  9.60  8.60  0.23  0.66  0.10 318.9
 JAN 20050527 10.06  8.30  0.05  0.62  0.28 306.9
 JAN 20050528 10.22  7.95  0.03  0.52  0.34 303.1
 JAN 20050529 10.32  7.62  0.02  0.43  0.39 301.1
 JAN 20050530 10.83  6.40  0.00  0.12  0.50 289.7
 JAN 20050531 10.45  6.13  0.00  0.19  0.39 298.3
 JAN 20050601  9.74  5.56  0.00  0.12  0.45 316.7
 JAN 20050602  8.95  6.27  0.05  0.33  0.39 340.3
 JAN 20050603  9.73  8.49  0.12  0.70  0.17 317.3
 JAN 20050604  9.75  8.17  0.05  0.65  0.27 317.0
 JAN 20050605 10.04  7.76  0.00  0.54  0.35 309.6
 JAN 20050606  9.94  7.42  0.00  0.46  0.40 312.3
 JAN 20050610 10.45  8.22  0.00  0.55  0.37 299.8
 JAN 20050611 10.71  4.75  0.00  0.17  0.07 293.9
 JAN 20050612 10.37  7.12  0.00  0.32  0.45 301.7
 JAN 20050613 10.55  8.09  0.00  0.53  0.35 297.5
 JAN 20050614 10.69  8.69  0.00  0.61  0.35 294.6
 JAN 20050615 10.64  9.54  0.20  0.69  0.11 295.7
 JAN 20050616 10.24  9.37  0.34  0.60  0.05 305.1
 JAN 20050617 10.34  8.01  0.06  0.48  0.34 302.6
 JAN 20050618  9.68  8.57  0.17  0.67  0.16 319.9
 JAN 20050619  9.39  8.80  0.52  0.43  0.05 327.9
 JAN 20050620  9.79  8.88  0.26  0.66  0.08 317.1
 JAN 20050621  9.42  8.37  0.16  0.71  0.13 327.1
 JAN 20050622 10.20  9.25  0.23  0.70  0.07 306.1
 JAN 20050623 10.01  8.92  0.20  0.66  0.14 311.1
 JAN 20050624 10.16  9.10  0.20  0.71  0.08 307.1
 JAN 20050625  9.88  8.71  0.10  0.74  0.17 314.5
 JAN 20050626  9.67  7.69  0.03  0.55  0.34 319.6
 JAN 20050627  9.85  7.86  0.02  0.56  0.35 314.9
 JAN 20050628  9.99  8.24  0.02  0.62  0.33 311.2
 JAN 20050629 10.38  7.98  0.01  0.50  0.38 300.8
 JAN 20050630 10.77  8.12  0.00  0.48  0.39 292.3
 JAN 20050701 10.36  8.53  0.03  0.62  0.31 301.2
 JAN 20050702 10.69  8.68  0.01  0.61  0.33 293.6
 JAN 20050703 10.19  8.52  0.03  0.65  0.30 305.1
 JAN 20050704 10.33  8.32  0.00  0.59  0.36 301.5
 JAN 20050705 10.59  8.37  0.00  0.55  0.38 295.4
 JAN 20050706 11.09  8.51  0.00  0.51  0.38 284.1
 JAN 20050707 10.88  8.04  0.00  0.46  0.38 288.6
 JAN 20050708 10.62  8.99  0.04  0.67  0.28 294.2
 JAN 20050709 10.48  7.98  0.00  0.50  0.38 297.0
 JAN 20050712 10.80  8.70  0.00  0.59  0.36 289.2
 JAN 20050713 10.36  8.50  0.00  0.63  0.34 298.5
 JAN 20050714 10.75  7.96  0.02  0.44  0.38 289.7
 JAN 20050715 10.91  7.33  0.01  0.29  0.44 285.7
 JAN 20050716 10.89  8.47  0.00  0.52  0.39 285.9
 JAN 20050717 11.00  9.08  0.00  0.63  0.35 283.1
 JAN 20050718 10.50  8.44  0.00  0.58  0.37 294.0
 JAN 20050719  9.91  8.22  0.01  0.64  0.33 308.1
 JAN 20050720 10.02  8.31  0.01  0.64  0.33 304.8
 JAN 20050721 10.25  8.19  0.04  0.56  0.32 298.4
 JAN 20050722 10.21  8.70  0.04  0.68  0.28 299.3
 JAN 20050723 10.25  8.73  0.04  0.68  0.28 297.7
 JAN 20050724 10.00  8.86  0.09  0.80  0.11 303.0
 JAN 20050725 10.12  8.91  0.08  0.76  0.17 299.4
 JAN 20050726 10.39  8.45  0.00  0.61  0.35 292.9
 JAN 20050727 10.37  8.13  0.01  0.54  0.36 292.8
 JAN 20050728 10.03  6.90  0.01  0.34  0.41 300.1
 JAN 20050729 10.40  7.91  0.03  0.49  0.34 291.0
 JAN 20050730 10.13  8.11  0.04  0.57  0.31 296.6
 JAN 20050731  9.98  7.75  0.03  0.52  0.34 299.7
 JAN 20050801 10.09  7.68  0.02  0.49  0.36 296.2
 JAN 20050802 10.10  7.38  0.04  0.40  0.38 295.2
 JAN 20050803  9.81  7.43  0.01  0.48  0.38 301.4
 JAN 20050804  9.53  7.67  0.01  0.59  0.34 308.3
 JAN 20050805  9.70  8.07  0.05  0.62  0.30 302.8
 JAN 20050806  9.67  7.79  0.05  0.56  0.32 302.6
 JAN 20050807 10.30  8.52  0.05  0.61  0.30 286.8
 JAN 20050808 10.01  8.58  0.04  0.68  0.29 292.8
 JAN 20050809 10.16  8.46  0.03  0.63  0.32 288.5
 JAN 20050810 10.30  8.61  0.03  0.65  0.30 284.3
 JAN 20050811 10.12  8.61  0.04  0.67  0.29 287.4
 JAN 20050812  9.74  8.31  0.05  0.67  0.28 295.3
 JAN 20050813  9.71  8.28  0.05  0.67  0.28 295.1
 JAN 20050814  9.67  8.25  0.05  0.67  0.28 294.9
 JAN 20050815  9.68  8.30  0.05  0.70  0.25 293.8
 JAN 20050816  9.81  8.25  0.06  0.63  0.29 289.4
 JAN 20050817 10.07  8.51  0.04  0.66  0.29 282.1
 JAN 20050818 10.21  8.66  0.02  0.69  0.29 277.5
 JAN 20050819  9.98  8.48  0.03  0.68  0.29 282.0
 JAN 20050820 10.12  8.55  0.04  0.66  0.29 277.0
 JAN 20050821 10.28  8.82  0.05  0.70  0.25 272.2
 JAN 20050822 10.02  8.58  0.05  0.69  0.26 276.6
 JAN 20050823  9.81  8.39  0.05  0.68  0.27 280.4
 JAN 20050824  9.43  8.08  0.05  0.69  0.26 288.5
