 BDL 20050101  1.46  1.13  0.26  0.34  0.21 282.0
 BDL 20050102  1.42  1.05  0.27  0.32  0.14 292.8
 BDL 20050103  1.56  0.74  0.02  0.13  0.17 269.4
 BDL 20050104  1.54  0.64  0.00  0.04  0.19 274.7
 BDL 20050105  1.48  0.67  0.02  0.11  0.14 289.4
 BDL 20050106  1.45  0.50  0.00  0.00  0.07 296.5
 BDL 20050107  1.37  1.13  0.24  0.39  0.29 316.3
 BDL 20050108  1.52  0.53  0.00  0.00  0.07 288.5
 BDL 20050109  1.40  0.98  0.10  0.38  0.23 314.6
 BDL 20050110  1.28  0.79  0.06  0.25  0.29 346.6
 BDL 20050111  1.32  0.77  0.18  0.18  0.11 338.9
 BDL 20050112  1.38  0.45  0.00  0.00  0.03 328.7
 BDL 20050113  1.52  1.08  0.14  0.39  0.17 304.1
 BDL 20050114  1.71  0.81  0.05  0.11  0.14 276.8
 BDL 20050115  1.49  1.27  0.25  0.49  0.21 319.5
 BDL 20050116  1.44  0.79  0.10  0.18  0.14 333.5
 BDL 20050117  1.18  0.56  0.02  0.06  0.27 410.1
 BDL 20050118  1.09  0.98  0.39  0.41  0.20 451.1
 BDL 20050119  1.31  0.76  0.00  0.24  0.30 379.4
 BDL 20050120  1.28  1.07  0.24  0.42  0.28 393.1
 BDL 20050121  1.27  1.19  0.61  0.30  0.09 403.0
 BDL 20050122  1.44  0.80  0.05  0.21  0.20 362.4
 BDL 20050123  1.32  0.53  0.07  0.00  0.09 400.4
 BDL 20050124  1.47  1.20  0.33  0.36  0.16 367.9
 BDL 20050125  1.51  1.35  0.38  0.44  0.16 364.9
 BDL 20050126  1.63  0.61  0.00  0.00  0.15 345.5
 BDL 20050127  1.61  1.51  0.58  0.34  0.08 354.7
 BDL 20050128  1.59  1.53  0.66  0.34  0.00 363.8
 BDL 20050129  1.81  1.72  0.57  0.43  0.00 326.9
 BDL 20050130  1.70  1.29  0.24  0.34  0.20 352.7
 BDL 20050131  1.71  1.60  0.54  0.43  0.01 356.5
 BDL 20050201  1.70  1.59  0.50  0.45  0.06 366.7
 BDL 20050202  1.81  1.75  0.66  0.35  0.00 349.8
 BDL 20050203  1.90  1.40  0.16  0.41  0.19 342.4
 BDL 20050204  1.83  1.15  0.22  0.16  0.17 361.4
 BDL 20050205  2.03  1.75  0.52  0.34  0.00 333.4
 BDL 20050206  2.18  1.86  0.57  0.26  0.00 317.2
 BDL 20050207  2.63  2.36  0.52  0.40  0.00 272.9
 BDL 20050208  2.65  1.62  0.06  0.27  0.24 275.6
 BDL 20050209  2.39  1.06  0.00  0.06  0.22 306.7
 BDL 20050210  2.15  0.82  0.00  0.00  0.16 344.0
 BDL 20050211  2.20  1.83  0.43  0.28  0.16 344.0
 BDL 20050212  2.24  1.28  0.15  0.13  0.19 344.0
 BDL 20050213  2.29  2.09  0.46  0.39  0.15 344.0
