 DOV 20050101  1.70  1.42  0.32  0.42  0.15 300.3
 DOV 20050102  1.74  0.98  0.08  0.21  0.18 297.2
 DOV 20050103  1.87  0.97  0.05  0.15  0.20 279.0
 DOV 20050104  1.91  1.02  0.00  0.16  0.31 277.2
 DOV 20050105  1.95  0.62  0.00  0.00  0.00 273.9
 DOV 20050106  1.84  0.83  0.00  0.12  0.16 291.5
 DOV 20050107  1.82  1.52  0.30  0.42  0.18 296.2
 DOV 20050108  2.02  1.10  0.02  0.21  0.22 271.4
 DOV 20050109  1.88  1.20  0.08  0.30  0.23 292.4
 DOV 20050110  1.70  1.23  0.14  0.38  0.23 322.6
 DOV 20050111  1.73  0.79  0.00  0.10  0.20 319.8
 DOV 20050112  1.86  1.05  0.00  0.23  0.28 302.1
 DOV 20050113  2.00  1.35  0.19  0.33  0.10 287.5
 DOV 20050114  2.12  1.16  0.00  0.24  0.22 275.4
 DOV 20050115  1.90  1.47  0.29  0.37  0.12 308.6
 DOV 20050116  1.87  1.01  0.00  0.22  0.24 317.3
 DOV 20050117  1.55  1.31  0.23  0.42  0.31 381.8
 DOV 20050118  1.47  1.37  0.54  0.35  0.11 406.8
 DOV 20050119  1.70  0.87  0.00  0.15  0.27 358.9
 DOV 20050120  1.59  1.16  0.13  0.35  0.30 385.6
 DOV 20050121  1.53  1.44  0.58  0.35  0.08 406.0
 DOV 20050122  1.83  0.64  0.00  0.00  0.08 348.0
 DOV 20050123  1.55  0.87  0.25  0.00  0.18 413.0
 DOV 20050124  1.81  1.36  0.22  0.31  0.26 362.5
 DOV 20050125  1.95  1.49  0.18  0.38  0.26 342.9
 DOV 20050126  2.17  1.17  0.00  0.18  0.29 315.7
 DOV 20050127  2.04  1.87  0.54  0.33  0.11 338.5
 DOV 20050128  2.08  1.95  0.72  0.23  0.00 337.5
 DOV 20050129  2.18  2.00  0.54  0.37  0.05 327.0
 DOV 20050130  2.07  0.85  0.07  0.05  0.04 347.6
 DOV 20050131  2.02  1.66  0.51  0.24  0.05 361.4
 DOV 20050201  2.03  1.78  0.29  0.49  0.19 365.6
 DOV 20050202  2.25  2.16  0.66  0.34  0.00 337.9
 DOV 20050203  2.33  1.56  0.04  0.35  0.30 333.8
 DOV 20050204  2.15  1.12  0.21  0.01  0.14 365.5
 DOV 20050205  2.35  2.02  0.56  0.24  0.06 341.1
 DOV 20050206  2.79  2.24  0.59  0.15  0.00 296.9
 DOV 20050207  3.16  2.73  0.40  0.40  0.11 270.9
 DOV 20050208  3.07  2.12  0.07  0.37  0.27 281.6
 DOV 20050209  2.84  1.16  0.00  0.07  0.13 306.2
 DOV 20050210  2.56  1.52  0.00  0.22  0.37 341.1
 DOV 20050211  2.61  2.53  0.72  0.27  0.02 341.1
 DOV 20050212  2.66  2.11  0.26  0.33  0.27 341.1
 DOV 20050213  2.71  2.53  0.63  0.31  0.03 341.1
 DOV 20050214  2.77  0.98  0.00  0.00  0.09 341.1
 DOV 20050215  2.82  2.27  0.12  0.50  0.29 341.1
 DOV 20050216  2.87  1.58  0.05  0.20  0.21 341.1
 DOV 20050217  2.92  2.25  0.08  0.45  0.34 341.1
 DOV 20050218  2.97  2.57  0.31  0.39  0.28 341.1
 DOV 20050219  3.02  2.86  0.62  0.33  0.05 341.1
 DOV 20050220  3.07  1.72  0.10  0.16  0.20 341.1
 DOV 20050221  3.13  1.24  0.01  0.05  0.11 341.1
 DOV 20050222  3.19  2.20  0.07  0.37  0.27 341.1
 DOV 20050223  3.25  2.74  0.31  0.42  0.18 341.1
 DOV 20050224  3.31  1.11  0.00  0.00  0.05 341.1
 DOV 20050225  3.37  2.01  0.00  0.25  0.33 341.1
 DOV 20050226  3.43  2.90  0.30  0.42  0.20 341.1
 DOV 20050227  3.49  3.13  0.42  0.44  0.10 341.1
 DOV 20050228  3.55  1.17  0.00  0.00  0.03 341.1
 DOV 20050301  3.61  2.09  0.00  0.17  0.40 341.1
 DOV 20050302  3.67  2.53  0.21  0.27  0.18 341.1
 DOV 20050303  3.74  3.32  0.30  0.48  0.22 341.1
 DOV 20050304  3.81  3.19  0.31  0.40  0.20 341.1
 DOV 20050305  3.87  2.65  0.06  0.36  0.29 341.1
 DOV 20050306  3.94  2.88  0.16  0.33  0.28 341.1
 DOV 20050307  4.00  2.51  0.06  0.27  0.28 341.1
 DOV 20050308  4.07  1.91  0.00  0.18  0.12 341.1
 DOV 20050309  4.14  3.71  0.35  0.45  0.20 341.1
 DOV 20050310  4.20  3.55  0.27  0.44  0.22 341.1
 DOV 20050311  4.27  2.51  0.00  0.23  0.34 341.1
 DOV 20050312  4.34  3.36  0.17  0.34  0.36 341.1
 DOV 20050313  4.41  3.03  0.12  0.34  0.23 341.1
 DOV 20050314  4.48  3.77  0.39  0.36  0.13 341.1
 DOV 20050315  4.55  4.27  0.56  0.35  0.10 341.1
 DOV 20050316  4.62  3.51  0.18  0.40  0.22 341.1
 DOV 20050317  4.69  3.20  0.09  0.35  0.25 341.1
 DOV 20050318  4.75  3.88  0.35  0.34  0.16 341.1
 DOV 20050319  4.82  3.29  0.13  0.31  0.24 341.1
 DOV 20050320  4.89  2.27  0.07  0.08  0.13 341.1
 DOV 20050321  4.96  3.79  0.17  0.37  0.29 341.1
 DOV 20050322  5.03  4.52  0.55  0.32  0.06 341.1
 DOV 20050323  5.10  1.70  0.00  0.00  0.04 341.1
 DOV 20050324  5.17  3.50  0.12  0.29  0.27 341.1
 DOV 20050325  5.24  2.45  0.00  0.12  0.20 341.1
 DOV 20050326  5.31  2.10  0.07  0.00  0.08 341.1
 DOV 20050327  5.38  2.69  0.00  0.14  0.25 341.1
 DOV 20050328  5.45  1.97  0.00  0.00  0.11 341.1
 DOV 20050329  5.52  4.58  0.36  0.32  0.21 341.1
 DOV 20050330  5.58  4.64  0.31  0.42  0.15 341.1
 DOV 20050331  5.65  3.01  0.00  0.19  0.26 341.1
 DOV 20050401  5.72  4.14  0.03  0.47  0.28 341.1
 DOV 20050402  5.79  2.18  0.00  0.00  0.15 341.1
 DOV 20050403  5.85  2.83  0.05  0.02  0.30 341.1
 DOV 20050404  5.92  5.18  0.27  0.46  0.27 341.1
 DOV 20050405  5.98  5.51  0.57  0.38  0.00 341.1
 DOV 20050406  6.04  4.99  0.13  0.53  0.28 341.1
 DOV 20050407  6.11  3.87  0.23  0.01  0.38 341.1
 DOV 20050408  6.17  3.26  0.12  0.14  0.12 341.1
 DOV 20050409  6.24  3.69  0.15  0.20  0.14 341.1
 DOV 20050410  6.30  5.93  0.55  0.43  0.01 341.1
 DOV 20050411  6.37  4.99  0.47  0.23  0.04 341.1
 DOV 20050412  6.42  5.72  0.40  0.49  0.05 341.1
 DOV 20050413  6.48  4.16  0.17  0.25  0.16 341.1
 DOV 20050414  6.54  5.00  0.25  0.39  0.13 341.1
 DOV 20050415  6.60  4.85  0.23  0.32  0.19 341.1
 DOV 20050416  6.65  6.13  0.63  0.31  0.00 341.1
 DOV 20050417  6.71  6.39  0.58  0.42  0.00 341.1
 DOV 20050418  6.77  5.90  0.43  0.40  0.08 341.1
 DOV 20050419  6.83  6.23  0.29  0.62  0.10 341.1
 DOV 20050420  6.88  6.05  0.21  0.57  0.22 341.1
 DOV 20050421  6.94  4.68  0.20  0.32  0.09 341.1
 DOV 20050422  6.99  2.59  0.05  0.00  0.05 341.1
 DOV 20050423  7.04  2.69  0.00  0.00  0.16 341.1
 DOV 20050424  7.08  4.35  0.00  0.19  0.46 341.1
 DOV 20050425  7.13  5.10  0.13  0.26  0.39 341.1
 DOV 20050426  7.18  4.48  0.22  0.02  0.36 341.1
 DOV 20050427  7.23  3.91  0.00  0.00  0.55 341.1
 DOV 20050428  7.27  6.27  0.24  0.50  0.23 341.1
 DOV 20050429  7.32  2.74  0.02  0.00  0.11 341.1
 DOV 20050430  7.37  2.69  0.00  0.00  0.12 341.1
 DOV 20050501  7.41  6.45  0.20  0.53  0.27 341.1
 DOV 20050502  7.16  5.14  0.11  0.26  0.43 352.3
 DOV 20050503  6.74  5.70  0.22  0.48  0.25 372.5
 DOV 20050505  7.19  5.34  0.13  0.42  0.23 355.4
 DOV 20050506  7.36  3.97  0.02  0.20  0.23 350.1
 DOV 20050507  6.91  4.39  0.11  0.21  0.30 370.7
 DOV 20050508  7.01  5.47  0.19  0.36  0.31 367.7
 DOV 20050509  7.52  6.16  0.21  0.51  0.16 348.0
 DOV 20050510  7.82  5.96  0.18  0.44  0.17 338.4
 DOV 20050511  7.88  6.69  0.19  0.55  0.21 337.5
 DOV 20050512  7.90  6.10  0.22  0.46  0.10 337.9
 DOV 20050513  7.92  6.59  0.42  0.35  0.07 337.9
