 CON 20050101  1.29  0.94  0.15  0.33  0.30 286.9
 CON 20050102  1.28  0.98  0.28  0.37  0.12 291.4
 CON 20050103  1.41  0.82  0.04  0.25  0.24 269.2
 CON 20050104  1.37  0.66  0.02  0.13  0.19 277.5
 CON 20050105  1.29  0.87  0.14  0.29  0.23 297.8
 CON 20050106  1.30  0.45  0.00  0.00  0.07 297.1
 CON 20050107  1.20  0.96  0.19  0.36  0.36 325.5
 CON 20050108  1.34  0.46  0.00  0.00  0.07 294.7
 CON 20050109  1.24  0.92  0.12  0.43  0.22 319.3
 CON 20050110  1.17  0.64  0.00  0.18  0.31 343.6
 CON 20050111  1.18  0.85  0.24  0.30  0.16 341.6
 CON 20050112  1.21  0.38  0.00  0.00  0.00 338.9
 CON 20050113  1.36  0.90  0.11  0.34  0.19 308.2
 CON 20050114  1.54  0.74  0.06  0.11  0.14 277.9
 CON 20050115  1.32  1.14  0.25  0.49  0.23 325.5
 CON 20050116  1.28  0.71  0.00  0.24  0.23 339.9
 CON 20050117  1.07  0.43  0.04  0.00  0.13 411.3
 CON 20050118  0.97  0.87  0.39  0.40  0.21 466.6
 CON 20050119  1.18  0.70  0.10  0.22  0.21 385.2
 CON 20050120  1.14  0.95  0.21  0.41  0.34 404.2
 CON 20050121  1.13  1.06  0.56  0.33  0.11 410.6
 CON 20050122  1.30  0.79  0.07  0.25  0.25 365.1
 CON 20050123  1.23  0.50  0.08  0.00  0.09 394.0
 CON 20050124  1.34  1.10  0.35  0.37  0.12 367.2
 CON 20050125  1.33  1.24  0.57  0.33  0.09 377.6
 CON 20050126  1.45  0.54  0.00  0.00  0.14 352.6
 CON 20050127  1.44  1.35  0.56  0.36  0.08 362.4
 CON 20050128  1.41  1.35  0.65  0.34  0.01 375.6
 CON 20050129  1.69  1.58  0.48  0.47  0.05 321.0
 CON 20050130  1.56  1.33  0.37  0.39  0.16 352.8
 CON 20050131  1.58  1.48  0.47  0.49  0.05 352.6
 CON 20050201  1.53  1.41  0.42  0.48  0.10 371.6
 CON 20050202  1.70  1.64  0.65  0.36  0.00 343.9
 CON 20050203  1.71  1.29  0.22  0.39  0.16 348.0
 CON 20050204  1.70  1.17  0.24  0.24  0.17 356.8
 CON 20050205  1.89  1.63  0.47  0.37  0.03 328.8
 CON 20050206  2.03  1.77  0.55  0.31  0.00 313.4
 CON 20050207  2.38  2.12  0.50  0.40  0.01 276.7
 CON 20050208  2.42  1.41  0.06  0.24  0.21 277.0
 CON 20050209  2.19  1.09  0.00  0.12  0.28 309.2
 CON 20050210  2.02  0.68  0.00  0.00  0.05 338.0
 CON 20050211  2.07  1.30  0.15  0.16  0.29 338.0
 CON 20050212  2.12  1.18  0.15  0.12  0.17 338.0
 CON 20050213  2.16  1.91  0.33  0.42  0.25 338.0
 CON 20050214  2.21  1.36  0.06  0.31  0.19 338.0
 CON 20050215  2.26  1.33  0.10  0.18  0.25 338.0
 CON 20050216  2.30  1.24  0.00  0.24  0.20 338.0
 CON 20050217  2.35  1.98  0.28  0.42  0.23 338.0
 CON 20050218  2.40  1.39  0.09  0.18  0.24 338.0
 CON 20050219  2.44  2.20  0.35  0.45  0.21 338.0
 CON 20050220  2.49  2.35  0.61  0.35  0.03 338.0
 CON 20050221  2.55  0.84  0.00  0.00  0.03 338.0
 CON 20050222  2.60  1.17  0.00  0.09  0.20 338.0
 CON 20050223  2.66  1.96  0.17  0.29  0.34 338.0
