 ATL 20050101  2.68  1.53  0.02  0.22  0.28 289.0
 ATL 20050102  2.69  1.66  0.04  0.29  0.26 289.7
 ATL 20050103  2.78  1.43  0.00  0.17  0.24 282.9
 ATL 20050104  3.03  1.89  0.00  0.31  0.31 264.4
 ATL 20050105  3.08  2.15  0.05  0.40  0.28 262.3
 ATL 20050106  3.06  1.46  0.00  0.10  0.25 265.8
 ATL 20050107  3.17  1.84  0.00  0.26  0.28 259.0
 ATL 20050108  3.24  1.84  0.05  0.22  0.22 255.8
 ATL 20050109  3.16  2.85  0.62  0.24  0.07 263.6
 ATL 20050110  3.02  2.11  0.30  0.20  0.15 275.1
 ATL 20050111  3.03  1.60  0.00  0.18  0.26 276.6
 ATL 20050112  3.17  2.15  0.02  0.40  0.28 268.2
 ATL 20050113  3.17  1.39  0.00  0.03  0.26 271.1
 ATL 20050114  3.05  2.47  0.46  0.26  0.08 282.8
 ATL 20050115  3.07  2.54  0.34  0.40  0.12 284.1
 ATL 20050116  2.83  2.48  0.58  0.25  0.06 308.3
 ATL 20050117  2.82  2.60  0.57  0.31  0.10 312.5
 ATL 20050118  2.82  2.65  0.70  0.25  0.01 314.6
 ATL 20050119  2.85  2.05  0.39  0.14  0.14 314.5
 ATL 20050120  2.69  1.93  0.32  0.18  0.20 335.1
 ATL 20050121  2.95  1.78  0.22  0.13  0.16 311.2
 ATL 20050122  2.95  1.71  0.05  0.19  0.29 314.4
 ATL 20050123  2.77  2.69  0.89  0.09  0.00 337.0
 ATL 20050124  3.02  2.80  0.66  0.23  0.08 316.2
 ATL 20050125  3.35  2.83  0.49  0.24  0.14 291.4
 ATL 20050126  3.23  1.64  0.19  0.00  0.15 304.1
 ATL 20050127  3.38  2.86  0.40  0.34  0.15 295.8
 ATL 20050128  3.35  2.33  0.15  0.33  0.21 301.3
 ATL 20050129  3.50  1.13  0.01  0.00  0.00 294.0
 ATL 20050130  3.39  2.14  0.07  0.30  0.23 305.4
 ATL 20050131  3.55  2.39  0.09  0.36  0.21 296.5
 ATL 20050201  3.78  2.17  0.05  0.21  0.25 285.0
 ATL 20050202  3.91  1.40  0.00  0.03  0.06 280.7
 ATL 20050203  4.02  1.86  0.00  0.11  0.20 277.0
 ATL 20050204  3.78  3.66  0.86  0.12  0.00 296.2
 ATL 20050205  4.20  3.99  0.63  0.33  0.04 274.2
 ATL 20050206  4.82  4.10  0.26  0.48  0.20 246.9
 ATL 20050207  4.70  3.21  0.08  0.34  0.28 255.5
 ATL 20050208  4.39  2.13  0.14  0.05  0.11 273.9
 ATL 20050209  4.44  1.70  0.00  0.05  0.09 274.6
 ATL 20050210  4.35  3.48  0.35  0.33  0.14 283.8
 ATL 20050211  4.42  4.31  0.84  0.16  0.00 283.8
 ATL 20050212  4.49  4.31  0.73  0.24  0.03 283.8
 ATL 20050213  4.56  2.14  0.00  0.13  0.19 283.8
 ATL 20050214  4.63  1.91  0.07  0.00  0.12 283.8
 ATL 20050215  4.70  3.90  0.31  0.39  0.19 283.8
 ATL 20050216  4.78  2.19  0.00  0.07  0.25 283.8
 ATL 20050217  4.85  4.28  0.50  0.31  0.12 283.8
 ATL 20050218  4.92  4.56  0.58  0.32  0.08 283.8
 ATL 20050219  4.99  3.49  0.20  0.28  0.21 283.8
 ATL 20050220  5.06  2.92  0.14  0.16  0.18 283.8
 ATL 20050221  5.15  2.14  0.04  0.00  0.18 283.8
 ATL 20050222  5.23  3.25  0.13  0.25  0.18 283.8
 ATL 20050223  5.31  3.36  0.00  0.35  0.28 283.8
 ATL 20050224  5.39  2.85  0.00  0.17  0.28 283.8
 ATL 20050225  5.47  5.22  0.67  0.29  0.04 283.8
 ATL 20050226  5.55  4.90  0.37  0.44  0.15 283.8
 ATL 20050227  5.63  1.88  0.00  0.01  0.03 283.8
 ATL 20050228  5.72  2.37  0.00  0.05  0.17 283.8
 ATL 20050301  5.80  4.72  0.45  0.25  0.12 283.8
 ATL 20050302  5.88  5.55  0.64  0.28  0.08 283.8
 ATL 20050303  5.97  4.86  0.33  0.37  0.15 283.8
 ATL 20050304  6.05  4.45  0.29  0.27  0.16 283.8
 ATL 20050305  6.14  4.62  0.22  0.34  0.22 283.8
 ATL 20050306  6.23  5.84  0.60  0.33  0.06 283.8
 ATL 20050307  6.32  3.79  0.11  0.20  0.23 283.8
 ATL 20050308  6.40  5.55  0.54  0.27  0.07 283.8
 ATL 20050309  6.49  3.63  0.09  0.23  0.12 283.8
 ATL 20050310  6.58  4.47  0.21  0.24  0.20 283.8
 ATL 20050311  6.67  4.92  0.23  0.31  0.21 283.8
 ATL 20050312  6.75  5.49  0.47  0.19  0.17 283.8
 ATL 20050313  6.84  4.36  0.15  0.21  0.24 283.8
 ATL 20050314  6.93  3.99  0.01  0.23  0.29 283.8
 ATL 20050315  7.02  4.20  0.00  0.29  0.28 283.8
 ATL 20050316  7.11  2.39  0.00  0.00  0.05 283.8
 ATL 20050317  7.20  3.23  0.00  0.08  0.21 283.8
 ATL 20050318  7.29  5.43  0.05  0.52  0.23 283.8
 ATL 20050319  7.38  3.85  0.02  0.17  0.23 283.8
 ATL 20050320  7.46  6.13  0.29  0.40  0.19 283.8
 ATL 20050321  7.55  4.67  0.14  0.21  0.21 283.8
 ATL 20050322  7.64  3.80  0.00  0.22  0.13 283.8
 ATL 20050323  7.73  5.97  0.23  0.37  0.21 283.8
 ATL 20050324  7.81  6.30  0.27  0.39  0.20 283.8
 ATL 20050325  7.90  5.09  0.08  0.29  0.26 283.8
 ATL 20050326  7.98  5.40  0.00  0.41  0.30 283.8
 ATL 20050327  8.07  4.78  0.00  0.25  0.32 283.8
 ATL 20050328  8.15  5.09  0.39  0.00  0.11 283.8
 ATL 20050329  8.23  7.90  0.69  0.29  0.02 283.8
 ATL 20050330  8.32  7.17  0.46  0.32  0.12 283.8
 ATL 20050331  8.40  4.49  0.00  0.15  0.32 283.8
 ATL 20050401  8.49  3.59  0.09  0.03  0.07 283.8
 ATL 20050402  8.56  5.16  0.02  0.16  0.44 283.8
 ATL 20050403  8.64  8.09  0.42  0.58  0.00 283.8
 ATL 20050404  8.71  7.99  0.35  0.62  0.01 283.8
 ATL 20050405  8.79  6.72  0.21  0.45  0.11 283.8
 ATL 20050406  8.87  4.48  0.00  0.05  0.39 283.8
 ATL 20050407  8.94  3.45  0.00  0.00  0.17 283.8
 ATL 20050408  9.02  5.50  0.09  0.12  0.40 283.8
