 ICT 20050101  2.16  1.11  0.01  0.25  0.12 275.3
 ICT 20050102  2.29  1.23  0.00  0.24  0.20 263.5
 ICT 20050103  2.23  1.09  0.04  0.15  0.14 270.9
 ICT 20050104  2.20  0.87  0.00  0.03  0.15 276.7
 ICT 20050105  2.06  0.82  0.00  0.06  0.12 296.4
 ICT 20050106  1.86  1.46  0.42  0.23  0.13 327.8
 ICT 20050107  1.93  1.39  0.19  0.36  0.17 319.7
 ICT 20050108  2.12  1.78  0.42  0.31  0.15 294.9
 ICT 20050109  2.21  1.99  0.39  0.43  0.17 285.8
 ICT 20050110  2.17  1.56  0.11  0.39  0.25 292.4
 ICT 20050111  2.06  1.26  0.04  0.33  0.18 308.5
 ICT 20050112  1.94  0.82  0.00  0.08  0.15 330.3
 ICT 20050113  1.81  1.67  0.70  0.21  0.03 357.6
 ICT 20050114  1.98  1.49  0.44  0.21  0.04 331.9
 ICT 20050115  2.00  1.36  0.22  0.26  0.16 332.3
 ICT 20050116  2.13  2.01  0.65  0.31  0.02 317.3
 ICT 20050117  2.15  1.41  0.00  0.37  0.31 319.0
 ICT 20050118  2.14  1.79  0.55  0.18  0.11 322.8
 ICT 20050119  2.25  1.66  0.28  0.31  0.13 311.9
 ICT 20050120  2.48  2.05  0.41  0.34  0.09 289.4
 ICT 20050121  2.33  1.71  0.31  0.32  0.06 308.8
 ICT 20050122  2.36  2.15  0.70  0.19  0.02 309.3
 ICT 20050123  2.59  2.27  0.53  0.29  0.08 288.7
 ICT 20050124  2.76  2.29  0.35  0.36  0.16 276.4
 ICT 20050125  2.71  2.06  0.30  0.30  0.16 285.3
 ICT 20050126  2.73  2.20  0.47  0.23  0.09 287.2
 ICT 20050127  2.78  1.69  0.01  0.30  0.27 286.8
 ICT 20050128  2.59  0.95  0.00  0.01  0.11 309.7
 ICT 20050129  2.71  1.45  0.08  0.15  0.19 300.6
 ICT 20050130  2.48  1.44  0.03  0.24  0.26 330.5
 ICT 20050131  2.66  1.47  0.09  0.19  0.16 314.3
 ICT 20050201  2.87  1.81  0.33  0.11  0.07 297.5
 ICT 20050202  2.83  1.88  0.23  0.25  0.11 306.1
 ICT 20050203  2.90  2.61  0.64  0.24  0.03 304.6
 ICT 20050204  3.04  2.95  0.78  0.22  0.00 296.7
 ICT 20050205  3.10  2.43  0.19  0.42  0.23 296.2
 ICT 20050206  3.18  1.22  0.00  0.01  0.15 294.1
 ICT 20050207  2.77  1.67  0.08  0.28  0.17 337.4
 ICT 20050208  2.87  1.48  0.00  0.18  0.23 331.0
 ICT 20050209  2.86  2.28  0.45  0.22  0.12 336.7
 ICT 20050210  3.04  2.95  0.76  0.24  0.00 323.4
 ICT 20050211  3.10  2.97  0.76  0.22  0.00 323.4
 ICT 20050212  3.16  2.03  0.00  0.33  0.33 323.4
 ICT 20050213  3.21  2.52  0.22  0.38  0.24 323.4
 ICT 20050214  3.27  2.90  0.38  0.43  0.16 323.4
 ICT 20050215  3.33  2.08  0.00  0.34  0.27 323.4
 ICT 20050216  3.39  2.29  0.10  0.33  0.25 323.4
 ICT 20050217  3.44  3.22  0.60  0.31  0.08 323.4
 ICT 20050218  3.50  2.87  0.34  0.38  0.13 323.4
 ICT 20050219  3.56  2.01  0.17  0.14  0.13 323.4
 ICT 20050220  3.62  3.09  0.42  0.32  0.17 323.4
 ICT 20050221  3.68  2.71  0.28  0.27  0.18 323.4
 ICT 20050222  3.75  2.57  0.10  0.35  0.24 323.4
 ICT 20050223  3.82  1.54  0.00  0.05  0.14 323.4
 ICT 20050224  3.89  3.46  0.69  0.17  0.02 323.4
 ICT 20050225  3.95  3.81  0.72  0.27  0.01 323.4
 ICT 20050226  4.02  3.41  0.36  0.39  0.15 323.4
 ICT 20050227  4.09  2.35  0.09  0.23  0.16 323.4
 ICT 20050228  4.15  3.62  0.58  0.22  0.09 323.4
 ICT 20050301  4.22  3.93  0.65  0.26  0.06 323.4
 ICT 20050302  4.29  3.58  0.36  0.37  0.15 323.4
 ICT 20050303  4.36  3.68  0.46  0.31  0.09 323.4
 ICT 20050304  4.43  4.15  0.70  0.23  0.03 323.4
 ICT 20050305  4.51  4.13  0.76  0.15  0.00 323.4
 ICT 20050306  4.58  4.09  0.46  0.36  0.14 323.4
 ICT 20050307  4.66  3.85  0.35  0.33  0.20 323.4
 ICT 20050308  4.73  3.80  0.24  0.40  0.23 323.4
 ICT 20050309  4.80  3.94  0.60  0.12  0.07 323.4
 ICT 20050310  4.88  4.33  0.30  0.49  0.21 323.4
