 BWI 20050101  1.73  1.45  0.30  0.44  0.16 295.4
 BWI 20050102  1.75  0.91  0.06  0.17  0.16 295.1
 BWI 20050103  1.88  0.90  0.02  0.12  0.20 278.4
 BWI 20050104  1.92  1.03  0.00  0.16  0.31 274.9
 BWI 20050105  1.95  0.62  0.00  0.00  0.00 273.4
 BWI 20050106  1.84  0.88  0.00  0.12  0.23 290.7
 BWI 20050107  1.82  1.47  0.23  0.44  0.20 295.6
 BWI 20050108  2.00  1.14  0.02  0.24  0.25 274.1
 BWI 20050109  1.89  1.24  0.10  0.31  0.22 290.4
 BWI 20050110  1.68  1.27  0.18  0.39  0.22 325.8
 BWI 20050111  1.73  0.62  0.00  0.00  0.10 319.5
 BWI 20050112  1.88  1.06  0.00  0.23  0.28 298.9
 BWI 20050113  1.98  1.23  0.15  0.28  0.11 290.3
 BWI 20050114  2.09  1.47  0.04  0.44  0.25 279.1
 BWI 20050115  1.87  1.43  0.27  0.36  0.14 312.3
 BWI 20050116  1.81  0.97  0.00  0.20  0.25 325.7
 BWI 20050117  1.54  1.37  0.35  0.41  0.25 385.4
 BWI 20050118  1.48  1.40  0.58  0.34  0.09 403.6
 BWI 20050119  1.70  0.72  0.00  0.05  0.19 358.7
 BWI 20050120  1.58  1.08  0.10  0.31  0.30 388.5
 BWI 20050121  1.54  1.46  0.63  0.33  0.04 402.7
 BWI 20050122  1.85  0.59  0.00  0.00  0.01 344.2
 BWI 20050123  1.57  1.09  0.32  0.13  0.21 407.5
 BWI 20050124  1.85  1.34  0.19  0.29  0.28 355.1
 BWI 20050125  1.99  1.45  0.12  0.36  0.29 335.7
 BWI 20050126  2.19  1.20  0.07  0.19  0.18 312.3
 BWI 20050127  2.06  1.94  0.62  0.31  0.07 335.9
 BWI 20050128  2.11  1.99  0.70  0.27  0.00 333.2
 BWI 20050129  2.21  1.91  0.44  0.36  0.11 323.7
 BWI 20050130  2.08  0.87  0.08  0.06  0.03 346.5
 BWI 20050131  2.04  1.72  0.53  0.25  0.05 356.9
 BWI 20050201  2.04  1.81  0.26  0.53  0.22 364.5
 BWI 20050202  2.28  2.18  0.64  0.36  0.00 334.2
 BWI 20050203  2.33  1.55  0.05  0.33  0.30 332.8
 BWI 20050204  2.13  1.43  0.24  0.18  0.22 367.7
 BWI 20050205  2.38  2.11  0.61  0.24  0.04 336.8
 BWI 20050206  2.87  2.48  0.52  0.30  0.05 289.9
 BWI 20050207  3.23  2.76  0.36  0.42  0.13 265.9
 BWI 20050208  3.05  1.96  0.04  0.32  0.28 283.3
 BWI 20050209  2.83  1.13  0.00  0.05  0.13 306.9
 BWI 20050210  2.46  1.49  0.01  0.21  0.39 352.9
 BWI 20050211  2.51  2.42  0.73  0.26  0.01 352.9
 BWI 20050212  2.56  2.10  0.31  0.34  0.24 352.9
 BWI 20050213  2.61  2.28  0.54  0.29  0.06 352.9
 BWI 20050214  2.66  0.86  0.00  0.00  0.02 352.9
 BWI 20050215  2.71  2.14  0.11  0.49  0.28 352.9
 BWI 20050216  2.76  1.58  0.11  0.22  0.13 352.9
 BWI 20050217  2.81  2.24  0.13  0.45  0.32 352.9
 BWI 20050218  2.86  2.48  0.33  0.38  0.26 352.9
 BWI 20050219  2.91  2.76  0.61  0.35  0.04 352.9
 BWI 20050220  2.96  1.49  0.10  0.10  0.15 352.9
 BWI 20050221  3.02  1.28  0.02  0.07  0.13 352.9
 BWI 20050222  3.07  2.16  0.12  0.35  0.25 352.9
 BWI 20050223  3.13  2.66  0.31  0.44  0.17 352.9
 BWI 20050224  3.19  1.01  0.00  0.00  0.00 352.9
 BWI 20050225  3.25  1.93  0.00  0.24  0.34 352.9
 BWI 20050226  3.30  2.70  0.25  0.42  0.22 352.9
 BWI 20050227  3.36  2.98  0.37  0.47  0.12 352.9
 BWI 20050228  3.42  1.12  0.00  0.00  0.03 352.9
 BWI 20050301  3.47  1.97  0.00  0.15  0.40 352.9
 BWI 20050302  3.53  2.45  0.21  0.28  0.18 352.9
 BWI 20050303  3.60  3.21  0.33  0.47  0.20 352.9
 BWI 20050304  3.66  2.94  0.27  0.37  0.22 352.9
 BWI 20050305  3.72  2.53  0.09  0.34  0.26 352.9
 BWI 20050306  3.79  2.72  0.15  0.32  0.28 352.9
 BWI 20050307  3.85  2.27  0.03  0.23  0.29 352.9
 BWI 20050308  3.92  2.09  0.00  0.22  0.22 352.9
 BWI 20050309  3.98  3.58  0.37  0.44  0.19 352.9
 BWI 20050310  4.04  3.34  0.27  0.41  0.22 352.9
 BWI 20050311  4.11  2.31  0.00  0.20  0.32 352.9
 BWI 20050312  4.17  2.97  0.11  0.30  0.36 352.9
 BWI 20050313  4.24  2.90  0.11  0.33  0.25 352.9
 BWI 20050314  4.30  3.65  0.40  0.36  0.13 352.9
 BWI 20050315  4.37  4.06  0.52  0.38  0.10 352.9
 BWI 20050316  4.44  3.33  0.19  0.38  0.21 352.9
 BWI 20050317  4.50  3.12  0.11  0.36  0.23 352.9
 BWI 20050318  4.57  3.59  0.33  0.31  0.16 352.9
 BWI 20050319  4.64  2.94  0.09  0.26  0.26 352.9
 BWI 20050320  4.71  2.43  0.00  0.14  0.29 352.9
 BWI 20050321  4.77  3.91  0.25  0.40  0.25 352.9
 BWI 20050322  4.84  4.24  0.54  0.30  0.05 352.9
 BWI 20050323  4.91  1.65  0.00  0.00  0.05 352.9
 BWI 20050324  4.97  3.63  0.20  0.31  0.24 352.9
 BWI 20050325  5.04  1.89  0.02  0.00  0.11 352.9
 BWI 20050326  5.10  1.90  0.03  0.00  0.09 352.9
 BWI 20050327  5.17  2.17  0.03  0.01  0.19 352.9
 BWI 20050328  5.24  1.98  0.00  0.00  0.15 352.9
 BWI 20050329  5.30  4.83  0.50  0.35  0.13 352.9
 BWI 20050330  5.37  4.60  0.33  0.45  0.14 352.9
 BWI 20050331  5.44  2.78  0.00  0.16  0.25 352.9
 BWI 20050401  5.50  4.18  0.09  0.47  0.27 352.9
 BWI 20050402  5.56  2.15  0.00  0.00  0.17 352.9
 BWI 20050403  5.63  2.99  0.10  0.05  0.29 352.9
 BWI 20050404  5.69  5.12  0.33  0.48  0.20 352.9
 BWI 20050405  5.75  5.01  0.47  0.38  0.04 352.9
 BWI 20050406  5.81  4.66  0.11  0.51  0.28 352.9
 BWI 20050407  5.87  3.35  0.17  0.00  0.34 352.9
 BWI 20050408  5.94  3.60  0.18  0.25  0.06 352.9
 BWI 20050409  6.00  3.96  0.18  0.25  0.19 352.9
 BWI 20050410  6.06  5.68  0.52  0.45  0.02 352.9
 BWI 20050411  6.12  4.95  0.32  0.44  0.05 352.9
 BWI 20050412  6.18  5.46  0.39  0.51  0.02 352.9
 BWI 20050413  6.23  4.16  0.18  0.29  0.15 352.9
 BWI 20050414  6.29  5.10  0.27  0.46  0.11 352.9
 BWI 20050415  6.34  4.97  0.24  0.40  0.18 352.9
 BWI 20050416  6.40  6.08  0.63  0.36  0.00 352.9
 BWI 20050417  6.45  6.12  0.55  0.45  0.00 352.9
 BWI 20050418  6.51  5.65  0.42  0.40  0.09 352.9
 BWI 20050419  6.56  5.96  0.28  0.61  0.12 352.9
 BWI 20050420  6.62  5.75  0.19  0.54  0.27 352.9
 BWI 20050421  6.67  4.58  0.18  0.30  0.18 352.9
 BWI 20050422  6.72  2.49  0.02  0.00  0.10 352.9
 BWI 20050423  6.77  2.83  0.00  0.00  0.25 352.9
 BWI 20050424  6.81  3.49  0.00  0.07  0.38 352.9
 BWI 20050425  6.86  4.95  0.14  0.31  0.32 352.9
 BWI 20050426  6.90  4.23  0.09  0.13  0.39 352.9
 BWI 20050427  6.95  3.85  0.00  0.00  0.58 352.9
 BWI 20050428  6.99  5.91  0.25  0.50  0.17 352.9
 BWI 20050429  7.04  2.51  0.00  0.00  0.10 352.9
 BWI 20050430  7.08  2.59  0.00  0.00  0.12 352.9
 BWI 20050501  7.13  6.28  0.23  0.55  0.22 352.9
 BWI 20050502  7.13  4.98  0.05  0.29  0.44 354.2
 BWI 20050503  6.63  5.45  0.19  0.46  0.27 377.8
 BWI 20050505  7.15  5.04  0.07  0.39  0.28 357.8
 BWI 20050506  7.21  4.62  0.06  0.32  0.24 356.8
 BWI 20050507  6.91  5.19  0.15  0.35  0.32 371.4
 BWI 20050508  7.06  6.22  0.26  0.53  0.20 366.2
 BWI 20050509  7.62  6.57  0.24  0.57  0.13 344.5
 BWI 20050510  7.81  6.07  0.15  0.50  0.17 339.1
 BWI 20050511  7.76  6.75  0.21  0.59  0.17 342.5
 BWI 20050512  7.88  5.82  0.19  0.40  0.15 338.9
 BWI 20050513  8.00  6.35  0.21  0.48  0.14 335.5
 BWI 20050514  8.51  6.35  0.04  0.49  0.29 319.5
