 OMA 20050101  1.66  0.81  0.00  0.15  0.21 266.0
 OMA 20050102  1.69  1.31  0.29  0.35  0.14 264.0
 OMA 20050103  1.66  1.02  0.05  0.28  0.24 270.3
 OMA 20050104  1.61  0.85  0.00  0.18  0.26 281.7
 OMA 20050105  1.45  0.52  0.00  0.00  0.10 313.1
 OMA 20050106  1.29  0.98  0.24  0.37  0.16 351.9
 OMA 20050107  1.41  1.01  0.28  0.24  0.17 326.4
 OMA 20050108  1.50  1.14  0.39  0.23  0.12 311.7
 OMA 20050109  1.57  1.19  0.42  0.22  0.08 300.4
 OMA 20050110  1.51  0.70  0.11  0.05  0.10 313.7
 OMA 20050111  1.44  0.55  0.00  0.02  0.13 331.4
 OMA 20050112  1.45  0.52  0.00  0.00  0.10 333.9
 OMA 20050113  1.39  1.16  0.45  0.28  0.12 350.9
 OMA 20050114  1.42  1.23  0.39  0.39  0.15 350.9
 OMA 20050115  1.41  1.29  0.45  0.41  0.13 356.0
 OMA 20050116  1.44  1.37  0.63  0.31  0.06 353.4
 OMA 20050117  1.67  1.13  0.15  0.27  0.25 313.3
 OMA 20050118  1.62  1.18  0.11  0.40  0.25 325.2
 OMA 20050119  1.56  0.83  0.05  0.19  0.17 341.2
 OMA 20050120  1.79  0.91  0.00  0.21  0.17 304.2
 OMA 20050121  1.83  0.88  0.00  0.17  0.16 300.9
 OMA 20050122  1.60  1.33  0.52  0.23  0.07 347.7
 OMA 20050123  1.89  1.41  0.22  0.32  0.23 302.6
 OMA 20050124  2.10  1.40  0.19  0.30  0.11 279.0
 OMA 20050125  2.18  1.52  0.35  0.20  0.07 274.2
 OMA 20050126  2.11  1.41  0.25  0.27  0.07 287.6
 OMA 20050127  2.11  1.22  0.00  0.29  0.23 292.0
 OMA 20050128  2.12  0.82  0.00  0.05  0.10 295.0
 OMA 20050129  1.99  0.87  0.15  0.01  0.03 316.6
 OMA 20050130  1.93  0.84  0.13  0.00  0.07 330.9
 OMA 20050131  2.08  1.11  0.15  0.12  0.11 313.4
 OMA 20050201  2.11  1.28  0.27  0.13  0.08 316.0
 OMA 20050202  2.03  1.55  0.40  0.23  0.10 332.0
 OMA 20050203  2.20  1.73  0.34  0.32  0.13 314.6
 OMA 20050204  2.33  2.23  0.67  0.31  0.02 303.4
 OMA 20050205  2.28  1.87  0.30  0.41  0.16 315.9
 OMA 20050206  2.38  1.04  0.00  0.10  0.15 308.4
 OMA 20050207  2.13  0.99  0.11  0.05  0.11 346.8
 OMA 20050208  2.13  0.85  0.00  0.05  0.13 352.2
