 OKC 20050101  2.41  1.09  0.05  0.10  0.11 286.4
 OKC 20050102  2.52  1.02  0.00  0.07  0.12 277.4
 OKC 20050103  2.58  0.88  0.00  0.01  0.05 272.9
 OKC 20050104  2.67  0.92  0.00  0.00  0.07 267.5
 OKC 20050105  2.55  1.30  0.00  0.20  0.19 280.2
 OKC 20050106  2.33  1.97  0.43  0.32  0.13 305.2
 OKC 20050107  2.49  1.44  0.04  0.28  0.18 289.9
 OKC 20050108  2.53  1.91  0.22  0.38  0.17 288.0
 OKC 20050109  2.66  1.99  0.31  0.29  0.13 277.3
 OKC 20050110  2.65  1.93  0.12  0.41  0.23 280.5
 OKC 20050111  2.44  1.64  0.15  0.29  0.21 303.4
 OKC 20050112  2.40  1.30  0.00  0.23  0.23 312.1
 OKC 20050113  2.21  2.09  0.75  0.20  0.02 340.2
 OKC 20050114  2.37  2.11  0.62  0.21  0.08 322.1
 OKC 20050115  2.37  1.67  0.15  0.33  0.23 324.6
 OKC 20050116  2.49  2.07  0.48  0.25  0.11 314.3
 OKC 20050117  2.57  1.69  0.13  0.27  0.24 308.5
 OKC 20050118  2.42  1.92  0.54  0.13  0.09 328.0
 OKC 20050119  2.65  1.87  0.22  0.29  0.18 306.4
 OKC 20050120  2.86  2.52  0.56  0.27  0.07 288.7
 OKC 20050121  2.69  2.13  0.24  0.41  0.18 307.6
 OKC 20050122  2.71  2.44  0.66  0.22  0.02 309.8
 OKC 20050123  3.00  2.80  0.59  0.32  0.08 287.4
 OKC 20050124  3.20  2.91  0.58  0.30  0.07 274.3
 OKC 20050125  3.09  2.53  0.29  0.40  0.18 286.5
 OKC 20050126  3.13  2.56  0.42  0.30  0.11 287.6
 OKC 20050127  3.26  1.83  0.01  0.23  0.26 280.4
 OKC 20050128  3.02  1.38  0.20  0.01  0.00 303.9
 OKC 20050129  3.28  1.75  0.06  0.17  0.19 286.2
 OKC 20050130  3.08  1.48  0.00  0.14  0.20 305.9
 OKC 20050131  3.35  1.63  0.10  0.07  0.15 287.4
 OKC 20050201  3.46  1.59  0.02  0.13  0.13 283.3
 OKC 20050202  3.17  1.73  0.14  0.14  0.13 310.7
 OKC 20050203  3.28  3.02  0.81  0.10  0.00 305.8
 OKC 20050204  3.66  3.44  0.69  0.24  0.04 281.5
 OKC 20050205  3.99  2.30  0.00  0.26  0.27 265.4
 OKC 20050206  3.79  1.36  0.04  0.00  0.04 280.7
 OKC 20050207  3.22  1.84  0.16  0.14  0.16 328.3
 OKC 20050208  3.38  1.97  0.00  0.29  0.24 318.8
 OKC 20050209  3.62  2.92  0.50  0.20  0.09 304.4
 OKC 20050210  3.74  3.61  0.73  0.27  0.00 300.0
 OKC 20050211  3.80  3.41  0.45  0.39  0.12 300.0
 OKC 20050212  3.87  1.37  0.00  0.01  0.08 300.0
 OKC 20050213  3.93  3.16  0.35  0.32  0.16 300.0
 OKC 20050214  4.00  3.59  0.38  0.46  0.14 300.0
 OKC 20050215  4.06  2.83  0.04  0.42  0.27 300.0
 OKC 20050216  4.13  2.42  0.00  0.31  0.22 300.0
 OKC 20050217  4.20  3.10  0.17  0.41  0.17 300.0
 OKC 20050218  4.26  2.72  0.08  0.30  0.23 300.0
 OKC 20050219  4.33  1.98  0.13  0.00  0.13 300.0
 OKC 20050220  4.39  3.16  0.27  0.29  0.13 300.0
 OKC 20050221  4.47  3.60  0.26  0.42  0.17 300.0
 OKC 20050222  4.54  2.99  0.15  0.28  0.19 300.0
 OKC 20050223  4.62  1.59  0.00  0.00  0.07 300.0
 OKC 20050224  4.69  3.26  0.27  0.24  0.14 300.0
 OKC 20050225  4.77  4.35  0.68  0.20  0.05 300.0
 OKC 20050226  4.85  3.44  0.17  0.32  0.23 300.0
 OKC 20050227  4.92  2.89  0.12  0.20  0.18 300.0
 OKC 20050228  5.00  4.30  0.41  0.37  0.13 300.0
 OKC 20050301  5.07  4.47  0.39  0.42  0.14 300.0
 OKC 20050302  5.15  3.19  0.17  0.22  0.15 300.0
 OKC 20050303  5.23  4.48  0.55  0.22  0.10 300.0
 OKC 20050304  5.31  3.82  0.26  0.28  0.16 300.0
 OKC 20050305  5.39  4.93  0.68  0.21  0.04 300.0
 OKC 20050306  5.48  3.42  0.15  0.21  0.21 300.0
 OKC 20050307  5.56  4.58  0.32  0.39  0.16 300.0
 OKC 20050308  5.64  4.84  0.48  0.29  0.12 300.0
 OKC 20050309  5.72  4.95  0.76  0.06  0.00 300.0
 OKC 20050310  5.80  4.94  0.42  0.35  0.12 300.0
 OKC 20050311  5.88  5.64  0.68  0.30  0.02 300.0
 OKC 20050312  5.97  5.58  0.62  0.31  0.05 300.0
 OKC 20050313  6.05  3.73  0.12  0.25  0.18 300.0
 OKC 20050314  6.14  3.73  0.16  0.19  0.18 300.0
 OKC 20050315  6.22  2.17  0.00  0.00  0.08 300.0
 OKC 20050316  6.30  3.85  0.21  0.18  0.12 300.0
 OKC 20050317  6.39  5.64  0.53  0.29  0.10 300.0
 OKC 20050318  6.47  5.11  0.18  0.45  0.22 300.0
 OKC 20050319  6.56  5.68  0.41  0.38  0.13 300.0
 OKC 20050320  6.64  4.40  0.19  0.25  0.18 300.0
 OKC 20050321  6.72  4.27  0.06  0.31  0.24 300.0
 OKC 20050322  6.81  3.91  0.23  0.10  0.11 300.0
 OKC 20050323  6.89  5.01  0.23  0.32  0.17 300.0
 OKC 20050324  6.97  5.16  0.20  0.35  0.21 300.0
 OKC 20050325  7.05  4.18  0.00  0.30  0.25 300.0
 OKC 20050326  7.13  2.52  0.00  0.00  0.09 300.0
 OKC 20050327  7.21  5.39  0.56  0.09  0.00 300.0
 OKC 20050328  7.30  7.07  0.78  0.21  0.01 300.0
 OKC 20050329  7.38  4.98  0.11  0.35  0.20 300.0
 OKC 20050330  7.46  6.60  0.46  0.36  0.12 300.0
 OKC 20050331  7.54  5.61  0.13  0.41  0.25 300.0
 OKC 20050401  7.62  6.58  0.60  0.21  0.05 300.0
 OKC 20050402  7.70  7.28  0.64  0.32  0.03 300.0
 OKC 20050403  7.77  6.72  0.49  0.32  0.08 300.0
 OKC 20050404  7.84  6.22  0.34  0.30  0.18 300.0
 OKC 20050405  7.92  5.88  0.26  0.27  0.23 300.0
 OKC 20050406  7.99  5.02  0.05  0.24  0.34 300.0
 OKC 20050407  8.06  6.45  0.18  0.47  0.22 300.0
 OKC 20050408  8.14  7.28  0.66  0.18  0.07 300.0
 OKC 20050409  8.21  5.74  0.02  0.44  0.28 300.0
 OKC 20050410  8.28  5.14  0.00  0.27  0.36 300.0
 OKC 20050411  8.36  6.56  0.22  0.41  0.20 300.0
 OKC 20050412  8.42  7.65  0.49  0.38  0.10 300.0
 OKC 20050413  8.48  6.92  0.23  0.48  0.16 300.0
 OKC 20050414  8.55  7.62  0.62  0.22  0.07 300.0
 OKC 20050415  8.61  6.49  0.20  0.36  0.23 300.0
 OKC 20050416  8.67  6.53  0.14  0.40  0.27 300.0
 OKC 20050417  8.73  6.03  0.00  0.39  0.36 300.0
 OKC 20050418  8.80  5.66  0.00  0.31  0.36 300.0
 OKC 20050419  8.86  6.35  0.01  0.46  0.31 300.0
 OKC 20050420  8.92  7.44  0.43  0.30  0.13 300.0
 OKC 20050421  8.99  7.33  0.46  0.22  0.15 300.0
 OKC 20050422  9.04  7.55  0.40  0.38  0.07 300.0
 OKC 20050423  9.09  8.76  0.70  0.30  0.00 300.0
 OKC 20050424  9.14  6.93  0.16  0.37  0.29 300.0
 OKC 20050425  9.19  6.88  0.17  0.37  0.25 300.0
 OKC 20050426  9.24  8.48  0.41  0.51  0.07 300.0
 OKC 20050427  9.29  7.43  0.24  0.42  0.19 300.0
 OKC 20050428  9.34  7.15  0.35  0.26  0.15 300.0
 OKC 20050429  9.40  5.87  0.14  0.15  0.31 300.0
 OKC 20050430  9.45  8.62  0.39  0.51  0.09 300.0
 OKC 20050501  9.50  4.67  0.05  0.04  0.29 300.0
 OKC 20050502  7.88  3.43  0.04  0.11  0.07 351.3
 OKC 20050503  7.69  5.09  0.12  0.30  0.22 360.2
 OKC 20050505  7.70  5.20  0.00  0.35  0.38 362.2
 OKC 20050506  8.21  5.89  0.00  0.43  0.37 344.2
 OKC 20050507  8.63  4.84  0.00  0.14  0.40 331.3
 OKC 20050508  8.47  5.49  0.00  0.31  0.37 337.7
 OKC 20050509  8.33  7.00  0.31  0.43  0.16 343.4
 OKC 20050510  9.12  8.25  0.45  0.44  0.07 319.4
