 BIL 20050101  0.97  0.71  0.25  0.29  0.19 312.8
 BIL 20050102  0.95  0.74  0.13  0.49  0.23 327.2
 BIL 20050103  0.97  0.69  0.11  0.40  0.22 322.0
 BIL 20050104  0.99  0.67  0.17  0.31  0.17 320.1
 BIL 20050105  0.92  0.74  0.34  0.36  0.12 347.3
 BIL 20050106  0.97  0.85  0.29  0.45  0.24 332.4
 BIL 20050107  1.01  0.76  0.20  0.37  0.21 323.7
 BIL 20050108  1.05  0.84  0.06  0.53  0.32 312.6
 BIL 20050109  0.95  0.71  0.04  0.47  0.30 349.2
 BIL 20050110  1.10  0.84  0.00  0.56  0.31 305.9
 BIL 20050111  1.20  0.93  0.22  0.37  0.23 285.1
 BIL 20050112  1.02  0.79  0.01  0.54  0.35 339.3
 BIL 20050113  1.02  0.73  0.18  0.34  0.19 344.8
 BIL 20050114  1.04  0.82  0.30  0.36  0.15 343.8
 BIL 20050115  1.08  0.90  0.39  0.35  0.13 335.8
 BIL 20050116  1.29  0.90  0.11  0.36  0.24 286.8
 BIL 20050117  1.21  1.03  0.22  0.49  0.24 309.5
 BIL 20050118  1.32  0.86  0.00  0.30  0.39 289.7
 BIL 20050119  1.28  0.92  0.00  0.40  0.41 301.3
 BIL 20050120  1.37  1.10  0.04  0.55  0.35 287.7
 BIL 20050121  1.27  1.00  0.17  0.44  0.25 314.8
 BIL 20050122  1.41  1.24  0.34  0.45  0.17 289.9
 BIL 20050123  1.52  1.33  0.22  0.52  0.27 275.9
 BIL 20050124  1.54  1.40  0.43  0.43  0.14 278.4
 BIL 20050125  1.57  1.35  0.28  0.49  0.18 278.9
 BIL 20050126  1.52  1.24  0.29  0.43  0.14 292.9
 BIL 20050127  1.57  1.21  0.20  0.38  0.24 289.9
 BIL 20050128  1.50  1.10  0.21  0.32  0.22 306.3
 BIL 20050129  1.46  1.01  0.23  0.24  0.19 320.3
 BIL 20050130  1.50  1.31  0.26  0.50  0.22 318.6
 BIL 20050131  1.65  1.51  0.42  0.44  0.14 295.5
 BIL 20050201  1.55  1.41  0.41  0.44  0.14 320.9
 BIL 20050202  1.69  1.42  0.15  0.53  0.28 302.8
 BIL 20050203  1.86  1.67  0.32  0.49  0.20 283.9
 BIL 20050204  1.80  1.56  0.25  0.51  0.21 298.5
 BIL 20050205  1.54  1.33  0.28  0.47  0.21 354.1
 BIL 20050206  1.36  0.99  0.09  0.45  0.22 406.9
 BIL 20050207  1.38  0.63  0.00  0.06  0.26 411.4
 BIL 20050208  1.63  1.45  0.48  0.37  0.08 354.7
 BIL 20050209  1.57  1.47  0.54  0.39  0.07 376.4
 BIL 20050210  1.65  1.52  0.58  0.34  0.04 364.3
 BIL 20050211  1.69  1.63  0.68  0.32  0.00 364.3
 BIL 20050212  1.74  1.28  0.08  0.42  0.30 364.3
 BIL 20050213  1.78  1.33  0.17  0.36  0.26 364.3
 BIL 20050214  1.82  1.44  0.16  0.46  0.24 364.3
 BIL 20050215  1.86  1.61  0.33  0.45  0.16 364.3
 BIL 20050216  1.90  1.74  0.48  0.40  0.10 364.3
 BIL 20050217  1.94  1.59  0.29  0.40  0.18 364.3
 BIL 20050218  1.98  1.72  0.53  0.32  0.02 364.3
 BIL 20050219  2.03  1.58  0.08  0.52  0.27 364.3
