 MOB 20050101  3.22  1.75  0.04  0.20  0.21 284.7
 MOB 20050102  3.30  2.27  0.14  0.33  0.21 279.7
 MOB 20050103  3.46  2.25  0.01  0.36  0.29 270.1
 MOB 20050104  3.55  2.60  0.00  0.50  0.31 266.4
 MOB 20050105  3.69  2.70  0.12  0.40  0.25 258.7
 MOB 20050106  3.81  2.11  0.00  0.19  0.31 253.2
 MOB 20050107  3.83  2.03  0.00  0.15  0.31 253.4
 MOB 20050108  3.74  2.13  0.07  0.19  0.23 260.2
 MOB 20050109  3.66  3.15  0.44  0.34  0.12 266.5
 MOB 20050110  3.79  2.73  0.19  0.34  0.19 260.1
 MOB 20050111  3.80  2.46  0.02  0.33  0.31 261.5
 MOB 20050112  3.79  2.51  0.11  0.28  0.27 264.3
 MOB 20050113  3.80  1.59  0.00  0.00  0.25 265.7
 MOB 20050114  3.33  3.01  0.48  0.38  0.10 299.7
 MOB 20050115  3.74  3.13  0.22  0.50  0.20 273.7
 MOB 20050116  3.52  3.26  0.75  0.18  0.00 291.6
 MOB 20050117  3.56  3.15  0.55  0.26  0.11 290.7
 MOB 20050118  3.70  3.12  0.30  0.43  0.18 283.8
 MOB 20050119  3.46  2.66  0.40  0.18  0.19 303.4
 MOB 20050120  3.47  2.64  0.43  0.19  0.11 304.7
 MOB 20050121  3.65  2.86  0.38  0.28  0.12 294.2
 MOB 20050122  3.71  2.12  0.05  0.17  0.30 293.4
 MOB 20050123  3.52  3.18  0.80  0.08  0.00 310.3
 MOB 20050124  3.88  3.59  0.75  0.16  0.02 288.1
 MOB 20050125  3.94  2.80  0.24  0.23  0.24 287.4
 MOB 20050126  3.85  2.54  0.25  0.19  0.16 296.1
 MOB 20050127  4.15  2.97  0.13  0.39  0.21 280.4
 MOB 20050128  4.03  1.61  0.00  0.06  0.12 290.8
 MOB 20050129  4.12  2.23  0.07  0.17  0.19 288.2
 MOB 20050130  4.32  3.30  0.23  0.39  0.16 279.2
 MOB 20050131  4.52  2.48  0.04  0.20  0.22 271.5
 MOB 20050201  4.67  1.63  0.00  0.00  0.08 267.3
 MOB 20050202  4.76  1.74  0.00  0.00  0.12 266.2
 MOB 20050203  4.82  3.56  0.06  0.47  0.27 266.8
 MOB 20050204  4.77  4.48  0.65  0.31  0.01 272.0
 MOB 20050205  5.10  4.74  0.54  0.38  0.07 260.2
 MOB 20050206  5.34  3.80  0.03  0.45  0.28 252.8
 MOB 20050207  5.63  3.25  0.00  0.28  0.24 244.7
 MOB 20050208  5.12  2.74  0.10  0.12  0.20 268.1
 MOB 20050209  5.40  2.15  0.04  0.04  0.08 259.3
 MOB 20050210  5.49  5.18  0.80  0.15  0.00 258.4
 MOB 20050211  5.57  5.25  0.85  0.09  0.00 258.4
 MOB 20050212  5.65  4.01  0.31  0.16  0.22 258.4
 MOB 20050213  5.74  2.26  0.00  0.00  0.19 258.4
 MOB 20050214  5.82  3.95  0.22  0.22  0.21 258.4
 MOB 20050215  5.90  4.54  0.04  0.53  0.29 258.4
 MOB 20050216  5.98  3.81  0.21  0.16  0.21 258.4
 MOB 20050217  6.06  4.60  0.28  0.28  0.22 258.4
 MOB 20050218  6.15  5.26  0.41  0.34  0.16 258.4
 MOB 20050219  6.23  4.72  0.25  0.30  0.24 258.4
 MOB 20050220  6.31  4.05  0.06  0.30  0.27 258.4
 MOB 20050221  6.40  3.68  0.10  0.18  0.21 258.4
 MOB 20050222  6.49  3.65  0.08  0.14  0.27 258.4
 MOB 20050223  6.59  2.88  0.06  0.09  0.07 258.4
 MOB 20050224  6.68  2.68  0.06  0.00  0.11 258.4
 MOB 20050225  6.77  5.69  0.29  0.41  0.22 258.4
 MOB 20050226  6.86  5.44  0.18  0.45  0.23 258.4
 MOB 20050227  6.95  3.32  0.11  0.08  0.10 258.4
 MOB 20050228  7.04  5.25  0.18  0.34  0.27 258.4
 MOB 20050301  7.14  6.69  0.86  0.07  0.00 258.4
 MOB 20050302  7.23  5.18  0.23  0.26  0.23 258.4
 MOB 20050303  7.32  3.59  0.08  0.13  0.11 258.4
 MOB 20050304  7.42  6.03  0.21  0.45  0.23 258.4
 MOB 20050305  7.52  6.25  0.35  0.39  0.13 258.4
 MOB 20050306  7.61  6.60  0.34  0.44  0.16 258.4
 MOB 20050307  7.71  4.09  0.00  0.15  0.31 258.4
 MOB 20050308  7.80  7.11  0.65  0.24  0.04 258.4
 MOB 20050309  7.90  4.45  0.06  0.20  0.22 258.4
 MOB 20050310  7.99  7.05  0.56  0.26  0.09 258.4
 MOB 20050311  8.09  6.62  0.35  0.31  0.21 258.4
 MOB 20050312  8.19  7.72  0.72  0.20  0.06 258.4
 MOB 20050313  8.28  6.21  0.10  0.42  0.30 258.4
 MOB 20050314  8.38  5.53  0.14  0.26  0.24 258.4
 MOB 20050315  8.47  4.50  0.00  0.18  0.27 258.4
