 FSD 20050101  1.34  0.61  0.06  0.06  0.15 272.3
 FSD 20050102  1.44  1.17  0.46  0.25  0.09 257.3
 FSD 20050103  1.32  0.78  0.03  0.23  0.29 281.4
 FSD 20050104  1.26  0.85  0.10  0.32  0.26 296.0
 FSD 20050105  1.14  0.49  0.00  0.07  0.18 332.4
 FSD 20050106  1.17  0.94  0.35  0.35  0.13 326.6
 FSD 20050107  1.21  0.94  0.40  0.23  0.14 317.2
 FSD 20050108  1.27  0.92  0.33  0.23  0.13 306.4
 FSD 20050109  1.27  0.85  0.17  0.29  0.16 308.5
 FSD 20050110  1.27  0.72  0.08  0.19  0.22 312.6
 FSD 20050111  1.22  0.47  0.04  0.02  0.07 327.7
 FSD 20050112  1.25  0.51  0.05  0.03  0.09 324.5
 FSD 20050113  1.10  0.90  0.38  0.29  0.17 371.9
 FSD 20050114  1.14  1.05  0.48  0.39  0.13 366.7
 FSD 20050115  1.15  1.07  0.60  0.30  0.10 369.5
 FSD 20050116  1.19  1.11  0.54  0.39  0.07 362.9
 FSD 20050117  1.40  0.96  0.17  0.28  0.23 314.5
 FSD 20050118  1.39  0.87  0.13  0.24  0.21 321.2
 FSD 20050119  1.31  0.63  0.16  0.04  0.08 344.8
 FSD 20050120  1.53  0.65  0.02  0.08  0.13 300.3
 FSD 20050121  1.52  0.60  0.00  0.06  0.11 305.7
 FSD 20050122  1.29  1.09  0.56  0.24  0.04 366.8
 FSD 20050123  1.59  1.00  0.21  0.13  0.23 304.9
 FSD 20050124  1.81  1.13  0.12  0.29  0.14 274.4
 FSD 20050125  1.88  1.29  0.33  0.21  0.06 270.3
 FSD 20050126  1.77  1.14  0.20  0.27  0.09 290.0
 FSD 20050127  1.77  1.15  0.10  0.31  0.21 295.8
 FSD 20050128  1.81  0.73  0.05  0.03  0.08 293.9
 FSD 20050129  1.63  0.75  0.18  0.01  0.03 329.2
 FSD 20050130  1.71  0.84  0.02  0.17  0.15 320.8
 FSD 20050131  1.71  1.00  0.15  0.21  0.12 326.2
 FSD 20050201  1.79  1.23  0.32  0.20  0.09 317.9
 FSD 20050202  1.76  1.37  0.40  0.25  0.11 329.8
 FSD 20050203  1.97  1.39  0.26  0.32  0.07 303.2
 FSD 20050204  2.06  1.85  0.56  0.31  0.06 297.2
 FSD 20050205  1.90  1.60  0.41  0.36  0.09 325.1
 FSD 20050206  1.93  1.38  0.18  0.35  0.18 327.7
 FSD 20050207  1.77  1.27  0.22  0.32  0.17 362.7
 FSD 20050208  1.77  0.74  0.04  0.06  0.10 368.4
 FSD 20050209  1.82  1.31  0.26  0.25  0.20 364.8
 FSD 20050210  1.80  1.62  0.44  0.41  0.12 376.0
 FSD 20050211  1.84  1.71  0.51  0.40  0.09 376.0
 FSD 20050212  1.88  1.65  0.58  0.26  0.04 376.0
 FSD 20050213  1.92  0.76  0.05  0.02  0.08 376.0
 FSD 20050214  1.96  1.52  0.21  0.38  0.24 376.0
 FSD 20050215  2.00  1.54  0.24  0.36  0.20 376.0
 FSD 20050216  2.04  1.84  0.49  0.32  0.16 376.0
 FSD 20050217  2.09  1.71  0.25  0.40  0.25 376.0
 FSD 20050218  2.13  1.93  0.57  0.29  0.09 376.0
 FSD 20050219  2.17  1.20  0.03  0.24  0.19 376.0
 FSD 20050220  2.21  0.99  0.14  0.01  0.08 376.0
 FSD 20050221  2.26  1.51  0.26  0.20  0.15 376.0
 FSD 20050222  2.31  2.04  0.55  0.27  0.09 376.0
 FSD 20050223  2.36  1.98  0.35  0.38  0.16 376.0
 FSD 20050224  2.41  1.80  0.19  0.38  0.20 376.0
 FSD 20050225  2.46  2.25  0.51  0.39  0.07 376.0
 FSD 20050226  2.51  1.92  0.44  0.22  0.06 376.0
 FSD 20050227  2.56  1.87  0.25  0.32  0.14 376.0
 FSD 20050228  2.61  1.89  0.21  0.31  0.21 376.0
