 CLE 20050101  1.57  0.96  0.12  0.29  0.11 277.0
 CLE 20050102  1.57  0.63  0.11  0.02  0.00 279.0
 CLE 20050103  1.69  0.55  0.00  0.01  0.00 263.5
 CLE 20050104  1.67  0.62  0.00  0.01  0.12 269.2
 CLE 20050105  1.55  0.52  0.00  0.00  0.05 291.7
 CLE 20050106  1.49  0.56  0.00  0.03  0.11 304.0
 CLE 20050107  1.52  0.88  0.03  0.29  0.19 301.8
 CLE 20050108  1.42  0.69  0.05  0.12  0.17 325.1
 CLE 20050109  1.61  0.95  0.09  0.25  0.16 290.6
 CLE 20050110  1.38  0.70  0.03  0.20  0.14 339.9
 CLE 20050111  1.49  0.47  0.00  0.00  0.00 316.7
 CLE 20050112  1.54  0.52  0.00  0.00  0.05 311.6
 CLE 20050113  1.58  0.61  0.00  0.07  0.07 309.7
 CLE 20050114  1.49  1.20  0.35  0.33  0.16 332.1
 CLE 20050115  1.43  1.20  0.28  0.42  0.22 348.8
 CLE 20050116  1.28  0.49  0.02  0.00  0.12 392.9
 CLE 20050117  1.25  0.96  0.24  0.29  0.30 409.1
 CLE 20050118  1.37  1.13  0.30  0.38  0.20 377.2
 CLE 20050119  1.32  0.54  0.03  0.02  0.15 398.3
 CLE 20050120  1.38  0.81  0.18  0.16  0.13 383.9
 CLE 20050121  1.44  1.22  0.35  0.39  0.16 373.0
 CLE 20050122  1.58  0.58  0.00  0.00  0.12 347.9
 CLE 20050123  1.45  1.27  0.44  0.36  0.13 384.2
 CLE 20050124  1.66  0.97  0.19  0.15  0.13 343.2
 CLE 20050125  1.85  0.90  0.00  0.14  0.22 316.5
 CLE 20050126  1.94  0.84  0.01  0.07  0.17 306.5
 CLE 20050127  1.87  1.57  0.40  0.34  0.13 322.6
 CLE 20050128  1.97  1.85  0.52  0.44  0.04 311.7
 CLE 20050129  1.99  1.23  0.06  0.32  0.19 314.1
 CLE 20050130  1.86  1.23  0.24  0.24  0.10 339.1
 CLE 20050131  1.92  1.54  0.39  0.34  0.06 334.7
 CLE 20050201  1.95  1.47  0.32  0.31  0.10 336.4
 CLE 20050202  2.10  1.68  0.38  0.35  0.06 319.0
 CLE 20050203  1.98  0.91  0.05  0.09  0.14 343.5
 CLE 20050204  2.10  1.51  0.29  0.30  0.08 330.7
 CLE 20050205  2.35  2.00  0.47  0.37  0.00 303.6
 CLE 20050206  2.62  2.31  0.46  0.44  0.00 281.0
 CLE 20050207  2.85  1.61  0.10  0.22  0.13 265.0
 CLE 20050208  2.16  0.88  0.00  0.06  0.14 345.4
 CLE 20050209  2.46  0.82  0.01  0.00  0.03 311.8
 CLE 20050210  2.04  0.96  0.12  0.00  0.18 376.5
 CLE 20050211  2.08  1.48  0.15  0.33  0.25 376.5
