 ORD 20050101  1.55  0.82  0.03  0.24  0.13 268.1
 ORD 20050102  1.54  0.87  0.17  0.20  0.04 272.5
 ORD 20050103  1.61  0.63  0.02  0.05  0.08 263.3
 ORD 20050104  1.59  0.71  0.00  0.14  0.12 269.0
 ORD 20050105  1.42  0.47  0.00  0.00  0.03 301.0
 ORD 20050106  1.24  0.45  0.00  0.00  0.12 345.6
 ORD 20050107  1.41  0.87  0.04  0.33  0.20 309.8
 ORD 20050108  1.38  0.92  0.21  0.28  0.12 318.4
 ORD 20050109  1.51  0.80  0.00  0.23  0.19 294.6
 ORD 20050110  1.37  0.68  0.00  0.16  0.22 325.3
 ORD 20050111  1.42  0.48  0.00  0.00  0.05 318.4
 ORD 20050112  1.39  0.47  0.00  0.00  0.06 328.6
 ORD 20050113  1.40  0.68  0.04  0.13  0.16 330.4
 ORD 20050114  1.27  1.10  0.33  0.41  0.22 368.8
 ORD 20050115  1.28  1.15  0.39  0.43  0.18 371.2
 ORD 20050116  1.14  0.97  0.37  0.35  0.21 424.0
 ORD 20050117  1.35  1.23  0.41  0.41  0.19 361.7
 ORD 20050118  1.39  1.14  0.28  0.42  0.17 356.1
 ORD 20050119  1.27  0.66  0.08  0.17  0.12 393.9
 ORD 20050120  1.45  0.54  0.07  0.00  0.02 352.5
 ORD 20050121  1.65  0.94  0.00  0.28  0.23 315.9
 ORD 20050122  1.38  0.55  0.06  0.00  0.10 381.0
 ORD 20050123  1.61  1.29  0.26  0.41  0.18 334.5
 ORD 20050124  1.81  1.13  0.09  0.30  0.18 303.4
 ORD 20050125  1.97  1.09  0.15  0.17  0.09 287.0
 ORD 20050126  1.93  1.04  0.09  0.17  0.15 296.2
 ORD 20050127  1.92  1.74  0.48  0.41  0.07 302.2
 ORD 20050128  1.99  1.75  0.37  0.47  0.09 296.6
 ORD 20050129  1.88  0.88  0.03  0.14  0.13 318.9
 ORD 20050130  1.79  1.24  0.29  0.25  0.08 337.4
 ORD 20050131  1.94  1.16  0.09  0.26  0.17 318.3
 ORD 20050201  1.90  1.09  0.14  0.17  0.15 330.7
 ORD 20050202  1.99  1.25  0.15  0.25  0.16 323.1
 ORD 20050203  1.89  1.51  0.38  0.34  0.07 345.3
 ORD 20050204  2.22  1.83  0.41  0.38  0.03 303.7
 ORD 20050205  2.21  1.84  0.47  0.34  0.00 310.1
 ORD 20050206  2.46  1.18  0.00  0.15  0.19 286.3
 ORD 20050207  2.42  0.78  0.00  0.00  0.02 295.7
 ORD 20050208  2.00  0.97  0.00  0.19  0.15 358.5
 ORD 20050209  2.23  0.86  0.04  0.00  0.10 328.4
 ORD 20050210  1.88  1.56  0.36  0.35  0.16 392.5
 ORD 20050211  1.92  1.39  0.19  0.33  0.21 392.5
 ORD 20050212  1.96  1.42  0.27  0.31  0.11 392.5
 ORD 20050213  2.00  0.71  0.00  0.03  0.05 392.5
 ORD 20050214  2.04  1.01  0.10  0.12  0.10 392.5
 ORD 20050215  2.08  1.28  0.03  0.30  0.25 392.5
 ORD 20050216  2.12  1.84  0.36  0.39  0.20 392.5
 ORD 20050217  2.16  1.79  0.28  0.37  0.26 392.5
 ORD 20050218  2.20  1.99  0.40  0.41  0.19 392.5
 ORD 20050219  2.24  1.76  0.22  0.39  0.23 392.5
 ORD 20050220  2.29  0.76  0.00  0.00  0.04 392.5
 ORD 20050221  2.33  1.34  0.01  0.26  0.25 392.5
 ORD 20050222  2.38  1.40  0.08  0.19  0.26 392.5
 ORD 20050223  2.43  1.81  0.19  0.34  0.25 392.5
 ORD 20050224  2.48  1.57  0.14  0.21  0.25 392.5
 ORD 20050225  2.53  1.62  0.16  0.21  0.23 392.5
 ORD 20050226  2.58  2.03  0.28  0.37  0.17 392.5
 ORD 20050227  2.63  1.41  0.04  0.20  0.19 392.5
 ORD 20050228  2.67  1.29  0.10  0.09  0.11 392.5
 ORD 20050301  2.72  1.47  0.09  0.12  0.23 392.5
 ORD 20050302  2.77  2.44  0.35  0.40  0.23 392.5
 ORD 20050303  2.83  2.59  0.41  0.45  0.15 392.5
 ORD 20050304  2.88  1.98  0.09  0.35  0.26 392.5
 ORD 20050305  2.93  1.99  0.21  0.23  0.21 392.5
 ORD 20050306  2.99  2.38  0.26  0.41  0.16 392.5
 ORD 20050307  3.04  1.44  0.00  0.10  0.24 392.5
 ORD 20050308  3.10  2.77  0.38  0.40  0.22 392.5
 ORD 20050309  3.15  2.82  0.36  0.43  0.21 392.5
 ORD 20050310  3.21  1.43  0.07  0.06  0.12 392.5
 ORD 20050311  3.26  1.54  0.07  0.04  0.21 392.5
 ORD 20050312  3.31  2.47  0.14  0.36  0.31 392.5
 ORD 20050313  3.37  2.87  0.24  0.45  0.27 392.5
 ORD 20050314  3.43  2.77  0.23  0.38  0.28 392.5
 ORD 20050315  3.49  2.89  0.20  0.44  0.30 392.5
 ORD 20050316  3.55  2.82  0.25  0.37  0.23 392.5
 ORD 20050317  3.61  2.48  0.19  0.28  0.20 392.5
 ORD 20050318  3.66  2.40  0.08  0.33  0.23 392.5
 ORD 20050319  3.72  1.39  0.00  0.00  0.14 392.5
 ORD 20050320  3.78  2.39  0.10  0.25  0.25 392.5
 ORD 20050321  3.84  2.82  0.19  0.36  0.20 392.5
 ORD 20050322  3.90  2.67  0.15  0.34  0.17 392.5
 ORD 20050323  3.96  2.05  0.07  0.17  0.14 392.5
 ORD 20050324  4.02  2.67  0.09  0.35  0.21 392.5
 ORD 20050325  4.08  1.93  0.02  0.13  0.17 392.5
 ORD 20050326  4.13  2.26  0.08  0.14  0.23 392.5
 ORD 20050327  4.19  3.88  0.48  0.44  0.07 392.5
 ORD 20050328  4.25  3.88  0.43  0.47  0.08 392.5
 ORD 20050329  4.31  3.67  0.34  0.47  0.08 392.5
 ORD 20050330  4.37  2.65  0.14  0.23  0.15 392.5
 ORD 20050331  4.43  2.12  0.07  0.10  0.14 392.5
 ORD 20050401  4.49  3.36  0.13  0.41  0.26 392.5
 ORD 20050402  4.55  3.76  0.30  0.42  0.16 392.5
 ORD 20050403  4.60  4.22  0.36  0.56  0.08 392.5
 ORD 20050404  4.66  4.20  0.29  0.60  0.10 392.5
 ORD 20050405  4.71  3.41  0.02  0.46  0.31 392.5
 ORD 20050406  4.77  2.16  0.00  0.08  0.22 392.5
 ORD 20050407  4.83  4.19  0.47  0.34  0.09 392.5
 ORD 20050408  4.88  4.63  0.55  0.45  0.00 392.5
 ORD 20050409  4.94  4.62  0.49  0.47  0.04 392.5
 ORD 20050410  4.99  3.65  0.00  0.51  0.29 392.5
 ORD 20050411  5.05  2.45  0.04  0.19  0.08 392.5
 ORD 20050412  5.10  2.26  0.12  0.00  0.11 392.5
 ORD 20050413  5.15  4.96  0.70  0.30  0.00 392.5
 ORD 20050414  5.20  4.99  0.67  0.33  0.00 392.5
 ORD 20050415  5.25  5.02  0.63  0.37  0.00 392.5
 ORD 20050416  5.30  4.65  0.27  0.54  0.16 392.5
 ORD 20050417  5.35  3.95  0.20  0.36  0.19 392.5
 ORD 20050418  5.40  4.89  0.29  0.58  0.14 392.5
 ORD 20050419  5.45  3.56  0.05  0.33  0.27 392.5
 ORD 20050420  5.50  2.66  0.03  0.14  0.16 392.5
 ORD 20050421  5.55  4.86  0.39  0.44  0.10 392.5
 ORD 20050422  5.60  2.20  0.00  0.00  0.19 392.5
 ORD 20050423  5.64  2.41  0.01  0.06  0.17 392.5
 ORD 20050424  5.68  4.00  0.10  0.36  0.27 392.5
 ORD 20050425  5.73  4.50  0.18  0.43  0.24 392.5
 ORD 20050426  5.77  3.27  0.00  0.20  0.33 392.5
 ORD 20050427  5.81  3.24  0.00  0.22  0.28 392.5
 ORD 20050428  5.85  2.63  0.00  0.08  0.21 392.5
 ORD 20050429  5.90  3.92  0.00  0.36  0.34 392.5
 ORD 20050430  5.94  4.06  0.09  0.31  0.31 392.5
 ORD 20050501  5.98  3.67  0.04  0.24  0.32 392.5
 ORD 20050502  6.07  3.82  0.04  0.26  0.33 389.6
 ORD 20050503  6.16  5.07  0.16  0.49  0.28 386.8
 ORD 20050505  6.27  5.66  0.29  0.56  0.16 384.7
 ORD 20050506  6.43  5.16  0.16  0.47  0.26 378.1
 ORD 20050507  6.87  5.49  0.18  0.49  0.19 359.1
 ORD 20050508  7.11  5.37  0.14  0.46  0.19 350.1
 ORD 20050509  7.58  4.12  0.11  0.20  0.09 333.9
 ORD 20050510  6.91  5.89  0.19  0.52  0.26 362.3
 ORD 20050511  7.83  4.52  0.04  0.27  0.19 327.4
 ORD 20050512  8.26  3.96  0.03  0.12  0.18 314.5
 ORD 20050513  8.57  3.60  0.03  0.08  0.09 305.8
 ORD 20050514  8.05  5.73  0.13  0.34  0.27 323.1
 ORD 20050515  6.74  4.17  0.02  0.25  0.35 376.7
 ORD 20050516  6.84  5.20  0.04  0.50  0.31 373.3
 ORD 20050517  7.10  4.74  0.10  0.39  0.14 363.3
 ORD 20050518  7.80  5.57  0.05  0.43  0.28 336.7
 ORD 20050519  7.69  3.36  0.00  0.04  0.24 341.8
 ORD 20050520  7.48  5.24  0.09  0.36  0.28 350.7
 ORD 20050521  7.65  6.84  0.27  0.57  0.16 345.6
 ORD 20050522  8.03  5.94  0.05  0.41  0.37 332.4
 ORD 20050523  6.80  5.02  0.12  0.37  0.31 383.4
 ORD 20050524  7.28  5.86  0.19  0.46  0.23 362.9
 ORD 20050525  7.67  6.95  0.27  0.61  0.13 347.4
 ORD 20050526  7.97  5.20  0.05  0.31  0.30 337.6
 ORD 20050527  7.20  5.34  0.09  0.39  0.34 368.5
 ORD 20050528  7.26  5.01  0.04  0.33  0.38 366.6
 ORD 20050529  6.96  4.82  0.07  0.37  0.28 380.8
 ORD 20050530  7.15  4.84  0.04  0.35  0.32 372.9
 ORD 20050531  7.71  6.58  0.18  0.59  0.18 350.6
 ORD 20050601  8.23  6.62  0.12  0.54  0.23 332.4
 ORD 20050602  7.85  6.02  0.10  0.49  0.24 346.1
 ORD 20050603  8.17  5.15  0.00  0.31  0.33 335.5
 ORD 20050604  8.76  6.90  0.12  0.49  0.26 316.7
 ORD 20050605  8.71  6.63  0.16  0.42  0.23 318.8
 ORD 20050606  7.67  6.80  0.26  0.54  0.20 354.9
 ORD 20050610  9.26  6.75  0.08  0.40  0.31 304.5
 ORD 20050611  9.90  7.21  0.12  0.38  0.27 288.4
 ORD 20050612  9.94  6.40  0.11  0.31  0.18 287.6
 ORD 20050613  9.56  6.42  0.10  0.32  0.25 296.7
 ORD 20050614  9.06  6.50  0.09  0.34  0.35 310.9
 ORD 20050615  8.52  4.93  0.08  0.21  0.21 326.6
 ORD 20050616  8.49  7.73  0.39  0.48  0.13 328.1
 ORD 20050617  8.45  7.36  0.30  0.46  0.21 329.6
 ORD 20050618  8.27  7.64  0.45  0.46  0.09 335.7
 ORD 20050619  8.75  8.01  0.36  0.55  0.09 320.3
 ORD 20050620  8.73  7.92  0.30  0.60  0.10 321.0
 ORD 20050621  9.27  7.48  0.16  0.49  0.24 305.2
 ORD 20050622  9.21  8.76  0.57  0.43  0.00 306.8
 ORD 20050623  9.53  8.17  0.21  0.54  0.21 297.7
 ORD 20050624  9.69  8.75  0.29  0.59  0.12 293.9
 ORD 20050625  9.41  7.60  0.20  0.48  0.19 300.5
 ORD 20050626  9.30  7.67  0.20  0.51  0.19 303.5
 ORD 20050627  9.18  7.90  0.23  0.53  0.20 306.9
 ORD 20050628  9.14  7.06  0.13  0.43  0.29 307.9
 ORD 20050629  9.11  7.04  0.12  0.47  0.25 308.6
 ORD 20050630  9.09  8.01  0.27  0.54  0.17 309.0
 ORD 20050701  8.43  7.45  0.29  0.50  0.20 328.6
 ORD 20050702  8.18  7.47  0.42  0.47  0.10 336.9
 ORD 20050703  8.08  6.87  0.20  0.54  0.21 339.9
 ORD 20050704  9.08  4.52  0.01  0.14  0.23 307.8
 ORD 20050705  8.32  7.09  0.17  0.55  0.25 330.5
 ORD 20050706  8.01  5.70  0.02  0.44  0.31 341.0
 ORD 20050707  7.92  5.94  0.08  0.45  0.29 343.8
 ORD 20050708  7.68  7.06  0.43  0.46  0.11 351.9
 ORD 20050709  8.58  7.78  0.32  0.56  0.12 320.4
 ORD 20050712  9.32  5.89  0.06  0.32  0.22 297.4
 ORD 20050713  8.64  5.99  0.03  0.39  0.32 316.3
 ORD 20050714  8.94  6.79  0.18  0.40  0.22 306.7
 ORD 20050715  9.33  6.60  0.08  0.39  0.27 295.1
 ORD 20050716  9.18  6.39  0.09  0.36  0.27 298.4
 ORD 20050717  8.86  7.24  0.16  0.50  0.25 306.9
 ORD 20050718  9.00  7.11  0.14  0.47  0.26 301.9
 ORD 20050719  8.68  8.02  0.48  0.41  0.11 310.8
 ORD 20050720  8.56  7.48  0.23  0.56  0.19 313.9
 ORD 20050721  8.67  7.65  0.27  0.57  0.13 309.6
 ORD 20050722  8.64  7.91  0.38  0.52  0.10 309.3
 ORD 20050723  8.80  7.86  0.27  0.58  0.14 303.2
