 BOS 20050101  1.39  1.21  0.26  0.50  0.22 285.0
 BOS 20050102  1.35  0.92  0.28  0.27  0.04 294.1
 BOS 20050103  1.49  0.96  0.11  0.30  0.19 270.9
 BOS 20050104  1.47  0.56  0.00  0.07  0.05 276.4
 BOS 20050105  1.40  0.71  0.00  0.19  0.20 292.6
 BOS 20050106  1.39  0.46  0.00  0.00  0.04 297.7
 BOS 20050107  1.31  1.16  0.33  0.46  0.20 318.9
 BOS 20050108  1.46  0.55  0.00  0.06  0.07 289.8
 BOS 20050109  1.34  0.99  0.14  0.49  0.11 317.3
 BOS 20050110  1.23  0.81  0.17  0.30  0.13 346.9
 BOS 20050111  1.26  0.85  0.15  0.33  0.16 342.9
 BOS 20050112  1.30  0.41  0.00  0.00  0.00 336.1
 BOS 20050113  1.47  1.22  0.32  0.45  0.10 303.8
 BOS 20050114  1.64  0.79  0.00  0.12  0.23 277.5
 BOS 20050115  1.44  1.26  0.51  0.34  0.03 317.7
 BOS 20050116  1.41  0.63  0.00  0.14  0.13 329.7
 BOS 20050117  1.16  0.55  0.09  0.09  0.11 402.6
 BOS 20050118  1.06  1.01  0.65  0.31  0.05 452.0
 BOS 20050119  1.25  0.70  0.06  0.23  0.17 383.7
 BOS 20050120  1.22  1.09  0.47  0.35  0.13 398.9
 BOS 20050121  1.21  1.17  0.77  0.22  0.01 408.1
 BOS 20050122  1.35  0.73  0.02  0.23  0.19 371.9
 BOS 20050123  1.29  0.44  0.00  0.00  0.07 397.3
 BOS 20050124  1.40  1.18  0.37  0.38  0.14 372.9
 BOS 20050125  1.40  1.30  0.56  0.33  0.11 379.9
 BOS 20050126  1.54  0.62  0.00  0.09  0.09 351.8
 BOS 20050127  1.55  1.43  0.75  0.18  0.00 356.8
 BOS 20050128  1.48  1.41  0.83  0.13  0.00 379.3
 BOS 20050129  1.75  1.62  0.46  0.40  0.15 326.7
 BOS 20050130  1.64  1.29  0.30  0.37  0.14 354.1
 BOS 20050131  1.64  1.41  0.51  0.34  0.00 359.0
 BOS 20050201  1.63  1.53  0.51  0.45  0.04 369.5
 BOS 20050202  1.73  1.62  0.77  0.17  0.00 354.5
 BOS 20050203  1.84  1.05  0.15  0.19  0.11 342.2
 BOS 20050204  1.78  1.14  0.32  0.16  0.04 359.9
 BOS 20050205  1.93  1.56  0.59  0.16  0.00 338.4
 BOS 20050206  2.14  1.79  0.65  0.14  0.00 313.5
 BOS 20050207  2.51  2.25  0.50  0.39  0.04 276.5
 BOS 20050208  2.57  1.49  0.05  0.26  0.19 274.6
 BOS 20050209  2.30  1.35  0.07  0.26  0.18 309.3
 BOS 20050210  2.17  0.73  0.00  0.00  0.05 330.6
 BOS 20050211  2.22  1.41  0.06  0.30  0.25 330.6
 BOS 20050212  2.27  1.62  0.24  0.27  0.19 330.6
 BOS 20050213  2.32  2.15  0.54  0.35  0.11 330.6
 BOS 20050214  2.37  1.39  0.12  0.25  0.11 330.6
 BOS 20050215  2.42  1.60  0.24  0.21  0.15 330.6
 BOS 20050216  2.46  1.40  0.04  0.25  0.20 330.6
 BOS 20050217  2.51  2.08  0.23  0.44  0.25 330.6
 BOS 20050218  2.56  1.68  0.29  0.17  0.11 330.6
 BOS 20050219  2.61  2.44  0.58  0.34  0.07 330.6
 BOS 20050220  2.66  2.54  0.71  0.24  0.05 330.6
 BOS 20050221  2.72  0.99  0.00  0.00  0.12 330.6
 BOS 20050222  2.78  1.55  0.04  0.25  0.17 330.6
 BOS 20050223  2.84  2.39  0.44  0.31  0.12 330.6
 BOS 20050224  2.89  1.90  0.08  0.34  0.22 330.6
 BOS 20050225  2.95  1.81  0.34  0.10  0.02 330.6
 BOS 20050226  3.01  2.69  0.54  0.31  0.08 330.6
 BOS 20050227  3.07  2.93  0.71  0.23  0.06 330.6
 BOS 20050228  3.13  1.85  0.12  0.22  0.16 330.6
 BOS 20050301  3.19  1.58  0.08  0.14  0.11 330.6
 BOS 20050302  3.24  1.99  0.10  0.21  0.26 330.6
 BOS 20050303  3.31  3.07  0.53  0.36  0.11 330.6
 BOS 20050304  3.38  3.11  0.50  0.37  0.13 330.6
 BOS 20050305  3.44  3.25  0.60  0.34  0.06 330.6
 BOS 20050306  3.51  2.15  0.07  0.24  0.27 330.6
 BOS 20050307  3.58  2.30  0.23  0.21  0.12 330.6
 BOS 20050308  3.64  1.51  0.00  0.05  0.17 330.6
 BOS 20050309  3.71  3.34  0.40  0.40  0.20 330.6
 BOS 20050310  3.77  3.45  0.49  0.36  0.14 330.6
 BOS 20050311  3.84  1.84  0.04  0.10  0.19 330.6
 BOS 20050312  3.91  1.77  0.00  0.08  0.22 330.6
 BOS 20050313  3.98  3.55  0.47  0.36  0.12 330.6
 BOS 20050314  4.05  3.71  0.50  0.36  0.13 330.6
 BOS 20050315  4.12  3.15  0.36  0.24  0.16 330.6
 BOS 20050316  4.19  3.56  0.32  0.40  0.21 330.6
 BOS 20050317  4.26  3.91  0.47  0.39  0.14 330.6
 BOS 20050318  4.33  4.01  0.53  0.34  0.13 330.6
 BOS 20050319  4.40  4.10  0.55  0.35  0.10 330.6
 BOS 20050320  4.47  3.43  0.29  0.32  0.17 330.6
 BOS 20050321  4.54  2.95  0.13  0.28  0.20 330.6
 BOS 20050322  4.61  4.33  0.61  0.30  0.09 330.6
 BOS 20050323  4.69  3.92  0.38  0.32  0.19 330.6
 BOS 20050324  4.76  2.22  0.14  0.02  0.11 330.6
 BOS 20050325  4.83  3.67  0.16  0.38  0.28 330.6
 BOS 20050326  4.90  4.67  0.70  0.26  0.03 330.6
 BOS 20050327  4.97  4.64  0.58  0.34  0.07 330.6
 BOS 20050328  5.04  1.70  0.03  0.00  0.00 330.6
 BOS 20050329  5.11  3.59  0.27  0.26  0.13 330.6
 BOS 20050330  5.19  4.35  0.57  0.21  0.04 330.6
 BOS 20050331  5.26  3.58  0.08  0.38  0.22 330.6
 BOS 20050401  5.33  3.79  0.27  0.24  0.18 330.6
 BOS 20050402  5.40  1.71  0.00  0.00  0.00 330.6
 BOS 20050403  5.47  2.98  0.00  0.14  0.36 330.6
 BOS 20050404  5.53  2.64  0.04  0.02  0.30 330.6
 BOS 20050405  5.60  5.04  0.35  0.45  0.21 330.6
 BOS 20050406  5.67  4.24  0.18  0.40  0.19 330.6
 BOS 20050407  5.74  3.38  0.06  0.18  0.31 330.6
 BOS 20050408  5.81  4.32  0.13  0.36  0.32 330.6
 BOS 20050409  5.88  5.22  0.43  0.45  0.05 330.6
 BOS 20050410  5.95  5.29  0.36  0.52  0.07 330.6
 BOS 20050411  6.02  4.99  0.22  0.46  0.24 330.6
 BOS 20050412  6.08  3.93  0.08  0.23  0.35 330.6
 BOS 20050413  6.14  5.23  0.23  0.43  0.32 330.6
 BOS 20050414  6.20  5.16  0.28  0.52  0.06 330.6
 BOS 20050415  6.26  5.85  0.52  0.46  0.00 330.6
 BOS 20050416  6.33  5.98  0.52  0.48  0.00 330.6
 BOS 20050417  6.39  5.81  0.38  0.53  0.07 330.6
 BOS 20050418  6.45  6.04  0.46  0.52  0.02 330.6
 BOS 20050419  6.51  5.95  0.35  0.56  0.09 330.6
 BOS 20050420  6.57  4.91  0.19  0.40  0.17 330.6
 BOS 20050421  6.64  5.96  0.31  0.53  0.16 330.6
 BOS 20050422  6.69  4.70  0.16  0.36  0.17 330.6
 BOS 20050423  6.74  3.53  0.03  0.21  0.16 330.6
 BOS 20050424  6.79  2.95  0.03  0.12  0.07 330.6
 BOS 20050425  6.85  4.03  0.03  0.21  0.32 330.6
 BOS 20050426  6.90  4.79  0.19  0.34  0.13 330.6
 BOS 20050427  6.95  2.31  0.00  0.00  0.04 330.6
 BOS 20050428  7.00  5.70  0.11  0.49  0.34 330.6
 BOS 20050429  7.06  4.80  0.08  0.35  0.26 330.6
 BOS 20050430  7.11  2.38  0.00  0.01  0.03 330.6
 BOS 20050501  7.16  4.04  0.00  0.28  0.21 330.6
 BOS 20050502  6.28  4.20  0.04  0.35  0.30 371.7
 BOS 20050503  6.18  4.83  0.11  0.52  0.22 378.1
 BOS 20050505  6.36  5.39  0.23  0.59  0.08 372.6
 BOS 20050506  6.80  5.25  0.17  0.51  0.11 353.9
 BOS 20050507  6.76  2.30  0.00  0.00  0.06 357.7
 BOS 20050508  6.46  2.49  0.06  0.00  0.07 373.0
 BOS 20050509  6.88  4.40  0.14  0.28  0.16 355.4
 BOS 20050510  7.23  4.91  0.12  0.31  0.25 342.6
 BOS 20050511  7.21  5.73  0.12  0.53  0.22 345.1
 BOS 20050512  7.25  6.55  0.29  0.59  0.12 344.8
 BOS 20050513  6.98  6.42  0.35  0.59  0.06 357.1
 BOS 20050514  7.41  4.12  0.09  0.19  0.17 341.0
 BOS 20050515  7.59  3.71  0.00  0.15  0.21 335.2
 BOS 20050516  7.04  4.45  0.00  0.32  0.32 358.5
 BOS 20050517  6.72  5.54  0.08  0.60  0.26 373.8
 BOS 20050518  6.34  4.61  0.01  0.45  0.35 394.4
 BOS 20050519  6.48  4.53  0.03  0.40  0.32 388.5
 BOS 20050520  6.85  5.61  0.17  0.57  0.14 371.5
 BOS 20050521  6.54  3.38  0.00  0.17  0.25 388.2
 BOS 20050522  6.19  3.40  0.00  0.12  0.40 407.2
 BOS 20050523  6.79  4.31  0.02  0.30  0.32 377.6
 BOS 20050524  6.53  2.49  0.00  0.00  0.16 391.0
 BOS 20050525  6.87  2.45  0.00  0.00  0.10 375.2
 BOS 20050526  6.62  2.54  0.04  0.00  0.10 388.1
 BOS 20050527  7.10  3.34  0.04  0.10  0.17 366.9
 BOS 20050528  6.97  5.15  0.08  0.44  0.28 373.4
 BOS 20050529  7.10  4.19  0.01  0.20  0.37 368.2
 BOS 20050530  6.98  4.91  0.09  0.42  0.20 374.1
 BOS 20050531  6.88  4.54  0.03  0.34  0.31 380.0
 BOS 20050601  7.08  5.68  0.12  0.55  0.21 371.2
 BOS 20050602  7.67  6.73  0.22  0.60  0.16 347.8
 BOS 20050603  8.46  7.24  0.15  0.60  0.22 320.4
 BOS 20050604  8.49  6.17  0.12  0.47  0.14 320.0
 BOS 20050605  8.35  6.69  0.14  0.56  0.16 324.4
 BOS 20050606  8.28  5.54  0.07  0.40  0.18 327.4
 BOS 20050610  9.03  5.84  0.04  0.29  0.33 306.0
 BOS 20050611  9.69  6.59  0.04  0.39  0.27 289.1
 BOS 20050612  9.84  6.51  0.03  0.35  0.30 285.5
 BOS 20050613  9.73  6.44  0.07  0.36  0.22 288.3
 BOS 20050614  9.44  6.00  0.02  0.33  0.28 295.4
 BOS 20050615  9.12  5.26  0.00  0.28  0.24 303.9
 BOS 20050616  8.50  5.39  0.00  0.35  0.28 322.5
 BOS 20050617  7.97  5.50  0.00  0.34  0.43 340.7
 BOS 20050618  7.85  4.91  0.00  0.28  0.36 345.3
 BOS 20050619  7.89  6.47  0.13  0.59  0.18 343.7
 BOS 20050620  8.36  7.56  0.29  0.62  0.08 327.4
 BOS 20050621  8.36  7.37  0.17  0.65  0.18 327.1
 BOS 20050622  8.72  6.27  0.05  0.46  0.25 316.0
 BOS 20050623  7.72  7.05  0.31  0.62  0.07 349.5
 BOS 20050624  8.58  7.75  0.29  0.59  0.12 319.9
 BOS 20050625  8.92  8.09  0.26  0.68  0.05 309.9
 BOS 20050626  8.69  7.26  0.12  0.62  0.19 316.3
 BOS 20050627  8.93  6.87  0.08  0.54  0.21 309.2
 BOS 20050628  9.37  4.70  0.00  0.08  0.34 296.6
 BOS 20050629  9.54  5.87  0.00  0.24  0.39 292.4
 BOS 20050630  9.56  4.83  0.04  0.16  0.17 291.8
 BOS 20050701  8.80  4.55  0.00  0.12  0.32 312.3
 BOS 20050702  8.26  7.16  0.08  0.70  0.22 328.4
 BOS 20050703  7.96  7.36  0.29  0.71  0.00 338.5
 BOS 20050704  8.10  6.63  0.16  0.56  0.17 333.4
 BOS 20050705  8.64  6.91  0.09  0.58  0.21 315.4
 BOS 20050706  8.84  3.43  0.00  0.06  0.09 309.0
 BOS 20050707  8.73  3.28  0.00  0.06  0.06 312.0
 BOS 20050708  8.82  3.65  0.00  0.02  0.21 308.7
 BOS 20050709  8.41  4.65  0.00  0.21  0.28 320.7
 BOS 20050712  7.94  5.39  0.04  0.33  0.35 334.5
 BOS 20050713  7.87  6.18  0.07  0.58  0.21 336.6
 BOS 20050714  8.70  6.16  0.04  0.41  0.31 308.7
 BOS 20050715  8.96  6.51  0.04  0.47  0.27 300.5
 BOS 20050716  8.85  7.11  0.12  0.60  0.14 302.5
 BOS 20050717  9.26  4.56  0.02  0.14  0.20 291.2
 BOS 20050718  9.28  4.09  0.00  0.03  0.26 289.8
 BOS 20050719  8.80  5.31  0.00  0.29  0.29 301.8
 BOS 20050720  7.97  7.02  0.12  0.72  0.16 327.2
 BOS 20050721  8.12  7.37  0.21  0.74  0.05 321.3
 BOS 20050722  8.18  6.44  0.10  0.59  0.15 318.2
 BOS 20050723  7.87  6.42  0.06  0.58  0.30 327.6
 BOS 20050724  7.99  7.08  0.22  0.67  0.08 322.3
 BOS 20050725  7.98  5.19  0.05  0.32  0.28 321.5
 BOS 20050726  8.51  7.33  0.18  0.66  0.10 303.7
 BOS 20050727  8.41  5.43  0.03  0.35  0.26 305.9
 BOS 20050728  8.30  5.51  0.00  0.38  0.31 308.3
 BOS 20050729  8.32  7.16  0.17  0.67  0.10 306.4
 BOS 20050730  8.11  6.38  0.07  0.61  0.17 312.2
 BOS 20050731  7.70  4.93  0.00  0.39  0.24 324.1
 BOS 20050801  7.89  5.11  0.10  0.30  0.22 316.5
 BOS 20050802  7.77  6.22  0.07  0.55  0.29 319.0
 BOS 20050803  7.24  6.14  0.20  0.62  0.09 336.8
 BOS 20050804  7.35  5.97  0.18  0.54  0.15 331.0
 BOS 20050805  7.81  6.09  0.12  0.49  0.24 313.0
 BOS 20050806  7.70  6.89  0.25  0.65  0.08 315.2
 BOS 20050807  7.88  6.87  0.21  0.67  0.06 307.7
 BOS 20050808  7.68  6.33  0.13  0.59  0.19 313.0
 BOS 20050809  8.10  5.27  0.04  0.31  0.31 297.6
