 CRW 20050101  1.92  1.01  0.12  0.14  0.12 289.1
 CRW 20050102  1.93  0.85  0.16  0.02  0.01 289.7
 CRW 20050103  2.06  0.80  0.08  0.00  0.05 275.4
 CRW 20050104  2.14  0.74  0.00  0.00  0.08 269.0
 CRW 20050105  2.15  0.85  0.00  0.04  0.14 269.7
 CRW 20050106  2.01  0.87  0.00  0.11  0.13 289.2
 CRW 20050107  2.06  1.34  0.06  0.33  0.25 284.9
 CRW 20050108  2.10  1.27  0.10  0.26  0.17 281.7
 CRW 20050109  2.13  1.64  0.30  0.33  0.15 280.5
 CRW 20050110  1.93  1.25  0.12  0.30  0.19 309.0
 CRW 20050111  1.91  0.64  0.00  0.00  0.05 313.7
 CRW 20050112  2.06  1.16  0.02  0.26  0.20 295.9
 CRW 20050113  2.16  1.30  0.00  0.30  0.27 287.1
 CRW 20050114  2.12  1.74  0.39  0.34  0.11 295.9
 CRW 20050115  1.98  1.45  0.23  0.35  0.15 319.2
 CRW 20050116  1.81  0.77  0.00  0.05  0.20 351.0
 CRW 20050117  1.83  1.69  0.58  0.31  0.09 351.5
 CRW 20050118  1.82  1.68  0.48  0.40  0.12 355.7
 CRW 20050119  1.83  0.74  0.05  0.00  0.13 358.3
 CRW 20050120  1.79  0.88  0.15  0.06  0.09 370.1
 CRW 20050121  1.95  1.46  0.27  0.31  0.17 345.9
 CRW 20050122  2.08  0.73  0.00  0.00  0.09 330.3
 CRW 20050123  1.79  1.33  0.36  0.23  0.12 386.4
 CRW 20050124  2.11  1.54  0.33  0.21  0.17 335.8
 CRW 20050125  2.39  1.44  0.11  0.22  0.21 304.0
 CRW 20050126  2.44  1.00  0.03  0.04  0.12 302.1
 CRW 20050127  2.33  2.19  0.59  0.33  0.08 319.7
 CRW 20050128  2.41  2.29  0.61  0.35  0.04 314.5
 CRW 20050129  2.51  1.25  0.05  0.13  0.18 307.4
 CRW 20050130  2.24  0.86  0.09  0.00  0.02 345.2
 CRW 20050131  2.28  1.64  0.28  0.25  0.17 343.5
 CRW 20050201  2.41  1.70  0.17  0.30  0.24 332.7
 CRW 20050202  2.64  2.03  0.32  0.30  0.16 312.2
 CRW 20050203  2.48  0.91  0.05  0.00  0.04 335.4
 CRW 20050204  2.44  2.01  0.41  0.34  0.08 345.2
