 IND 20050101  1.78  0.81  0.00  0.13  0.16 278.7
 IND 20050102  1.81  0.73  0.10  0.03  0.01 276.2
 IND 20050103  1.93  0.61  0.00  0.00  0.00 262.7
 IND 20050104  1.91  0.77  0.00  0.02  0.18 268.2
 IND 20050105  1.82  0.61  0.00  0.00  0.05 282.3
 IND 20050106  1.61  0.81  0.00  0.11  0.29 318.1
 IND 20050107  1.74  1.21  0.03  0.40  0.31 298.3
 IND 20050108  1.73  1.14  0.13  0.29  0.22 303.5
 IND 20050109  1.91  1.35  0.15  0.37  0.18 278.6
 IND 20050110  1.70  0.92  0.06  0.23  0.12 312.8
 IND 20050111  1.69  0.65  0.00  0.00  0.16 316.2
 IND 20050112  1.76  0.78  0.00  0.06  0.23 309.1
 IND 20050113  1.86  0.69  0.06  0.01  0.02 297.0
 IND 20050114  1.61  1.37  0.32  0.45  0.14 344.2
 IND 20050115  1.63  1.26  0.12  0.41  0.34 344.8
 IND 20050116  1.40  0.74  0.08  0.15  0.17 404.6
 IND 20050117  1.66  1.49  0.38  0.44  0.17 347.6
 IND 20050118  1.67  1.47  0.44  0.39  0.11 350.7
 IND 20050119  1.51  0.70  0.03  0.06  0.23 389.9
 IND 20050120  1.71  0.76  0.15  0.05  0.00 351.2
 IND 20050121  1.91  1.28  0.04  0.38  0.26 320.1
 IND 20050122  1.72  0.64  0.00  0.00  0.14 358.6
 IND 20050123  1.88  1.61  0.31  0.41  0.23 336.0
 IND 20050124  2.07  1.49  0.24  0.30  0.16 311.1
 IND 20050125  2.30  1.53  0.19  0.32  0.09 287.4
 IND 20050126  2.25  1.12  0.04  0.13  0.19 296.6
 IND 20050127  2.17  1.97  0.44  0.45  0.08 312.0
 IND 20050128  2.29  2.11  0.45  0.45  0.10 300.6
 IND 20050129  2.23  0.84  0.09  0.00  0.00 313.1
 IND 20050130  2.12  1.23  0.12  0.18  0.19 333.1
 IND 20050131  2.17  1.28  0.05  0.26  0.22 329.6
 IND 20050201  2.32  1.55  0.12  0.28  0.26 316.1
 IND 20050202  2.43  1.24  0.00  0.15  0.26 308.0
 IND 20050203  2.25  1.44  0.21  0.21  0.15 336.4
 IND 20050204  2.36  1.95  0.36  0.43  0.05 328.0
 IND 20050205  2.71  2.23  0.46  0.32  0.02 293.9
 IND 20050206  3.10  1.95  0.00  0.30  0.34 265.6
 IND 20050207  3.04  1.02  0.00  0.00  0.05 274.0
 IND 20050208  2.44  1.05  0.00  0.07  0.18 338.3
 IND 20050209  2.62  1.03  0.00  0.03  0.15 322.6
