 CHS 20120102  3.03  2.90100.00 56.40 95.70 290.0
 CHS 20120103  2.37  2.26100.00 56.30 95.70 362.6
 CHS 20120104  2.95  2.82100.00 56.20 95.70 299.3
 CHS 20120105  2.70  2.59100.00 56.10 95.70 325.2
 CHS 20120106  3.02  2.89100.00 56.00 95.70 296.9
 CHS 20120107  2.94  2.81 99.70 55.80 95.70 305.7
 CHS 20120108  3.17  3.04100.00 55.70 95.70 288.2
 CHS 20120109  3.34  2.62 82.00 55.60 95.70 277.5
 CHS 20120110  3.38  3.13 97.00 55.40 95.70 276.8
 CHS 20120111  3.43  1.71 52.00 55.30 95.70 275.1
 CHS 20120112  3.28  3.14100.00 55.10 95.70 288.0
 CHS 20120113  3.16  3.02100.00 55.00 95.70 300.4
 CHS 20120114  3.24  3.10100.00 54.80 95.70 296.3
 CHS 20120115  3.16  3.02100.00 54.60 95.70 305.9
 CHS 20120116  3.53  3.35 99.20 54.50 95.70 280.4
 CHS 20120117  3.88  3.15 85.00 54.30 95.70 261.1
 CHS 20120118  3.95  2.40 63.60 54.10 95.70 259.3
 CHS 20120119  3.35  3.20100.00 53.90 95.70 302.3
 CHS 20120120  3.65  3.42 97.90 53.70 95.70 283.4
 CHS 20120121  3.58  1.98 57.80 53.50 95.80 291.3
 CHS 20120122  3.64  1.76 50.40 53.30 95.80 290.4
 CHS 20120123  4.09  3.05 77.70 53.00 95.80 265.7
 CHS 20120124  3.94  3.65 97.00 52.80 95.80 277.3
 CHS 20120125  4.02  3.78 98.10 52.60 95.80 275.5
 CHS 20120126  4.41  4.00 94.70 52.30 95.80 257.7
 CHS 20120127  4.05  3.84 98.90 52.10 95.80 280.0
 CHS 20120128  4.41  4.23100.00 51.80 95.80 263.3
 CHS 20120129  4.38  4.20100.00 51.60 95.80 268.1
 CHS 20120130  3.87  3.70100.00 51.30 95.80 301.4
 CHS 20120131  3.92  3.65 97.40 51.10 95.80 301.5
 CHS 20120201  4.40  3.47 82.20 50.80 95.80 276.2
 CHS 20120202  4.44  2.30 53.70 50.50 95.80 277.2
 CHS 20120203  4.66  4.06 90.90 50.20 95.80 269.7
 CHS 20120204  4.49  3.89 90.20 50.00 95.80 280.9
 CHS 20120205  4.70  2.71 60.00 49.70 95.80 274.1
 CHS 20120206  4.88  2.50 53.70 49.40 95.80 269.1
 CHS 20120207  4.67  3.30 73.90 49.10 95.80 282.9
 CHS 20120209  4.45  4.05 94.80 48.50 95.80 301.8
 CHS 20120210  4.22  2.56 63.40 48.10 95.80 320.1
 CHS 20120211  4.21  3.97 98.40 47.80 95.80 324.9
 CHS 20120212  4.69  4.49100.00 47.50 95.80 300.2
 CHS 20120213  5.15  4.93100.00 47.20 95.80 280.9
 CHS 20120214  4.91  2.50 53.00 46.90 95.80 295.9
 CHS 20120215  5.49  5.18 98.50 46.50 95.80 273.1
 CHS 20120216  5.84  2.96 52.80 46.20 95.80 262.2
 CHS 20120217  5.90  3.42 60.50 45.80 95.80 263.4
 CHS 20120218  6.37  5.26 86.10 45.50 95.90 250.2
 CHS 20120219  6.09  0.57  9.70 45.20 95.90 263.1
 CHS 20120220  6.23  5.97100.00 44.80 95.90 261.2
 CHS 20120221  6.07  3.51 60.30 44.50 95.90 270.5
 CHS 20120222  5.49  5.27100.00 44.10 95.90 297.5
 CHS 20120223  5.04  4.79 99.20 43.70 95.90 323.9
 CHS 20120224  6.09  4.02 68.80 43.40 95.90 279.6
 CHS 20120225  5.50  4.68 88.70 43.00 95.90 308.3
 CHS 20120226  5.75  4.25 77.20 42.60 95.90 300.7
 CHS 20120227  6.36  1.58 26.00 42.30 95.90 279.6
 CHS 20120228  6.71  6.43100.00 41.90 95.90 271.1
 CHS 20120229  7.17  5.98 87.00 41.50 95.90 259.2
 CHS 20120302  7.60  6.33 87.00 40.80 95.70 253.2
 CHS 20120303  7.37  3.11 44.00 40.40 95.70 262.3
 CHS 20120304  6.42  4.68 76.30 40.00 95.70 297.8
 CHS 20120305  6.19  5.92100.00 39.60 95.70 310.6
 CHS 20120306  6.45  6.18100.00 39.20 95.70 303.0
 CHS 20120307  6.84  2.40 36.70 38.80 95.70 292.3
