 MSY 20120102  3.70  3.61100.00 53.30 97.60 286.2
 MSY 20120103  3.31  3.23100.00 53.20 97.60 316.4
 MSY 20120104  3.62  3.54100.00 53.10 97.60 294.3
 MSY 20120105  3.38  2.99 90.70 53.00 97.60 314.3
 MSY 20120106  3.60  3.37 95.90 52.90 97.60 299.0
 MSY 20120107  3.75  3.21 87.70 52.80 97.60 290.5
 MSY 20120108  4.03  3.90 99.30 52.60 97.60 275.3
 MSY 20120109  4.20  2.99 73.00 52.50 97.60 267.4
 MSY 20120110  4.54  2.33 52.60 52.40 97.60 252.1
 MSY 20120111  3.87  3.32 87.80 52.20 97.60 290.3
 MSY 20120112  4.07  2.57 64.50 52.10 97.60 280.1
 MSY 20120113  4.22  4.12100.00 51.90 97.60 273.6
 MSY 20120114  4.40  4.29100.00 51.70 97.60 266.4
 MSY 20120115  4.64  4.52100.00 51.50 97.60 256.8
 MSY 20120116  4.94  2.60 54.00 51.40 97.60 245.6
 MSY 20120117  5.13  3.36 67.00 51.20 97.60 239.3
 MSY 20120118  5.06  4.94100.00 51.00 97.60 244.5
 MSY 20120119  4.55  4.44100.00 50.80 97.60 269.7
 MSY 20120120  5.02  3.42 69.70 50.60 97.60 250.2
 MSY 20120121  4.88  4.57 96.00 50.40 97.60 258.6
 MSY 20120122  4.94  3.31 68.70 50.20 97.60 258.0
 MSY 20120123  4.93  4.37 90.70 49.90 97.60 260.7
 MSY 20120124  4.86  1.73 36.50 49.70 97.60 267.0
 MSY 20120125  5.21  4.03 79.20 49.50 97.60 254.5
 MSY 20120126  5.36  4.03 76.90 49.20 97.60 251.0
 MSY 20120127  5.10  4.98100.00 49.00 97.60 264.2
 MSY 20120128  5.54  5.41100.00 48.70 97.60 249.5
 MSY 20120129  4.99  4.87100.00 48.50 97.60 274.9
 MSY 20120130  4.65  4.26 93.80 48.20 97.60 294.7
 MSY 20120131  4.82  3.99 84.80 48.00 97.60 289.4
 MSY 20120201  5.37  2.02 38.50 47.70 97.60 267.1
 MSY 20120202  5.46  5.15 96.70 47.40 97.60 266.4
 MSY 20120203  5.85  4.33 75.90 47.10 97.60 253.9
 MSY 20120204  5.96  5.55 95.40 46.90 97.60 253.0
 MSY 20120205  5.97  5.63 96.60 46.60 97.60 255.1
 MSY 20120206  5.80  5.60 98.90 46.30 97.60 264.2
 MSY 20120207  5.73  5.59100.00 46.00 97.60 270.0
 MSY 20120209  5.39  4.20 79.80 45.40 97.60 290.3
 MSY 20120210  4.82  2.72 57.70 45.00 97.60 322.4
