 CRW 20120102  1.57  1.01 69.20 62.00 92.40 377.4
 CRW 20120103  1.54  1.25 88.10 61.90 92.40 388.7
 CRW 20120104  1.68  0.89 57.10 61.80 92.50 358.8
 CRW 20120105  1.94  1.54 86.10 61.60 92.50 316.7
 CRW 20120106  2.13  1.97100.00 61.50 92.50 293.5
 CRW 20120107  2.17  0.92 46.20 61.40 92.50 291.0
 CRW 20120108  1.91  1.76100.00 61.30 92.50 329.4
 CRW 20120109  1.81  1.29 77.30 61.10 92.50 348.4
 CRW 20120110  2.09  1.94100.00 61.00 92.50 307.9
 CRW 20120111  2.15  0.43 21.40 60.90 92.50 302.5
 CRW 20120112  1.98  0.61 32.90 60.70 92.50 329.4
 CRW 20120113  1.78  1.13 68.60 60.50 92.50 368.2
 CRW 20120114  1.79  1.41 84.60 60.40 92.50 369.2
 CRW 20120115  1.91  1.90 97.00 60.20 92.50 352.6
 CRW 20120116  2.19  1.82 89.40 60.00 92.50 313.4
 CRW 20120117  2.38  1.21 54.40 59.80 92.50 294.4
 CRW 20120118  2.14  1.98100.00 59.60 92.50 328.2
 CRW 20120119  1.97  1.22 66.90 59.50 92.50 358.7
 CRW 20120120  2.31  1.85 86.40 59.20 92.50 315.0
 CRW 20120121  2.18  1.05 52.10 59.00 92.50 336.0
 CRW 20120122  2.46  2.27 99.80 58.80 92.50 305.5
 CRW 20120123  2.47  1.23 53.80 58.60 92.50 308.9
 CRW 20120124  2.43  1.32 58.70 58.40 92.50 317.7
 CRW 20120125  2.72  1.95 77.50 58.10 92.50 291.4
 CRW 20120126  2.83  0.57 21.60 57.90 92.50 285.4
 CRW 20120127  2.48  0.72 31.30 57.70 92.60 325.2
 CRW 20120128  2.96  2.07 75.50 57.40 92.60 282.7
 CRW 20120129  2.08  1.87 97.00 57.20 92.60 392.9
 CRW 20120130  2.45  2.27100.00 56.90 92.60 343.1
 CRW 20120131  2.52  2.33100.00 56.60 92.60 339.8
 CRW 20120201  2.72  0.68 26.60 56.40 92.60 321.5
 CRW 20120202  2.71  2.32 92.70 56.10 92.60 327.6
 CRW 20120203  2.83  2.61 99.60 55.80 92.60 319.3
 CRW 20120204  3.01  1.23 43.80 55.50 92.60 307.0
 CRW 20120205  2.74  2.27 89.50 55.20 92.60 338.4
 CRW 20120206  2.84  2.63100.00 54.90 92.60 333.6
 CRW 20120207  3.04  2.82100.00 54.60 92.60 318.1
 CRW 20120209  2.77  2.57100.00 54.00 92.60 357.3
 CRW 20120210  2.98  2.06 74.20 53.70 92.60 339.9
 CRW 20120211  2.50  1.52 65.50 53.40 92.70 405.2
 CRW 20120212  2.68  2.21 88.90 53.10 92.70 386.3
 CRW 20120213  3.34  3.04 98.10 52.80 92.70 322.9
 CRW 20120214  3.28  2.29 75.20 52.40 92.70 332.9
 CRW 20120215  3.67  2.89 84.80 52.10 92.70 307.4
 CRW 20120216  4.05  0.80 21.50 51.80 92.70 286.6
 CRW 20120217  4.20  3.89100.00 51.40 92.70 281.8
 CRW 20120218  4.20  3.31 84.90 51.10 92.70 286.2
 CRW 20120219  4.14  1.24 32.30 50.70 92.70 294.1
 CRW 20120220  3.61  3.35100.00 50.40 92.70 335.2
 CRW 20120221  3.38  1.80 57.10 50.00 92.70 360.6
 CRW 20120222  3.34  3.10100.00 49.70 92.70 370.1
 CRW 20120223  3.68  2.14 62.20 49.30 92.70 345.3
 CRW 20120224  3.91  3.12 85.90 49.00 92.80 332.8
 CRW 20120225  3.23  2.45 82.10 48.60 92.80 400.7
 CRW 20120226  4.34  4.03100.00 48.20 92.80 313.7
 CRW 20120227  4.74  4.40100.00 47.90 92.80 295.4
 CRW 20120228  4.84  4.49 99.90 47.50 92.80 294.6
 CRW 20120229  5.34  0.82 16.40 47.10 92.80 275.5
 CRW 20120302  4.63  4.07 95.00 46.40 92.50 319.5
 CRW 20120303  4.24  3.92100.00 46.00 92.50 349.2
 CRW 20120304  3.86  2.67 74.60 45.60 92.50 383.9
 CRW 20120305  4.12  2.97 77.90 45.20 92.50 368.0
 CRW 20120306  5.39  4.99100.00 44.80 92.50 296.8
 CRW 20120307  6.07  5.62100.00 44.40 92.50 272.5
 CRW 20120308  5.93  3.99 72.70 44.00 92.50 281.5
 CRW 20120309  5.03  4.54 97.70 43.60 92.60 328.0
 CRW 20120310  5.51  5.10100.00 43.20 92.60 307.4
 CRW 20120313  5.48  3.44 67.70 42.10 92.60 321.0
 CRW 20120314  5.16  4.44 92.80 41.70 92.60 342.0
 CRW 20120315  5.38  4.69 94.10 41.30 92.60 334.5
 CRW 20120316  5.86  4.28 78.70 40.90 92.60 315.0
 CRW 20120317  5.83  5.40100.00 40.50 92.60 320.1
 CRW 20120318  6.06  4.98 88.60 40.10 92.60 313.8
 CRW 20120319  6.62  6.13 99.90 39.70 92.60 294.7
 CRW 20120320  6.73  6.13 98.30 39.30 92.60 294.4
 CRW 20120321  6.80  6.30100.00 38.90 92.60 295.1
 CRW 20120322  7.48  6.93100.00 38.50 92.70 275.6
 CRW 20120323  7.74  4.13 57.50 38.10 92.70 271.0
 CRW 20120324  6.47  5.42 90.30 37.70 92.70 317.6
 CRW 20120325  7.62  5.37 76.00 37.30 92.70 280.3
 CRW 20120326  7.33  6.80100.00 36.90 92.70 292.5
 CRW 20120327  8.02  7.43100.00 36.50 92.70 274.6
 CRW 20120328  7.24  5.55 82.50 36.10 92.70 301.4
 CRW 20120329  6.78  6.19 98.50 35.70 92.70 321.6
 CRW 20120330  7.00  6.49100.00 35.30 92.70 316.4
 CRW 20120331  6.80  2.92 46.30 34.90 92.70 327.3
 CRW 20120401  7.01  6.42 98.70 34.50 92.70 322.0
 CRW 20120402  7.56  7.01100.00 34.10 92.70 305.1
 CRW 20120403  7.90  7.32 99.90 33.70 92.70 297.0
 CRW 20120404  8.13  1.42 18.70 33.40 92.70 292.8
 CRW 20120405  8.03  6.60 88.70 33.00 92.70 298.1
 CRW 20120406  7.02  6.51100.00 32.60 92.70 336.2
 CRW 20120407  7.43  6.89100.00 32.20 92.80 323.3
 CRW 20120408  7.29  6.18 91.40 31.80 92.80 331.4
 CRW 20120409  6.60  5.70 93.10 31.50 92.80 362.9
 CRW 20120410  5.87  4.88 89.70 31.10 92.80 404.1
 CRW 20120411  6.39  4.32 72.80 30.70 92.80 378.6
 CRW 20120412  6.43  5.96100.00 30.30 92.80 379.7
 CRW 20120413  7.03  6.52100.00 30.00 92.80 355.0
 CRW 20120414  8.09  6.14 81.80 29.60 92.80 318.0
 CRW 20120415  8.58  7.44 93.40 29.30 92.80 305.1
 CRW 20120416  9.15  8.49100.00 28.90 92.80 291.3
 CRW 20120417  8.74  7.81 96.30 28.60 92.80 304.3
 CRW 20120418  8.51  1.33 16.90 28.20 92.80 313.2
 CRW 20120419  8.40  7.80100.00 27.90 92.80 318.2
 CRW 20120420  8.81  7.30 89.20 27.50 92.80 308.0
 CRW 20120421  8.19  1.61 21.10 27.20 92.80 329.1
 CRW 20120422  7.54  2.95 42.10 26.80 92.80 354.5
 CRW 20120423  6.99  4.73 72.90 26.50 92.80 379.9
 CRW 20120424  6.75  6.27100.00 26.20 92.80 393.5
 CRW 20120425  7.36  6.81 99.60 25.90 92.80 368.0
 CRW 20120426  7.80  2.64 36.20 25.50 92.80 352.5
 CRW 20120427  8.09  7.44 99.10 25.20 92.80 343.6
 CRW 20120428  8.90  5.60 67.60 24.90 92.80 319.2
 CRW 20120429  8.85  7.59 92.50 24.60 92.80 322.2
 CRW 20120430  8.85  8.06 98.00 24.30 92.90 323.4
 CRW 20120501  8.92  6.64 80.20 24.00 92.90 322.8
 CRW 20120502  9.12  6.95 82.30 23.70 92.60 318.2
 CRW 20120503  9.65  8.78 98.20 23.40 92.60 305.0
 CRW 20120504  9.59  6.74 75.90 23.10 92.60 308.1
 CRW 20120505  8.91  7.76 94.00 22.80 92.60 328.4
 CRW 20120506  8.98  8.31 99.90 22.60 92.60 327.6
 CRW 20120507 10.06  9.25 99.30 22.30 92.60 299.2
 CRW 20120508  9.93  2.65 28.80 22.00 92.60 303.7
 CRW 20120509  9.67  7.44 83.00 21.80 92.60 311.5
 CRW 20120510  8.14  4.58 60.60 21.50 92.60 360.1
 CRW 20120511  8.59  7.95100.00 21.30 92.60 345.9
 CRW 20120512  8.69  7.56 93.90 21.00 92.60 343.6
 CRW 20120513  9.21  2.50 29.20 20.80 92.60 328.4
 CRW 20120514  8.74  2.50 30.90 20.60 92.60 343.9
 CRW 20120515  8.67  7.24 90.20 20.30 92.60 347.5
 CRW 20120516  8.92  8.27100.00 20.10 92.60 339.9
 CRW 20120517  8.80  8.15100.00 19.90 92.60 344.9
 CRW 20120518  8.66  8.02100.00 19.70 92.60 350.4
 CRW 20120519  9.02  8.33 99.60 19.50 92.60 339.2
 CRW 20120520  9.35  8.59 99.10 19.30 92.60 330.1
 CRW 20120521  9.61  8.90100.00 19.10 92.60 323.3
 CRW 20120522  9.99  8.03 86.70 18.90 92.60 313.8
 CRW 20120523  9.88  9.13 99.70 18.70 92.60 317.2
 CRW 20120524  9.51  8.81100.00 18.60 92.60 328.1
 CRW 20120525 10.47  9.63 99.30 18.40 92.70 303.6
 CRW 20120526 10.68  9.90100.00 18.20 92.70 298.9
