 MIA 20150102  5.24  4.92 95.70 49.40 98.30 254.6
 MIA 20150103  5.17  5.00 98.50 49.30 98.30 258.3
 MIA 20150104  5.30  5.21100.00 49.20 98.30 254.2
 MIA 20150105  6.05  5.91 99.40 49.10 98.30 228.9
 MIA 20150106  6.14  5.92 98.20 49.00 98.30 227.2
 MIA 20150107  6.10  5.55 92.30 48.80 98.30 229.5
 MIA 20150108  5.29  4.41 84.50 48.70 98.30 259.8
 MIA 20150109  5.33  5.10 97.40 48.60 98.30 259.5
 MIA 20150110  5.74  5.33 94.40 48.40 98.30 245.3
 MIA 20150111  5.84  5.72 99.60 48.30 98.30 243.1
 MIA 20150112  6.06  5.79 97.20 48.10 98.30 237.4
 MIA 20150113  5.87  5.75 99.70 48.00 98.30 245.6
 MIA 20150114  5.75  5.57 98.60 47.80 98.30 251.7
 MIA 20150115  5.75  5.57 98.50 47.60 98.30 253.2
 MIA 20150116  5.72  4.41 78.50 47.50 98.30 256.0
 MIA 20150117  5.59  3.52 63.60 47.30 98.30 262.6
 MIA 20150118  5.49  5.40100.00 47.10 98.30 268.8
 MIA 20150119  5.37  5.28100.00 46.90 98.30 275.8
 MIA 20150120  5.35  2.74 52.00 46.70 98.30 278.6
 MIA 20150121  5.68  5.58100.00 46.50 98.30 267.4
 MIA 20150122  6.01  5.61 94.90 46.30 98.30 257.0
 MIA 20150123  6.18  5.77 94.90 46.00 98.30 253.2
 MIA 20150124  6.66  5.86 89.50 45.80 98.30 239.6
 MIA 20150125  6.45  6.34100.00 45.60 98.30 248.6
 MIA 20150126  5.84  3.80 66.20 45.30 98.30 272.4
 MIA 20150127  5.34  5.25100.00 45.10 98.30 295.6
 MIA 20150128  5.27  5.18100.00 44.90 98.30 301.7
 MIA 20150129  5.47  2.41 44.70 44.60 98.30 295.2
 MIA 20150130  5.68  5.58100.00 44.30 98.30 288.7
 MIA 20150131  5.71  3.35 59.30 44.10 98.30 290.2
 MIA 20150201  6.10  4.30 71.60 43.80 98.30 277.1
 MIA 20150202  6.53  6.42100.00 43.50 98.30 264.1
 MIA 20150203  6.76  5.40 81.60 43.30 98.30 259.1
 MIA 20150204  6.74  5.88 88.70 43.00 98.30 262.1
 MIA 20150205  6.67  2.84 43.40 42.70 98.30 267.2
 MIA 20150206  5.61  4.74 85.70 42.40 98.30 311.7
 MIA 20150207  5.37  5.18 98.00 42.10 98.30 326.3
 MIA 20150208  5.76  5.44 96.10 41.80 98.30 310.8
 MIA 20150209  6.10  4.44 74.20 41.50 98.30 299.0
 MIA 20150210  6.18  6.02 99.00 41.20 98.30 298.4
 MIA 20150211  6.53  6.26 97.60 40.90 98.30 288.2
 MIA 20150212  6.70  6.35 96.40 40.50 98.30 284.5
 MIA 20150213  6.38  6.21 99.10 40.20 98.30 299.2
 MIA 20150214  6.50  6.35 99.40 39.90 98.30 297.6
 MIA 20150215  6.42  6.31100.00 39.60 98.30 303.6
 MIA 20150216  6.79  3.52 52.80 39.20 98.30 292.7
 MIA 20150217  7.29  7.16100.00 38.90 98.30 278.6
 MIA 20150218  7.48  6.96 94.70 38.50 98.30 275.6
 MIA 20150219  6.37  6.27100.00 38.20 98.30 317.7
 MIA 20150220  6.59  4.19 64.60 37.80 98.30 312.1
 MIA 20150221  7.36  6.36 87.80 37.50 98.30 287.4
 MIA 20150222  7.63  4.97 66.10 37.10 98.30 281.5
 MIA 20150223  7.90  7.77100.00 36.80 98.30 276.2
 MIA 20150224  7.82  7.69100.00 36.40 98.30 280.9
 MIA 20150225  8.02  7.89100.00 36.00 98.40 277.9
 MIA 20150226  8.19  7.83 97.20 35.70 98.40 275.7
 MIA 20150227  8.30  7.57 92.70 35.30 98.40 275.4
 MIA 20150228  8.41  8.27100.00 34.90 98.40 275.0
 MIA 20150301  8.16  8.02100.00 34.60 98.40 284.3
 MIA 20150302  8.65  8.51100.00 34.20 98.40 273.4
 MIA 20150303  8.85  8.43 96.80 33.80 98.40 270.8
 MIA 20150304  8.74  8.60100.00 33.40 98.40 275.8
 MIA 20150305  8.92  8.78100.00 33.00 98.40 273.7
 MIA 20150306  9.18  9.03100.00 32.60 98.40 269.8
