 OKC 20100102  2.56  2.92 95.30 59.10 95.10 290.5
 OKC 20100103  2.23  1.97 80.30 59.00 95.10 329.8
 OKC 20100104  1.99  2.21 97.70 58.90 95.10 368.9
 OKC 20100105  2.08  1.81 83.60 58.80 95.10 356.7
 OKC 20100106  2.15  2.03 99.40 58.70 95.10 348.9
 OKC 20100107  2.16  2.30100.00 58.60 95.10 349.5
 OKC 20100108  1.82  1.90100.00 58.50 95.10 414.2
 OKC 20100109  2.05  2.14100.00 58.30 95.10 372.7
 OKC 20100110  2.40  2.60100.00 58.20 95.10 325.3
 OKC 20100111  2.39  2.26 99.80 58.00 95.10 330.5
 OKC 20100112  2.46  1.94 82.60 57.90 95.10 324.0
 OKC 20100113  2.66  2.53100.00 57.70 95.10 305.8
 OKC 20100114  2.69  0.80 31.20 57.60 95.10 305.0
 OKC 20100115  2.69  1.17 45.90 57.40 95.10 308.6
 OKC 20100116  2.58  1.42 58.10 57.20 95.10 323.5
 OKC 20100117  2.67  2.53 99.80 57.00 95.10 316.9
 OKC 20100118  2.78  2.61 98.50 56.80 95.10 308.4
 OKC 20100119  2.78  2.52 95.40 56.60 95.10 312.2
 OKC 20100120  2.65  2.50 99.30 56.40 95.10 329.4
 OKC 20100121  2.80  2.66100.00 56.20 95.10 317.7
 OKC 20100122  3.12  2.94 99.20 56.00 95.10 291.7
 OKC 20100123  2.47  1.06 45.20 55.80 95.10 363.2
 OKC 20100124  2.33  2.20 99.10 55.60 95.10 387.0
 OKC 20100125  2.66  2.53100.00 55.30 95.10 347.0
 OKC 20100126  3.14  2.98100.00 55.10 95.10 303.7
 OKC 20100127  3.06  1.58 54.00 54.90 95.10 314.1
 OKC 20100128  2.86  0.45 16.10 54.60 95.10 337.7
 OKC 20100129  2.38  1.47 45.10 54.40 95.10 405.0
 OKC 20100130  2.51  2.98 90.00 54.10 95.10 391.5
 OKC 20100131  2.92  2.77 99.80 53.80 95.20 346.1
 OKC 20100201  2.99  2.76 78.00 53.60 95.20 342.8
 OKC 20100202  3.13  2.98100.00 53.30 95.20 334.5
 OKC 20100203  3.41  2.46 75.80 53.00 95.20 314.5
 OKC 20100204  3.26  1.27 28.60 52.70 95.20 332.0
