 MIA 20130102  5.58  3.17 57.80 49.40 98.30 241.0
 MIA 20130103  5.63  5.53100.00 49.30 98.30 240.3
 MIA 20130104  5.54  5.41 99.30 49.20 98.30 244.8
 MIA 20130105  5.50  5.40100.00 49.10 98.30 247.8
 MIA 20130106  5.68  5.40 96.70 49.00 98.30 241.9
 MIA 20130107  5.59  5.09 92.60 48.80 98.30 246.8
 MIA 20130108  5.51  5.38 99.30 48.70 98.30 251.0
 MIA 20130109  5.55  5.46100.00 48.60 98.30 251.0
 MIA 20130110  5.84  3.45 60.00 48.40 98.30 241.6
 MIA 20130111  6.31  5.60 90.30 48.30 98.30 228.4
 MIA 20130112  5.89  5.77 99.70 48.10 98.30 243.2
 MIA 20130113  5.99  5.60 95.00 48.00 98.30 241.1
 MIA 20130114  6.40  4.85 77.10 47.80 98.30 230.3
 MIA 20130115  6.38  6.24 99.50 47.60 98.30 232.3
 MIA 20130116  6.61  6.50100.00 47.50 98.30 227.2
 MIA 20130117  6.74  6.34 95.70 47.30 98.30 225.0
 MIA 20130118  7.22  6.39 89.90 47.10 98.30 214.2
 MIA 20130119  7.06  6.86 99.00 46.90 98.30 219.7
 MIA 20130120  7.20  7.07100.00 46.70 98.30 217.9
 MIA 20130121  7.11  6.92 99.00 46.50 98.30 221.8
 MIA 20130122  7.08  6.32 90.80 46.30 98.30 224.4
 MIA 20130123  6.89  6.68 98.60 46.00 98.30 231.5
 MIA 20130124  5.91  5.78 99.40 45.80 98.30 265.0
 MIA 20130125  6.38  6.20 99.00 45.60 98.30 250.9
 MIA 20130126  6.90  6.78100.00 45.30 98.30 237.0
 MIA 20130127  6.62  4.27 65.50 45.10 98.30 247.5
 MIA 20130128  7.01  6.74 97.70 44.90 98.30 237.7
 MIA 20130129  6.92  6.58 96.70 44.60 98.30 242.6
 MIA 20130130  7.07  6.84 98.40 44.30 98.30 240.4
 MIA 20130131  7.08  5.26 75.70 44.10 98.30 242.4
 MIA 20130201  7.37  6.00 82.70 43.80 98.30 236.7
 MIA 20130202  7.18  6.27 88.80 43.50 98.30 244.1
 MIA 20130203  6.32  6.22100.00 43.30 98.30 274.0
 MIA 20130204  6.33  6.22100.00 43.00 98.30 276.5
 MIA 20130205  6.80  6.68100.00 42.70 98.30 262.9
 MIA 20130206  6.68  6.57100.00 42.40 98.30 269.4
 MIA 20130207  6.87  6.76100.00 42.10 98.30 265.7
 MIA 20130208  7.31  7.19100.00 41.80 98.30 254.8
 MIA 20130209  7.19  6.87 97.30 41.50 98.30 260.7
 MIA 20130210  7.41  7.29100.00 41.20 98.30 256.8
 MIA 20130211  8.01  7.85 99.70 40.90 98.30 243.2
 MIA 20130212  8.47  8.14 97.70 40.50 98.30 234.7
 MIA 20130213  9.03  8.88100.00 40.20 98.30 224.8
 MIA 20130214  9.13  8.45 94.20 39.90 98.30 224.8
 MIA 20130215  8.70  8.56100.00 39.60 98.30 236.1
 MIA 20130216  8.38  8.19 99.40 39.20 98.30 246.1
 MIA 20130217  7.78  7.63 99.80 38.90 98.30 264.1
 MIA 20130218  8.28  5.53 67.60 38.50 98.30 253.4
 MIA 20130219  8.17  7.29 90.70 38.20 98.30 258.5
 MIA 20130220  8.19  7.89 98.10 37.80 98.30 260.4
 MIA 20130221  8.39  8.25100.00 37.50 98.30 257.7
 MIA 20130222  8.81  8.47 97.70 37.10 98.30 250.2
 MIA 20130223  8.81  8.66100.00 36.80 98.30 252.6
 MIA 20130224  9.25  9.10100.00 36.40 98.30 244.8
 MIA 20130225  9.29  9.13100.00 36.00 98.40 246.5
 MIA 20130226  8.98  8.74 99.00 35.70 98.40 255.6
 MIA 20130227  9.16  7.89 87.60 35.30 98.40 254.1
 MIA 20130228  9.39  9.23 99.90 34.90 98.40 251.1
 MIA 20130301  9.62  9.42 99.60 34.60 98.40 248.3
 MIA 20130302  9.57  9.10 96.60 34.20 98.40 251.6
 MIA 20130303  7.92  7.48 95.90 33.80 98.40 296.6
 MIA 20130304  8.18  8.04100.00 33.40 98.40 291.5
 MIA 20130305  8.97  8.82100.00 33.00 98.40 272.5
 MIA 20130306  8.98  7.87 89.00 32.60 98.40 274.5
 MIA 20130307  9.65  8.72 91.80 32.30 98.40 260.8
 MIA 20130308  9.73  9.41 98.30 31.90 98.40 261.2
 MIA 20130309 10.13  8.64 86.80 31.50 98.40 255.2
 MIA 20130310  9.83  8.82 91.20 31.10 98.40 263.6
 MIA 20130311 10.43  9.86 96.10 30.70 98.40 253.2
 MIA 20130312 10.36 10.17 99.70 30.30 98.40 256.6
 MIA 20130313 10.19  9.60 95.70 29.90 98.40 262.1
 MIA 20130314  9.77  9.59 99.80 29.50 98.40 273.7
 MIA 20130315  9.11  8.94 99.80 29.10 98.40 291.9
 MIA 20130316  9.45  9.30100.00 28.70 98.40 285.3
 MIA 20130317 10.09  9.84 99.10 28.30 98.40 272.4
 MIA 20130318 10.85  9.74 91.30 27.90 98.40 258.2
 MIA 20130319 10.81 10.61 99.80 27.50 98.40 261.0
 MIA 20130320 10.72 10.55100.00 27.10 98.40 264.7
 MIA 20130321  9.50  9.34100.00 26.70 98.40 294.5
 MIA 20130322 10.26  9.99 99.00 26.30 98.40 278.1
 MIA 20130323 11.04 10.76 99.10 25.90 98.40 263.8
 MIA 20130324 11.97 11.78100.00 25.50 98.40 248.6
 MIA 20130325 12.15  8.22 68.70 25.10 98.40 247.3
 MIA 20130326 12.19 11.98 99.90 24.70 98.40 248.1
 MIA 20130327 11.79 10.85 93.60 24.30 98.40 256.4
 MIA 20130328 11.88 10.88 93.10 23.90 98.40 256.2
 MIA 20130329 11.33 11.04 99.00 23.60 98.40 267.9
 MIA 20130330 10.82 10.64100.00 23.20 98.40 279.7
 MIA 20130331 10.96 10.74 99.60 22.80 98.40 278.2
 MIA 20130401 11.38 11.06 98.80 22.40 98.40 271.5
 MIA 20130402 11.59 11.40100.00 22.00 98.40 268.9
 MIA 20130403 11.79 11.60100.00 21.60 98.40 266.4
 MIA 20130404 11.77 10.85 93.70 21.20 98.40 268.2
 MIA 20130405 11.84  9.60 82.40 20.80 98.40 268.3
 MIA 20130406 10.96 10.79100.00 20.50 98.40 287.2
 MIA 20130407 11.59 10.84 95.00 20.10 98.40 275.7
 MIA 20130408 11.35 11.17100.00 19.70 98.40 281.6
 MIA 20130409 12.01 11.69 98.90 19.30 98.40 270.0
 MIA 20130410 11.84 11.49 98.60 19.00 98.40 274.3
 MIA 20130411 12.28 11.30 93.50 18.60 98.40 267.3
 MIA 20130412 12.27 12.04 99.70 18.20 98.40 268.4
 MIA 20130413 11.86 11.40 97.70 17.90 98.40 276.8
 MIA 20130414 12.08 11.89100.00 17.50 98.40 273.9
 MIA 20130415 11.92 11.73100.00 17.10 98.40 277.7
 MIA 20130416 12.26 12.06100.00 16.80 98.40 272.6
 MIA 20130417 12.30 12.11100.00 16.40 98.40 272.7
 MIA 20130418 11.56 11.30 99.40 16.10 98.40 288.0
 MIA 20130419 12.66 12.46100.00 15.80 98.40 268.2
 MIA 20130420 12.68 12.36 99.00 15.40 98.40 268.7
 MIA 20130421 12.07 11.88100.00 15.10 98.40 280.3
