 MIA 20070102  5.46  5.11 95.10 49.40 98.30 245.7
 MIA 20070103  5.64  5.47 98.70 49.30 98.30 240.1
 MIA 20070104  5.69  5.57 99.70 49.20 98.30 239.4
 MIA 20070105  5.17  4.81 94.70 49.10 98.30 260.7
 MIA 20070106  5.10  5.01100.00 49.00 98.30 265.0
 MIA 20070107  5.39  5.28 99.70 48.80 98.30 254.5
 MIA 20070108  5.59  5.50100.00 48.70 98.30 248.1
 MIA 20070109  5.53  2.12 38.80 48.60 98.30 251.6
 MIA 20070110  5.23  2.86 55.70 48.40 98.30 265.2
 MIA 20070111  5.12  3.34 66.30 48.30 98.30 271.7
 MIA 20070112  5.20  3.16 61.60 48.10 98.30 270.1
 MIA 20070113  5.34  5.22 99.50 48.00 98.30 265.8
 MIA 20070114  5.56  5.35 98.00 47.80 98.30 258.4
 MIA 20070115  5.59  5.00 91.10 47.60 98.30 259.0
 MIA 20070116  5.67  5.57100.00 47.50 98.30 257.7
 MIA 20070117  6.16  4.78 78.90 47.30 98.30 242.3
 MIA 20070118  6.14  6.04100.00 47.10 98.30 244.8
 MIA 20070119  6.34  5.57 89.40 46.90 98.30 240.0
 MIA 20070120  6.20  6.10100.00 46.70 98.30 246.5
 MIA 20070121  6.13  6.02100.00 46.50 98.30 251.1
 MIA 20070122  6.45  6.34100.00 46.30 98.30 242.4
 MIA 20070123  6.48  6.27 98.30 46.00 98.30 243.3
 MIA 20070124  6.75  6.34 95.50 45.80 98.30 237.1
 MIA 20070125  6.56  4.00 61.70 45.60 98.30 244.9
 MIA 20070126  6.17  4.94 81.30 45.30 98.30 259.6
 MIA 20070127  6.57  5.10 79.00 45.10 98.30 248.9
 MIA 20070128  6.56  5.62 87.20 44.90 98.30 251.4
 MIA 20070129  6.72  6.61100.00 44.60 98.30 248.7
 MIA 20070130  6.85  6.07 90.20 44.30 98.30 247.2
 MIA 20070131  6.89  6.77100.00 44.10 98.30 248.3
 MIA 20070201  6.93  6.79 99.70 43.80 98.30 249.5
 MIA 20070202  7.20  6.71 94.80 43.50 98.30 243.8
 MIA 20070203  7.30  3.67 51.20 43.30 98.30 243.1
 MIA 20070204  7.45  1.48 20.30 43.00 98.30 241.4
 MIA 20070205  7.31  4.24 59.00 42.70 98.30 247.7
 MIA 20070206  6.68  1.64 24.90 42.40 98.30 269.4
 MIA 20070207  6.98  6.77 98.60 42.10 98.30 262.0
 MIA 20070208  7.05  6.11 88.20 41.80 98.30 262.4
 MIA 20070209  6.73  4.00 60.30 41.50 98.30 275.5
 MIA 20070210  6.63  6.44 98.90 41.20 98.30 281.7
 MIA 20070211  6.65  6.53100.00 40.90 98.30 283.9
 MIA 20070212  6.84  1.23 18.40 40.50 98.30 279.8
 MIA 20070213  7.03  6.87 99.40 40.20 98.30 276.3
 MIA 20070214  7.63  7.50100.00 39.90 98.30 260.5
 MIA 20070215  7.66  4.72 62.40 39.60 98.30 262.2
 MIA 20070216  7.87  6.98 90.30 39.20 98.30 258.9
 MIA 20070217  7.70  7.57100.00 38.90 98.30 266.5
 MIA 20070218  7.17  5.51 78.30 38.50 98.30 285.5
 MIA 20070219  7.78  6.50 85.00 38.20 98.30 269.3
 MIA 20070220  8.09  7.89 99.20 37.80 98.30 263.1
 MIA 20070221  8.14  8.01100.00 37.50 98.30 264.4
 MIA 20070222  8.08  7.95100.00 37.10 98.30 268.7
 MIA 20070224  7.83  7.70100.00 36.40 98.30 280.8
 MIA 20070225  8.26  7.10 87.40 36.00 98.40 271.4
 MIA 20070226  8.46  7.50 90.10 35.70 98.40 268.6
 MIA 20070227  8.09  7.94 99.80 35.30 98.40 281.0
 MIA 20070228  7.67  6.74 89.40 34.90 98.40 296.6
