 ORF 20070102  2.36  2.23100.00 60.20 94.40 285.6
 ORF 20070103  2.25  2.11 99.20 60.20 94.40 299.1
 ORF 20070104  2.24  1.36 64.10 60.10 94.40 302.5
 ORF 20070105  2.39  1.41 62.60 59.90 94.40 287.8
 ORF 20070106  2.64  2.47 99.00 59.80 94.40 265.6
 ORF 20070107  2.66  1.97 78.60 59.70 94.40 266.0
 ORF 20070108  2.58  0.37 15.20 59.60 94.40 275.3
 ORF 20070109  1.91  1.80100.00 59.40 94.40 365.7
 ORF 20070110  1.93  1.82100.00 59.30 94.40 364.8
 ORF 20070111  2.22  2.09100.00 59.20 94.40 324.1
 ORF 20070112  2.63  1.42 57.10 59.00 94.40 280.5
 ORF 20070113  2.67  1.59 63.10 58.80 94.40 280.3
 ORF 20070114  2.79  2.63 99.80 58.70 94.50 272.6
 ORF 20070115  3.03  2.20 76.80 58.50 94.50 256.7
 ORF 20070116  3.11  1.29 44.00 58.30 94.50 253.8
 ORF 20070117  2.67  2.53100.00 58.10 94.50 292.3
 ORF 20070118  2.98  1.52 53.90 57.90 94.50 269.0
 ORF 20070119  2.45  2.29 98.70 57.70 94.50 323.0
 ORF 20070120  2.33  2.13 96.80 57.50 94.50 342.6
 ORF 20070121  2.96  2.31 82.40 57.30 94.50 279.6
 ORF 20070122  3.10  1.51 51.40 57.10 94.50 272.2
 ORF 20070123  2.56  2.42100.00 56.90 94.50 326.2
 ORF 20070124  2.47  1.73 73.90 56.70 94.50 340.7
 ORF 20070125  2.24  2.11 99.80 56.40 94.50 377.1
 ORF 20070126  2.33  2.19 99.40 56.20 94.50 368.1
 ORF 20070127  2.72  2.57100.00 56.00 94.50 325.1
 ORF 20070128  2.83  0.99 36.90 55.70 94.50 317.4
 ORF 20070129  2.47  2.34100.00 55.40 94.50 362.7
 ORF 20070130  2.87  2.68 98.90 55.20 94.50 322.5
 ORF 20070131  2.49  2.35 99.90 54.90 94.50 370.7
 ORF 20070201  3.09  1.08 37.00 54.70 94.50 310.4
 ORF 20070202  3.62  2.82 82.60 54.40 94.50 274.7
 ORF 20070203  3.86  3.60 98.60 54.10 94.50 263.8
 ORF 20070204  2.88  2.66 97.60 53.80 94.50 345.3
 ORF 20070205  2.98  2.82100.00 53.50 94.50 339.9
 ORF 20070206  2.96  2.80100.00 53.20 94.60 347.0
 ORF 20070207  3.15  2.91 97.60 52.90 94.60 333.1
 ORF 20070208  3.06  2.90100.00 52.60 94.60 346.6
 ORF 20070209  3.06  2.89100.00 52.30 94.60 352.3
 ORF 20070210  3.43  3.24 99.90 52.00 94.60 323.0
 ORF 20070211  3.37  3.19100.00 51.70 94.60 333.1
 ORF 20070212  3.58  3.33 98.40 51.40 94.60 320.5
 ORF 20070213  3.66  0.92 26.50 51.00 94.60 318.7
 ORF 20070214  3.64  2.63 76.40 50.70 94.60 325.3
 ORF 20070215  3.34  3.10 98.00 50.40 94.60 355.3
 ORF 20070216  2.92  2.76100.00 50.00 94.60 407.0
 ORF 20070217  3.17  2.39 79.50 49.70 94.60 383.0
 ORF 20070218  2.98  2.24 79.50 49.30 94.60 412.1
 ORF 20070219  3.79  3.58100.00 49.00 94.60 337.8
 ORF 20070220  4.17  3.26 82.80 48.60 94.60 315.7
 ORF 20070221  3.97  3.16 84.20 48.30 94.60 334.0
 ORF 20070222  3.86  1.75 47.80 47.90 94.60 347.1
 ORF 20070224  3.96  3.75100.00 47.20 94.60 349.9
 ORF 20070225  4.19  1.18 29.50 46.80 94.70 337.7
 ORF 20070226  3.84  3.35 92.20 46.50 94.70 369.5
 ORF 20070227  3.89  3.69100.00 46.10 94.70 370.2
 ORF 20070228  4.11  3.89100.00 45.70 94.70 357.8
 ORF 20070301  4.51  3.66 85.90 45.30 94.70 335.1
 ORF 20070302  4.65  3.86 88.00 44.90 94.40 331.0
 ORF 20070303  4.30  4.06 99.90 44.60 94.50 358.6
 ORF 20070304  3.74  3.21 90.60 44.20 94.50 410.7
 ORF 20070305  4.05  3.83100.00 43.80 94.50 388.5
 ORF 20070306  4.10  3.88100.00 43.40 94.50 389.2
 ORF 20070307  4.38  0.75 18.10 43.00 94.50 372.5
 ORF 20070308  4.39  4.15100.00 42.60 94.50 376.5
 ORF 20070309  4.68  4.42100.00 42.20 94.50 361.1
 ORF 20070310  5.12  4.80 99.10 41.80 94.50 338.5
 ORF 20070311  4.69  4.29 96.80 41.40 94.50 369.9
 ORF 20070312  4.85  4.58100.00 41.00 94.50 364.0
 ORF 20070313  5.50  4.44 85.30 40.60 94.50 330.8
 ORF 20070314  5.68  5.12 95.20 40.20 94.50 325.9
 ORF 20070315  6.04  5.60 98.00 39.80 94.50 313.1
 ORF 20070316  6.36  1.30 21.60 39.40 94.50 303.6
 ORF 20070318  3.85  3.64100.00 38.60 94.50 478.4
 ORF 20070319  5.57  5.23 99.40 38.20 94.50 351.4
 ORF 20070320  6.30  4.16 69.90 37.80 94.60 320.1
 ORF 20070321  6.83  3.19 49.30 37.40 94.60 302.4
 ORF 20070322  6.72  5.93 93.30 37.00 94.60 310.3
 ORF 20070324  6.79  2.29 35.60 36.20 94.60 314.0
 ORF 20070325  6.69  5.99 94.80 35.80 94.60 321.1
 ORF 20070326  6.68  5.53 87.50 35.40 94.60 324.8
 ORF 20070327  6.74  6.27 98.40 35.00 94.60 325.5
 ORF 20070328  6.76  6.38 99.80 34.60 94.60 327.8
 ORF 20070329  6.71  5.87 92.40 34.20 94.60 333.0
 ORF 20070330  6.70  6.34100.00 33.80 94.60 336.4
 ORF 20070331  6.89  6.26 96.00 33.40 94.60 331.8
 ORF 20070401  7.38  5.70 81.60 33.00 94.60 316.1
 ORF 20070402  6.56  6.18 99.40 32.60 94.60 351.8
 ORF 20070403  6.89  6.52100.00 32.20 94.60 340.4
 ORF 20070404  7.36  6.20 89.00 31.80 94.60 325.4
 ORF 20070405  6.53  6.18 99.90 31.40 94.60 362.3
 ORF 20070406  6.40  5.26 86.90 31.00 94.60 372.0
 ORF 20070407  5.15  4.04 83.00 30.60 94.60 451.5
 ORF 20070408  5.53  5.17 98.70 30.30 94.60 427.5
 ORF 20070409  5.76  5.44 99.90 29.90 94.60 416.4
 ORF 20070410  6.18  5.82 99.60 29.50 94.60 395.2
 ORF 20070411  7.38  5.74 82.20 29.10 94.60 342.8
 ORF 20070412  7.88  6.86 92.00 28.70 94.60 327.0
 ORF 20070413  7.82  7.28 98.30 28.40 94.70 331.3
 ORF 20070414  8.30  3.13 39.80 28.00 94.70 317.3
 ORF 20070415  8.47  1.08 13.50 27.60 94.70 314.4
 ORF 20070416  6.72  3.54 55.60 27.30 94.70 383.1
 ORF 20070417  7.04  5.10 76.50 26.90 94.70 371.1
 ORF 20070419  7.29  5.34 77.40 26.20 94.70 365.0
 ORF 20070420  7.00  6.62 99.90 25.80 94.70 379.7
 ORF 20070421  6.93  6.56100.00 25.50 94.70 385.3
 ORF 20070422  7.84  7.42100.00 25.10 94.70 349.6
 ORF 20070423  8.36  7.92100.00 24.80 94.70 333.4
 ORF 20070424  8.50  7.73 96.00 24.50 94.70 330.4
 ORF 20070425  8.88  6.81 81.00 24.10 94.70 319.9
 ORF 20070426  8.60  6.93 85.10 23.80 94.70 330.3
 ORF 20070427  8.45  7.20 90.00 23.50 94.70 336.6
 ORF 20070428  7.99  7.10 93.90 23.10 94.70 354.2
 ORF 20070429  7.40  6.93 98.90 22.80 94.70 379.2
 ORF 20070430  8.33  7.89100.00 22.50 94.70 345.2
 ORF 20070501  8.57  8.11100.00 22.20 94.70 338.6
 ORF 20070502  9.12  8.60 99.80 21.90 94.50 322.8
 ORF 20070503  8.67  1.99 24.30 21.60 94.50 338.1
